counts	gene
730	1867	ENSMUSG00000004631.15
731	134	ENSMUSG00000004633.17
732	106.225	ENSMUSG00000004637.15
733	1181.654	ENSMUSG00000004642.13
734	0	ENSMUSG00000004651.6
735	1	ENSMUSG00000004654.6
736	5778	ENSMUSG00000004655.5
737	476	ENSMUSG00000004661.15
738	4459	ENSMUSG00000004665.10
739	1756.001	ENSMUSG00000004667.18
740	27	ENSMUSG00000004668.14
741	915.001	ENSMUSG00000004677.17
742	118	ENSMUSG00000004698.10
743	11	ENSMUSG00000004707.14
744	235	ENSMUSG00000004709.14
745	53	ENSMUSG00000004730.15
746	74	ENSMUSG00000004748.5
747	266	ENSMUSG00000004768.14
748	3169.184	ENSMUSG00000004771.12
749	760	ENSMUSG00000004788.11
750	2299.248	ENSMUSG00000004789.10
751	406	ENSMUSG00000004791.7
752	1036	ENSMUSG00000004798.14
753	7	ENSMUSG00000004814.10
754	269	ENSMUSG00000004815.12
755	0	ENSMUSG00000004821.1
756	267.98	ENSMUSG00000004837.2
757	0	ENSMUSG00000004842.18
758	2345	ENSMUSG00000004843.7
759	4489.15	ENSMUSG00000004846.10
760	1876	ENSMUSG00000004849.14
761	740.001	ENSMUSG00000004864.13
762	1105.104	ENSMUSG00000004865.16
763	8.012	ENSMUSG00000004872.15
764	763	ENSMUSG00000004880.11
765	830	ENSMUSG00000004885.5
766	96	ENSMUSG00000004891.16
767	0	ENSMUSG00000004892.13
768	1	ENSMUSG00000004894.10
769	1139	ENSMUSG00000004895.9
770	188.104	ENSMUSG00000004896.16
771	3012.001	ENSMUSG00000004897.16
772	3	ENSMUSG00000004902.7
773	361	ENSMUSG00000004929.12
774	1018	ENSMUSG00000004931.11
775	36	ENSMUSG00000004933.17
776	711	ENSMUSG00000004934.14
777	3616.186	ENSMUSG00000004936.8
778	1842.001	ENSMUSG00000004937.6
779	2.22	ENSMUSG00000004939.7
780	1219.999	ENSMUSG00000004945.15
781	483.999	ENSMUSG00000004947.15
782	0	ENSMUSG00000004948.12
783	7791.661	ENSMUSG00000004951.10
784	73	ENSMUSG00000004952.13
785	8	ENSMUSG00000004961.7
786	10613.916	ENSMUSG00000004980.16
787	10	ENSMUSG00000004988.9
788	248	ENSMUSG00000004994.12
789	257.334	ENSMUSG00000004996.9
790	806	ENSMUSG00000005034.15
791	257	ENSMUSG00000005043.13
792	3	ENSMUSG00000005045.16
793	6200	ENSMUSG00000005054.7
794	342.001	ENSMUSG00000005057.13
795	3158.999	ENSMUSG00000005069.12
796	1196.454	ENSMUSG00000005078.16
797	180.001	ENSMUSG00000005087.17
798	18.004	ENSMUSG00000005089.15
799	410	ENSMUSG00000005102.13
800	6641.079	ENSMUSG00000005103.12
801	27	ENSMUSG00000005107.13
802	343	ENSMUSG00000005124.10
803	7871	ENSMUSG00000005125.13
804	6	ENSMUSG00000005131.4
805	1259.026	ENSMUSG00000005142.10
806	739	ENSMUSG00000005148.8
807	268	ENSMUSG00000005150.16
808	5594.919	ENSMUSG00000005161.15
809	1731	ENSMUSG00000005198.15
810	9	ENSMUSG00000005202.2
811	2214.558	ENSMUSG00000005204.12
812	216	ENSMUSG00000005220.10
813	526.266	ENSMUSG00000005225.15
814	0	ENSMUSG00000005232.11
815	381.999	ENSMUSG00000005233.16
816	109.999	ENSMUSG00000005237.14
817	577	ENSMUSG00000005251.15
818	1097.212	ENSMUSG00000005262.13
819	30.406	ENSMUSG00000005267.13
820	264.038	ENSMUSG00000005268.20
821	1114.089	ENSMUSG00000005299.6
822	3423	ENSMUSG00000005312.15
823	198	ENSMUSG00000005320.9
824	3	ENSMUSG00000005338.13
825	0	ENSMUSG00000005339.10
826	1491.028	ENSMUSG00000005354.16
827	28	ENSMUSG00000005355.9
828	9	ENSMUSG00000005357.9
829	59	ENSMUSG00000005360.14
830	583.001	ENSMUSG00000005362.14
831	29.563	ENSMUSG00000005364.11
832	507	ENSMUSG00000005370.4
833	1084	ENSMUSG00000005371.15
834	46.992	ENSMUSG00000005373.13
835	808.25	ENSMUSG00000005374.13
836	647.019	ENSMUSG00000005378.17
837	14226.997	ENSMUSG00000005397.8
838	717.17	ENSMUSG00000005410.6
839	4411	ENSMUSG00000005413.8
840	4975.804	ENSMUSG00000005417.17
841	677.001	ENSMUSG00000005442.13
842	706	ENSMUSG00000005447.12
843	17	ENSMUSG00000005465.9
844	864	ENSMUSG00000005469.10
845	177	ENSMUSG00000005470.8
846	5	ENSMUSG00000005474.9
847	969.383	ENSMUSG00000005481.18
848	2543.431	ENSMUSG00000005483.10
849	15.086	ENSMUSG00000005493.15
850	547.557	ENSMUSG00000005501.14
851	4	ENSMUSG00000005503.8
852	346.984	ENSMUSG00000005505.12
853	1861	ENSMUSG00000005506.16
854	1139.183	ENSMUSG00000005510.9
855	3353.999	ENSMUSG00000005514.14
856	556	ENSMUSG00000005533.10
857	707.358	ENSMUSG00000005534.10
858	1	ENSMUSG00000005540.10
859	7	ENSMUSG00000005547.14
860	1	ENSMUSG00000005553.14
861	3023	ENSMUSG00000005566.14
862	1521	ENSMUSG00000005575.16
863	135	ENSMUSG00000005580.11
864	80	ENSMUSG00000005583.16
865	2024.533	ENSMUSG00000005609.16
866	18993.959	ENSMUSG00000005610.17
867	43	ENSMUSG00000005611.15
868	1503.001	ENSMUSG00000005615.15
869	814	ENSMUSG00000005621.11
870	3480.999	ENSMUSG00000005625.15
871	8	ENSMUSG00000005628.12
872	5	ENSMUSG00000005640.11
873	0	ENSMUSG00000005649.17
874	2677.571	ENSMUSG00000005656.9
875	436	ENSMUSG00000005667.8
876	1818.001	ENSMUSG00000005672.12
877	358.999	ENSMUSG00000005674.9
878	0	ENSMUSG00000005677.14
879	5087	ENSMUSG00000005681.12
880	777.141	ENSMUSG00000005682.9
881	3184.832	ENSMUSG00000005683.8
882	2174.887	ENSMUSG00000005686.17
883	1295.865	ENSMUSG00000005687.14
884	8	ENSMUSG00000005696.11
885	1028.999	ENSMUSG00000005698.15
886	93	ENSMUSG00000005699.16
887	50	ENSMUSG00000005705.10
888	0	ENSMUSG00000005716.16
889	57	ENSMUSG00000005718.8
890	1707	ENSMUSG00000005732.14
891	22	ENSMUSG00000005763.15
892	111.967	ENSMUSG00000005774.12
893	4180.001	ENSMUSG00000005779.12
894	14	ENSMUSG00000005800.3
895	2344	ENSMUSG00000005802.12
896	323	ENSMUSG00000005803.14
897	561.28	ENSMUSG00000005804.14
898	1586	ENSMUSG00000005813.12
899	1028	ENSMUSG00000005823.9
900	4	ENSMUSG00000005824.7
901	429	ENSMUSG00000005836.10
902	1501	ENSMUSG00000005846.12
903	0	ENSMUSG00000005864.7
904	784.574	ENSMUSG00000005871.15
905	3114	ENSMUSG00000005873.6
906	3409.999	ENSMUSG00000005881.13
907	730	ENSMUSG00000005882.18
908	10	ENSMUSG00000005883.15
909	947.001	ENSMUSG00000005886.14
910	1548	ENSMUSG00000005891.7
911	0	ENSMUSG00000005892.4
912	492	ENSMUSG00000005893.14
913	190	ENSMUSG00000005897.14
914	411.351	ENSMUSG00000005899.14
915	549.5	ENSMUSG00000005907.14
916	2.139	ENSMUSG00000005917.15
917	2523.521	ENSMUSG00000005936.19
918	3	ENSMUSG00000005947.11
919	750.969	ENSMUSG00000005949.9
920	61	ENSMUSG00000005950.14
921	126	ENSMUSG00000005951.13
922	9	ENSMUSG00000005952.15
923	225.137	ENSMUSG00000005958.15
924	683.527	ENSMUSG00000005968.14
925	1710	ENSMUSG00000005973.6
926	12	ENSMUSG00000005980.15
927	1251	ENSMUSG00000005981.11
928	630.001	ENSMUSG00000005982.14
929	52.034	ENSMUSG00000005983.15
930	75.001	ENSMUSG00000005986.16
931	0	ENSMUSG00000005994.14
932	1892	ENSMUSG00000006005.18
933	0	ENSMUSG00000006007.14
934	847	ENSMUSG00000006010.14
935	9	ENSMUSG00000006014.16
936	251	ENSMUSG00000006019.15
937	170.001	ENSMUSG00000006021.5
938	3230	ENSMUSG00000006024.13
939	1411	ENSMUSG00000006050.12
940	13	ENSMUSG00000006056.13
941	1034.695	ENSMUSG00000006057.15
942	1204.32	ENSMUSG00000006058.10
943	1224	ENSMUSG00000006095.12
944	567	ENSMUSG00000006127.9
945	1021	ENSMUSG00000006134.4
946	22	ENSMUSG00000006143.12
947	90	ENSMUSG00000006154.13
948	3368.001	ENSMUSG00000006169.20
949	116.001	ENSMUSG00000006179.9
950	173.008	ENSMUSG00000006191.17
951	8349.208	ENSMUSG00000006200.3
952	0	ENSMUSG00000006204.7
953	5144	ENSMUSG00000006205.13
954	279.999	ENSMUSG00000006215.12
955	0	ENSMUSG00000006216.10
956	4	ENSMUSG00000006218.4
957	2748.001	ENSMUSG00000006219.12
958	1163.364	ENSMUSG00000006221.7
959	306	ENSMUSG00000006235.6
960	10	ENSMUSG00000006241.16
961	675.128	ENSMUSG00000006262.15
962	2	ENSMUSG00000006269.7
963	0	ENSMUSG00000006270.7
964	4101.53	ENSMUSG00000006273.14
965	901.002	ENSMUSG00000006276.10
966	292.999	ENSMUSG00000006281.8
967	698.571	ENSMUSG00000006288.8
968	500.765	ENSMUSG00000006289.14
969	5339.001	ENSMUSG00000006299.13
970	2494.086	ENSMUSG00000006301.17
971	9225.996	ENSMUSG00000006304.14
972	687	ENSMUSG00000006307.16
973	29	ENSMUSG00000006310.10
974	0	ENSMUSG00000006311.8
975	7	ENSMUSG00000006313.5
976	1388.999	ENSMUSG00000006315.9
977	9222.69	ENSMUSG00000006333.14
978	274.999	ENSMUSG00000006335.16
979	1095	ENSMUSG00000006342.15
980	123.999	ENSMUSG00000006344.17
981	874.001	ENSMUSG00000006345.10
982	3515	ENSMUSG00000006356.10
983	1575	ENSMUSG00000006360.11
984	76	ENSMUSG00000006362.16
985	5010	ENSMUSG00000006369.14
986	5712	ENSMUSG00000006373.10
987	684	ENSMUSG00000006378.15
988	272	ENSMUSG00000006386.15
989	31	ENSMUSG00000006389.13
990	1972	ENSMUSG00000006390.15
991	1103	ENSMUSG00000006392.16
992	531	ENSMUSG00000006398.15
993	329	ENSMUSG00000006403.13
994	13.162	ENSMUSG00000006411.12
995	631	ENSMUSG00000006412.10
996	1201	ENSMUSG00000006418.17
997	604.979	ENSMUSG00000006423.15
998	35	ENSMUSG00000006435.16
999	650.932	ENSMUSG00000006442.10
1000	178.005	ENSMUSG00000006445.3
1001	731.381	ENSMUSG00000006456.10
1002	8	ENSMUSG00000006457.4
1003	260.034	ENSMUSG00000006463.13
1004	48.364	ENSMUSG00000006464.9
1005	104	ENSMUSG00000006469.13
1006	299.813	ENSMUSG00000006471.18
1007	200	ENSMUSG00000006476.19
1008	7569	ENSMUSG00000006488.17
1009	108428	ENSMUSG00000006490.3
1010	1016.999	ENSMUSG00000006494.11
1011	3763.998	ENSMUSG00000006498.16
1012	283	ENSMUSG00000006517.5
1013	1965.999	ENSMUSG00000006519.11
1014	272	ENSMUSG00000006522.17
1015	643	ENSMUSG00000006526.13
1016	535	ENSMUSG00000006527.16
1017	113	ENSMUSG00000006529.16
1018	135	ENSMUSG00000006538.12
1019	1.001	ENSMUSG00000006542.13
1020	0	ENSMUSG00000006546.3
1021	412	ENSMUSG00000006567.11
1022	0	ENSMUSG00000006570.3
1023	1341	ENSMUSG00000006574.15
1024	17	ENSMUSG00000006575.14
1025	96	ENSMUSG00000006576.16
1026	599	ENSMUSG00000006585.3
1027	27	ENSMUSG00000006586.15
1028	16	ENSMUSG00000006587.6
1029	9133.001	ENSMUSG00000006589.8
1030	2038.001	ENSMUSG00000006599.13
1031	82.384	ENSMUSG00000006611.15
1032	924.806	ENSMUSG00000006641.12
1033	40	ENSMUSG00000006642.3
1034	121.231	ENSMUSG00000006649.17
1035	360.999	ENSMUSG00000006651.8
1036	1761.057	ENSMUSG00000006673.14
1037	37	ENSMUSG00000006675.10
1038	2047.356	ENSMUSG00000006676.16
1039	126.013	ENSMUSG00000006678.6
1040	9890.095	ENSMUSG00000006699.17
1041	445	ENSMUSG00000006705.13
1042	27	ENSMUSG00000006711.15
1043	613	ENSMUSG00000006715.11
1044	424	ENSMUSG00000006717.7
1045	33.999	ENSMUSG00000006720.16
1046	3	ENSMUSG00000006724.12
1047	3405.554	ENSMUSG00000006728.12
1048	530	ENSMUSG00000006731.10
1049	481.76	ENSMUSG00000006732.14
1050	2587.886	ENSMUSG00000006736.9
1051	2802.965	ENSMUSG00000006740.14
1052	271.001	ENSMUSG00000006763.14
1053	0	ENSMUSG00000006764.8
1054	301	ENSMUSG00000006777.7
1055	114	ENSMUSG00000006782.16
1056	18.884	ENSMUSG00000006784.14
1057	2719	ENSMUSG00000006800.14
1058	982.898	ENSMUSG00000006818.5
1059	259.001	ENSMUSG00000006850.8
1060	555.001	ENSMUSG00000006906.10
1061	755.001	ENSMUSG00000006920.14
1062	67	ENSMUSG00000006930.15
1063	1343	ENSMUSG00000006931.15
1064	13607.988	ENSMUSG00000006932.17
1065	1256	ENSMUSG00000006941.5
1066	55	ENSMUSG00000006948.7
1067	141	ENSMUSG00000006958.14
1068	6197	ENSMUSG00000006998.16
1069	8	ENSMUSG00000007021.5
1070	864.999	ENSMUSG00000007029.16
1071	15.004	ENSMUSG00000007030.8
1072	4.406	ENSMUSG00000007033.4
1073	497	ENSMUSG00000007034.15
1074	54	ENSMUSG00000007035.15
1075	1636	ENSMUSG00000007036.15
1076	1416	ENSMUSG00000007038.5
1077	679	ENSMUSG00000007039.12
1078	3225.989	ENSMUSG00000007041.9
1079	413.253	ENSMUSG00000007050.17
1080	130.133	ENSMUSG00000007080.14
1081	62.017	ENSMUSG00000007097.14
1082	8	ENSMUSG00000007107.6
1083	8	ENSMUSG00000007122.11
1084	31	ENSMUSG00000007207.10
1085	820	ENSMUSG00000007209.4
1086	172	ENSMUSG00000007216.6
1087	182	ENSMUSG00000007279.14
1088	758.155	ENSMUSG00000007338.10
1089	124.367	ENSMUSG00000007379.15
1090	2117.175	ENSMUSG00000007411.16
1091	1505	ENSMUSG00000007415.15
1092	0	ENSMUSG00000007440.10
1093	0	ENSMUSG00000007457.3
1094	3940	ENSMUSG00000007458.14
1095	691.329	ENSMUSG00000007476.18
1096	1	ENSMUSG00000007480.4
1097	3549	ENSMUSG00000007564.15
1098	341.392	ENSMUSG00000007570.16
1099	582	ENSMUSG00000007589.9
1100	5	ENSMUSG00000007591.15
1101	69	ENSMUSG00000007594.10
1102	390.001	ENSMUSG00000007603.9
1103	271.464	ENSMUSG00000007610.15
1104	1427	ENSMUSG00000007613.15
1105	247	ENSMUSG00000007617.18
1106	92.122	ENSMUSG00000007646.13
1107	0	ENSMUSG00000007653.12
1108	578	ENSMUSG00000007655.16
1109	1834.999	ENSMUSG00000007656.13
1110	2265	ENSMUSG00000007659.18
1111	1455.991	ENSMUSG00000007670.10
1112	45	ENSMUSG00000007682.6
1113	702	ENSMUSG00000007721.6
1114	5443.996	ENSMUSG00000007739.10
1115	364.999	ENSMUSG00000007777.9
1116	140.944	ENSMUSG00000007783.10
1117	25	ENSMUSG00000007805.4
1118	3568.999	ENSMUSG00000007812.16
1119	8553.061	ENSMUSG00000007815.13
1120	1716	ENSMUSG00000007817.15
1121	89	ENSMUSG00000007827.10
1122	660	ENSMUSG00000007833.15
1123	2849	ENSMUSG00000007836.6
1124	508	ENSMUSG00000007837.11
1125	4436.001	ENSMUSG00000007850.16
1126	747	ENSMUSG00000007867.9
1127	220	ENSMUSG00000007872.3
1128	1	ENSMUSG00000007877.2
1129	1120	ENSMUSG00000007880.16
1130	119.999	ENSMUSG00000007888.15
1131	14660.97	ENSMUSG00000007891.16
1132	11548.989	ENSMUSG00000007892.8
1133	0	ENSMUSG00000007907.4
1134	7	ENSMUSG00000007908.14
1135	1	ENSMUSG00000007944.8
1136	0	ENSMUSG00000007946.11
1137	191.021	ENSMUSG00000007950.9
1138	232	ENSMUSG00000007987.12
1139	69.062	ENSMUSG00000007989.7
1140	1	ENSMUSG00000008028.15
1141	364	ENSMUSG00000008035.12
1142	2407	ENSMUSG00000008036.11
1143	356	ENSMUSG00000008090.14
1144	39	ENSMUSG00000008129.14
1145	1015	ENSMUSG00000008136.14
1146	2281	ENSMUSG00000008140.18
1147	105	ENSMUSG00000008153.12
1148	551.001	ENSMUSG00000008167.14
1149	8	ENSMUSG00000008193.13
1150	556.001	ENSMUSG00000008200.15
1151	121.809	ENSMUSG00000008206.16
1152	343	ENSMUSG00000008226.14
1153	810.001	ENSMUSG00000008301.11
1154	318.49	ENSMUSG00000008305.18
1155	2.003	ENSMUSG00000008307.11
1156	185	ENSMUSG00000008318.10
1157	921	ENSMUSG00000008333.12
1158	18277.175	ENSMUSG00000008348.9
1159	710	ENSMUSG00000008373.16
1160	304	ENSMUSG00000008384.8
1161	2133.142	ENSMUSG00000008393.9
1162	660	ENSMUSG00000008398.15
1163	1185	ENSMUSG00000008429.8
1164	509.001	ENSMUSG00000008435.15
1165	1	ENSMUSG00000008438.3
1166	13.071	ENSMUSG00000008450.8
1167	0	ENSMUSG00000008461.6
1168	5926.95	ENSMUSG00000008475.13
1169	4	ENSMUSG00000008482.9
1170	10	ENSMUSG00000008489.18
1171	26.876	ENSMUSG00000008496.19
1172	1503	ENSMUSG00000008540.11
1173	217	ENSMUSG00000008575.17
1174	0	ENSMUSG00000008590.4
1175	25	ENSMUSG00000008601.12
1176	880.001	ENSMUSG00000008604.11
1177	1	ENSMUSG00000008658.16
1178	10557.577	ENSMUSG00000008668.15
1179	1280.497	ENSMUSG00000008682.13
1180	3824.774	ENSMUSG00000008683.16
1181	2453	ENSMUSG00000008690.15
1182	1032	ENSMUSG00000008730.17
1183	121	ENSMUSG00000008734.9
1184	1819	ENSMUSG00000008763.16
1185	40368.585	ENSMUSG00000008789.10
1186	0	ENSMUSG00000008813.13
1187	243	ENSMUSG00000008822.15
1188	13	ENSMUSG00000008843.4
1189	4.135	ENSMUSG00000008845.9
1190	789.001	ENSMUSG00000008855.17
1191	1369	ENSMUSG00000008859.8
1192	0	ENSMUSG00000008874.3
1193	2442	ENSMUSG00000008892.12
1194	2.17	ENSMUSG00000008932.10
1195	1063.455	ENSMUSG00000008958.14
1196	816	ENSMUSG00000008976.16
1197	81	ENSMUSG00000008999.7
1198	3870.715	ENSMUSG00000009013.5
1199	854	ENSMUSG00000009030.14
1200	889	ENSMUSG00000009035.15
1201	0	ENSMUSG00000009047.4
1202	0	ENSMUSG00000009070.14
1203	957.001	ENSMUSG00000009073.16
1204	304	ENSMUSG00000009075.2
1205	220	ENSMUSG00000009076.10
1206	2738.699	ENSMUSG00000009079.16
1207	2071	ENSMUSG00000009090.17
1208	786.001	ENSMUSG00000009092.5
1209	4	ENSMUSG00000009093.7
1210	7	ENSMUSG00000009097.10
1211	68.999	ENSMUSG00000009108.15
1212	1207.817	ENSMUSG00000009112.4
1213	2	ENSMUSG00000009114.17
1214	0	ENSMUSG00000009115.5
1215	220.259	ENSMUSG00000009145.6
1216	29	ENSMUSG00000009185.2
1217	353	ENSMUSG00000009207.15
1218	0	ENSMUSG00000009210.10
1219	0	ENSMUSG00000009214.9
1220	0	ENSMUSG00000009216.7
1221	41	ENSMUSG00000009246.14
1222	656	ENSMUSG00000009248.6
1223	16462.381	ENSMUSG00000009281.6
1224	7259.001	ENSMUSG00000009291.13
1225	128.069	ENSMUSG00000009292.18
1226	1611.89	ENSMUSG00000009293.17
1227	9.874	ENSMUSG00000009350.13
1228	1	ENSMUSG00000009356.12
1229	229	ENSMUSG00000009376.15
1230	302	ENSMUSG00000009378.4
1231	22	ENSMUSG00000009394.13
1232	186	ENSMUSG00000009406.13
1233	867.98	ENSMUSG00000009418.16
1234	2222	ENSMUSG00000009470.17
1235	1	ENSMUSG00000009471.4
1236	0	ENSMUSG00000009487.10
1237	764.999	ENSMUSG00000009535.13
1238	16	ENSMUSG00000009545.14
1239	1676	ENSMUSG00000009549.14
1240	0	ENSMUSG00000009551.2
1241	1265.006	ENSMUSG00000009555.16
1242	1710.001	ENSMUSG00000009563.16
1243	343	ENSMUSG00000009566.12
1244	814.266	ENSMUSG00000009569.14
1245	1112	ENSMUSG00000009575.14
1246	0	ENSMUSG00000009580.15
1247	105.011	ENSMUSG00000009585.18
1248	0	ENSMUSG00000009588.9
1249	4994.999	ENSMUSG00000009596.9
1250	216.671	ENSMUSG00000009614.16
1251	959.001	ENSMUSG00000009621.18
1252	36	ENSMUSG00000009628.14
1253	1083	ENSMUSG00000009630.10
1254	151	ENSMUSG00000009633.3
1255	425	ENSMUSG00000009640.11
1256	795	ENSMUSG00000009646.13
1257	698	ENSMUSG00000009647.13
1258	270	ENSMUSG00000009654.4
1259	55	ENSMUSG00000009670.11
1260	1397	ENSMUSG00000009681.10
1261	1259.999	ENSMUSG00000009687.14
1262	34	ENSMUSG00000009731.4
1263	249.298	ENSMUSG00000009733.9
1264	15	ENSMUSG00000009734.18
1265	41.001	ENSMUSG00000009739.17
1266	1232.001	ENSMUSG00000009741.15
1267	144	ENSMUSG00000009772.15
1268	323.001	ENSMUSG00000009828.15
1269	1685	ENSMUSG00000009863.14
1270	41	ENSMUSG00000009876.13
1271	780	ENSMUSG00000009894.15
1272	0	ENSMUSG00000009900.7
1273	1794.23	ENSMUSG00000009905.5
1274	2232.675	ENSMUSG00000009907.17
1275	9501.131	ENSMUSG00000009927.9
1276	4	ENSMUSG00000009941.10
1277	858.001	ENSMUSG00000009995.17
1278	0	ENSMUSG00000010021.13
1279	2238.001	ENSMUSG00000010025.19
1280	49.001	ENSMUSG00000010044.12
1281	845	ENSMUSG00000010045.2
1282	738	ENSMUSG00000010047.12
1283	313.982	ENSMUSG00000010048.10
1284	92	ENSMUSG00000010051.15
1285	939	ENSMUSG00000010054.4
1286	300	ENSMUSG00000010057.8
1287	125	ENSMUSG00000010064.15
1288	11.006	ENSMUSG00000010066.15
1289	777	ENSMUSG00000010067.13
1290	1344	ENSMUSG00000010080.15
1291	3	ENSMUSG00000010086.17
1292	5771.156	ENSMUSG00000010095.13
1293	1201.001	ENSMUSG00000010097.15
1294	1798.2	ENSMUSG00000010110.17
1295	169	ENSMUSG00000010122.14
1296	1	ENSMUSG00000010136.14
1297	6	ENSMUSG00000010142.12
1298	18	ENSMUSG00000010154.7
1299	28	ENSMUSG00000010175.13
1300	988.729	ENSMUSG00000010205.11
1301	1879	ENSMUSG00000010277.7
1302	524	ENSMUSG00000010290.7
1303	538	ENSMUSG00000010307.7
1304	12	ENSMUSG00000010311.15
1305	42	ENSMUSG00000010342.16
1306	650	ENSMUSG00000010358.13
1307	595.999	ENSMUSG00000010362.9
1308	1625.999	ENSMUSG00000010376.15
1309	850	ENSMUSG00000010392.8
1310	573	ENSMUSG00000010406.12
1311	0	ENSMUSG00000010435.7
1312	927	ENSMUSG00000010453.12
1313	5	ENSMUSG00000010461.15
1314	13	ENSMUSG00000010476.14
1315	0	ENSMUSG00000010505.16
1316	1654.999	ENSMUSG00000010517.7
1317	18	ENSMUSG00000010529.6
1318	8	ENSMUSG00000010538.14
1319	592.025	ENSMUSG00000010554.14
1320	7	ENSMUSG00000010592.9
1321	166.785	ENSMUSG00000010601.14
1322	280	ENSMUSG00000010607.8
1323	1934.485	ENSMUSG00000010608.15
1324	404.999	ENSMUSG00000010609.15
1325	154.476	ENSMUSG00000010651.4
1326	753	ENSMUSG00000010660.3
1327	1313	ENSMUSG00000010663.5
1328	406.999	ENSMUSG00000010721.15
1329	67.213	ENSMUSG00000010751.15
1330	940	ENSMUSG00000010755.17
1331	983	ENSMUSG00000010760.5
1332	15	ENSMUSG00000010796.11
1333	42	ENSMUSG00000010797.6
1334	11	ENSMUSG00000010803.13
1335	2	ENSMUSG00000010825.17
1336	1139	ENSMUSG00000010830.8
1337	0	ENSMUSG00000010841.13
1338	331.001	ENSMUSG00000010911.12
1339	525.776	ENSMUSG00000010914.10
1340	575	ENSMUSG00000010936.11
1341	350	ENSMUSG00000011008.13
1342	98	ENSMUSG00000011034.6
1343	1850	ENSMUSG00000011096.17
1344	11794.995	ENSMUSG00000011114.18
1345	0	ENSMUSG00000011118.4
1346	502	ENSMUSG00000011148.14
1347	0	ENSMUSG00000011154.17
1348	521.001	ENSMUSG00000011158.8
1349	7.003	ENSMUSG00000011171.11
1350	7950.787	ENSMUSG00000011179.8
1351	306	ENSMUSG00000011254.16
1352	3687.556	ENSMUSG00000011256.16
1353	2296.191	ENSMUSG00000011257.19
1354	49	ENSMUSG00000011263.16
1355	20	ENSMUSG00000011267.8
1356	7	ENSMUSG00000011305.11
1357	740.958	ENSMUSG00000011306.7
1358	0	ENSMUSG00000011349.5
1359	70.223	ENSMUSG00000011382.8
1360	179	ENSMUSG00000011427.16
1361	0	ENSMUSG00000011463.5
1362	0	ENSMUSG00000011486.14
1363	3	ENSMUSG00000011589.9
1364	36	ENSMUSG00000011632.7
1365	242	ENSMUSG00000011658.16
1366	18.2	ENSMUSG00000011751.16
1367	6199.967	ENSMUSG00000011752.7
1368	1075	ENSMUSG00000011831.16
1369	259	ENSMUSG00000011832.15
1370	388	ENSMUSG00000011837.4
1371	1348.999	ENSMUSG00000011877.13
1372	1092	ENSMUSG00000011884.13
1373	1716.999	ENSMUSG00000011958.17
1374	759.061	ENSMUSG00000011960.12
1375	377.999	ENSMUSG00000012017.4
1376	3	ENSMUSG00000012042.9
1377	653.031	ENSMUSG00000012076.8
1378	951	ENSMUSG00000012114.17
1379	1157.033	ENSMUSG00000012117.13
1380	308.037	ENSMUSG00000012123.17
1381	30.001	ENSMUSG00000012126.16
1382	103.001	ENSMUSG00000012187.13
1383	0	ENSMUSG00000012211.13
1384	25	ENSMUSG00000012282.2
1385	654	ENSMUSG00000012296.16
1386	9.982	ENSMUSG00000012350.15
1387	3.136	ENSMUSG00000012396.12
1388	9852.448	ENSMUSG00000012405.16
1389	2075.001	ENSMUSG00000012422.14
1390	705	ENSMUSG00000012428.9
1391	395.504	ENSMUSG00000012429.9
1392	347.493	ENSMUSG00000012443.4
1393	718.002	ENSMUSG00000012483.4
1394	71.999	ENSMUSG00000012519.14
1395	0	ENSMUSG00000012520.10
1396	1586.005	ENSMUSG00000012535.14
1397	618.001	ENSMUSG00000012609.19
1398	283	ENSMUSG00000012640.16
1399	12	ENSMUSG00000012705.16
1400	0	ENSMUSG00000012777.14
1401	180.999	ENSMUSG00000012819.15
1402	11739	ENSMUSG00000012848.15
1403	0	ENSMUSG00000012889.8
1404	218	ENSMUSG00000013033.16
1405	1769.98	ENSMUSG00000013076.17
1406	0	ENSMUSG00000013083.8
1407	228	ENSMUSG00000013089.15
1408	0	ENSMUSG00000013091.5
1409	118.28	ENSMUSG00000013150.15
1410	47.268	ENSMUSG00000013155.10
1411	0	ENSMUSG00000013158.6
1412	3347	ENSMUSG00000013160.7
1413	327	ENSMUSG00000013236.17
1414	319	ENSMUSG00000013275.9
1415	8	ENSMUSG00000013338.16
1416	0	ENSMUSG00000013353.10
1417	1.002	ENSMUSG00000013367.5
1418	1565.843	ENSMUSG00000013415.9
1419	117	ENSMUSG00000013418.8
1420	613.999	ENSMUSG00000013419.7
1421	1608.001	ENSMUSG00000013465.19
1422	92	ENSMUSG00000013483.14
1423	514.999	ENSMUSG00000013495.15
1424	18	ENSMUSG00000013523.13
1425	685.061	ENSMUSG00000013539.14
1426	167	ENSMUSG00000013584.5
1427	4766	ENSMUSG00000013593.12
1428	2	ENSMUSG00000013611.14
1429	1788	ENSMUSG00000013622.15
1430	338	ENSMUSG00000013629.16
1431	173	ENSMUSG00000013643.13
1432	718	ENSMUSG00000013646.17
1433	0	ENSMUSG00000013653.2
1434	1399	ENSMUSG00000013662.6
