counts	gene
735	0	ENSMUSG00000004654.6
736	1397	ENSMUSG00000004655.5
737	329	ENSMUSG00000004661.15
738	5390.935	ENSMUSG00000004665.10
739	1852	ENSMUSG00000004667.18
740	13	ENSMUSG00000004668.14
741	878	ENSMUSG00000004677.17
742	17	ENSMUSG00000004698.10
743	7	ENSMUSG00000004707.14
744	217	ENSMUSG00000004709.14
745	45	ENSMUSG00000004730.15
746	79	ENSMUSG00000004748.5
747	256	ENSMUSG00000004768.14
748	3175.474	ENSMUSG00000004771.12
749	766	ENSMUSG00000004788.11
750	2019	ENSMUSG00000004789.10
751	512	ENSMUSG00000004791.7
752	828	ENSMUSG00000004798.14
753	11	ENSMUSG00000004814.10
754	209	ENSMUSG00000004815.12
755	0	ENSMUSG00000004821.1
756	225	ENSMUSG00000004837.2
757	0	ENSMUSG00000004842.18
758	2449	ENSMUSG00000004843.7
759	1763	ENSMUSG00000004846.10
760	2025	ENSMUSG00000004849.14
761	881	ENSMUSG00000004864.13
762	896.821	ENSMUSG00000004865.16
763	9.824	ENSMUSG00000004872.15
764	471	ENSMUSG00000004880.11
765	791	ENSMUSG00000004885.5
766	132	ENSMUSG00000004891.16
767	0	ENSMUSG00000004892.13
768	0	ENSMUSG00000004894.10
769	1375	ENSMUSG00000004895.9
770	130.001	ENSMUSG00000004896.16
771	2920	ENSMUSG00000004897.16
772	2	ENSMUSG00000004902.7
773	423	ENSMUSG00000004929.12
774	1181	ENSMUSG00000004931.11
775	45	ENSMUSG00000004933.17
776	793.04	ENSMUSG00000004934.14
777	3993.001	ENSMUSG00000004936.8
778	1734.999	ENSMUSG00000004937.6
779	1.057	ENSMUSG00000004939.7
780	1283.999	ENSMUSG00000004945.15
781	479	ENSMUSG00000004947.15
782	0	ENSMUSG00000004948.12
783	8842.629	ENSMUSG00000004951.10
784	36	ENSMUSG00000004952.13
785	10	ENSMUSG00000004961.7
786	12159.403	ENSMUSG00000004980.16
787	13	ENSMUSG00000004988.9
788	267	ENSMUSG00000004994.12
789	219.014	ENSMUSG00000004996.9
790	567	ENSMUSG00000005034.15
791	184	ENSMUSG00000005043.13
792	2	ENSMUSG00000005045.16
793	6849	ENSMUSG00000005054.7
794	427	ENSMUSG00000005057.13
795	3643.999	ENSMUSG00000005069.12
796	1120.094	ENSMUSG00000005078.16
797	155	ENSMUSG00000005087.17
798	16.283	ENSMUSG00000005089.15
799	411.999	ENSMUSG00000005102.13
800	6856.001	ENSMUSG00000005103.12
801	20	ENSMUSG00000005107.13
802	52	ENSMUSG00000005124.10
803	7925	ENSMUSG00000005125.13
804	8	ENSMUSG00000005131.4
805	552.999	ENSMUSG00000005142.10
806	414	ENSMUSG00000005148.8
807	243	ENSMUSG00000005150.16
808	6868.991	ENSMUSG00000005161.15
809	1315	ENSMUSG00000005198.15
810	6	ENSMUSG00000005202.2
811	2070.657	ENSMUSG00000005204.12
812	76	ENSMUSG00000005220.10
813	383.265	ENSMUSG00000005225.15
814	0	ENSMUSG00000005232.11
815	256	ENSMUSG00000005233.16
816	111	ENSMUSG00000005237.14
817	465	ENSMUSG00000005251.15
818	1023.361	ENSMUSG00000005262.13
819	24.084	ENSMUSG00000005267.13
820	109.797	ENSMUSG00000005268.20
821	950.238	ENSMUSG00000005299.6
822	3117.001	ENSMUSG00000005312.15
823	77	ENSMUSG00000005320.9
824	0	ENSMUSG00000005338.13
825	0	ENSMUSG00000005339.10
826	1579.481	ENSMUSG00000005354.16
827	20	ENSMUSG00000005355.9
828	8	ENSMUSG00000005357.9
829	28.485	ENSMUSG00000005360.14
830	636	ENSMUSG00000005362.14
831	41.369	ENSMUSG00000005364.11
832	415	ENSMUSG00000005370.4
833	927.999	ENSMUSG00000005371.15
834	13	ENSMUSG00000005373.13
835	637.165	ENSMUSG00000005374.13
836	797	ENSMUSG00000005378.17
837	6023.98	ENSMUSG00000005397.8
838	561.081	ENSMUSG00000005410.6
839	5834	ENSMUSG00000005413.8
840	5436.123	ENSMUSG00000005417.17
841	422.001	ENSMUSG00000005442.13
842	853	ENSMUSG00000005447.12
843	4	ENSMUSG00000005465.9
844	701	ENSMUSG00000005469.10
845	149	ENSMUSG00000005470.8
846	25	ENSMUSG00000005474.9
847	975	ENSMUSG00000005481.18
848	2604.472	ENSMUSG00000005483.10
849	21.721	ENSMUSG00000005493.15
850	420.137	ENSMUSG00000005501.14
851	5	ENSMUSG00000005503.8
852	301.999	ENSMUSG00000005505.12
853	1104	ENSMUSG00000005506.16
854	1300	ENSMUSG00000005510.9
855	2153	ENSMUSG00000005514.14
856	230.539	ENSMUSG00000005533.10
857	255.905	ENSMUSG00000005534.10
858	11.108	ENSMUSG00000005540.10
859	3	ENSMUSG00000005547.14
860	0	ENSMUSG00000005553.14
861	2811	ENSMUSG00000005566.14
862	1378.999	ENSMUSG00000005575.16
863	49	ENSMUSG00000005580.11
864	57	ENSMUSG00000005583.16
865	1840.435	ENSMUSG00000005609.16
866	17263.999	ENSMUSG00000005610.17
867	44	ENSMUSG00000005611.15
868	1070	ENSMUSG00000005615.15
869	644.001	ENSMUSG00000005621.11
870	4136.999	ENSMUSG00000005625.15
871	4	ENSMUSG00000005628.12
872	5.122	ENSMUSG00000005640.11
873	0	ENSMUSG00000005649.17
874	2579.515	ENSMUSG00000005656.9
875	410	ENSMUSG00000005667.8
876	755	ENSMUSG00000005672.12
877	263	ENSMUSG00000005674.9
878	0	ENSMUSG00000005677.14
879	3701	ENSMUSG00000005681.12
880	682.087	ENSMUSG00000005682.9
881	3014.957	ENSMUSG00000005683.8
882	833.427	ENSMUSG00000005686.17
883	1440.996	ENSMUSG00000005687.14
884	0	ENSMUSG00000005696.11
885	1053	ENSMUSG00000005698.15
886	114	ENSMUSG00000005699.16
887	46	ENSMUSG00000005705.10
888	0	ENSMUSG00000005716.16
889	33	ENSMUSG00000005718.8
890	1872.001	ENSMUSG00000005732.14
891	16	ENSMUSG00000005763.15
892	81	ENSMUSG00000005774.12
893	5000	ENSMUSG00000005779.12
894	5	ENSMUSG00000005800.3
895	1882.443	ENSMUSG00000005802.12
896	264.089	ENSMUSG00000005803.14
897	443.282	ENSMUSG00000005804.14
898	1652	ENSMUSG00000005813.12
899	753	ENSMUSG00000005823.9
900	3	ENSMUSG00000005824.7
901	236	ENSMUSG00000005836.10
902	1459	ENSMUSG00000005846.12
903	1	ENSMUSG00000005864.7
904	576.956	ENSMUSG00000005871.15
905	2859	ENSMUSG00000005873.6
906	2967.001	ENSMUSG00000005881.13
907	551.009	ENSMUSG00000005882.18
908	0	ENSMUSG00000005883.15
909	938.005	ENSMUSG00000005886.14
910	793	ENSMUSG00000005891.7
911	0	ENSMUSG00000005892.4
912	282.812	ENSMUSG00000005893.14
913	132	ENSMUSG00000005897.14
914	374	ENSMUSG00000005899.14
915	585	ENSMUSG00000005907.14
916	5.232	ENSMUSG00000005917.15
917	2324.999	ENSMUSG00000005936.19
918	2	ENSMUSG00000005947.11
919	429	ENSMUSG00000005949.9
920	30	ENSMUSG00000005950.14
921	121	ENSMUSG00000005951.13
922	0	ENSMUSG00000005952.15
923	79.118	ENSMUSG00000005958.15
924	555.163	ENSMUSG00000005968.14
925	1167	ENSMUSG00000005973.6
926	0	ENSMUSG00000005980.15
927	1201	ENSMUSG00000005981.11
928	529.643	ENSMUSG00000005982.14
929	56.076	ENSMUSG00000005983.15
930	90	ENSMUSG00000005986.16
931	0	ENSMUSG00000005994.14
932	1697	ENSMUSG00000006005.18
933	0	ENSMUSG00000006007.14
934	802	ENSMUSG00000006010.14
935	7	ENSMUSG00000006014.16
936	252.999	ENSMUSG00000006019.15
937	146	ENSMUSG00000006021.5
938	3425	ENSMUSG00000006024.13
939	1685.001	ENSMUSG00000006050.12
940	11	ENSMUSG00000006056.13
941	1291.016	ENSMUSG00000006057.15
942	1458.59	ENSMUSG00000006058.10
943	1485.999	ENSMUSG00000006095.12
944	533.001	ENSMUSG00000006127.9
945	652	ENSMUSG00000006134.4
946	56	ENSMUSG00000006143.12
947	65.999	ENSMUSG00000006154.13
948	2944	ENSMUSG00000006169.20
949	123	ENSMUSG00000006179.9
950	204	ENSMUSG00000006191.17
951	11519.214	ENSMUSG00000006200.3
952	0	ENSMUSG00000006204.7
953	2646	ENSMUSG00000006205.13
954	279	ENSMUSG00000006215.12
955	0	ENSMUSG00000006216.10
956	1	ENSMUSG00000006218.4
957	3548.003	ENSMUSG00000006219.12
958	335.891	ENSMUSG00000006221.7
959	295	ENSMUSG00000006235.6
960	12	ENSMUSG00000006241.16
961	384.484	ENSMUSG00000006262.15
962	2	ENSMUSG00000006269.7
963	0	ENSMUSG00000006270.7
964	3239.206	ENSMUSG00000006273.14
965	748	ENSMUSG00000006276.10
966	190.999	ENSMUSG00000006281.8
967	660.428	ENSMUSG00000006288.8
968	465.644	ENSMUSG00000006289.14
969	6642	ENSMUSG00000006299.13
970	1574.053	ENSMUSG00000006301.17
971	11126	ENSMUSG00000006304.14
972	508.001	ENSMUSG00000006307.16
973	25	ENSMUSG00000006310.10
974	0	ENSMUSG00000006311.8
975	41	ENSMUSG00000006313.5
976	1209	ENSMUSG00000006315.9
977	9507.334	ENSMUSG00000006333.14
978	357.999	ENSMUSG00000006335.16
979	230	ENSMUSG00000006342.15
980	60	ENSMUSG00000006344.17
981	468	ENSMUSG00000006345.10
982	3706	ENSMUSG00000006356.10
983	1026	ENSMUSG00000006360.11
984	63	ENSMUSG00000006362.16
985	4161	ENSMUSG00000006369.14
986	4024	ENSMUSG00000006373.10
987	583	ENSMUSG00000006378.15
988	163.001	ENSMUSG00000006386.15
989	10	ENSMUSG00000006389.13
990	1490.001	ENSMUSG00000006390.15
991	1120	ENSMUSG00000006392.16
992	361	ENSMUSG00000006398.15
993	205	ENSMUSG00000006403.13
994	36.008	ENSMUSG00000006411.12
995	854	ENSMUSG00000006412.10
996	1071	ENSMUSG00000006418.17
997	510.169	ENSMUSG00000006423.15
998	25	ENSMUSG00000006435.16
999	699	ENSMUSG00000006442.10
1000	64	ENSMUSG00000006445.3
1001	558.502	ENSMUSG00000006456.10
1002	6	ENSMUSG00000006457.4
1003	199	ENSMUSG00000006463.13
1004	33.947	ENSMUSG00000006464.9
1005	40	ENSMUSG00000006469.13
1006	174.256	ENSMUSG00000006471.18
1007	178	ENSMUSG00000006476.19
1008	6306.999	ENSMUSG00000006488.17
1009	109854.66	ENSMUSG00000006490.3
1010	1184	ENSMUSG00000006494.11
1011	2985.002	ENSMUSG00000006498.16
1012	320	ENSMUSG00000006517.5
1013	1377	ENSMUSG00000006519.11
1014	135	ENSMUSG00000006522.17
1015	418	ENSMUSG00000006526.13
1016	351	ENSMUSG00000006527.16
1017	35	ENSMUSG00000006529.16
1018	85	ENSMUSG00000006538.12
1019	0.809	ENSMUSG00000006542.13
1020	0	ENSMUSG00000006546.3
1021	182	ENSMUSG00000006567.11
1022	0	ENSMUSG00000006570.3
1023	1633	ENSMUSG00000006574.15
1024	10	ENSMUSG00000006575.14
1025	49.999	ENSMUSG00000006576.16
1026	481.999	ENSMUSG00000006585.3
1027	13	ENSMUSG00000006586.15
1028	4	ENSMUSG00000006587.6
1029	10274.999	ENSMUSG00000006589.8
1030	1989	ENSMUSG00000006599.13
1031	84.179	ENSMUSG00000006611.15
1032	543	ENSMUSG00000006641.12
1033	8	ENSMUSG00000006642.3
1034	78.912	ENSMUSG00000006649.17
1035	214	ENSMUSG00000006651.8
1036	1530.997	ENSMUSG00000006673.14
1037	25	ENSMUSG00000006675.10
1038	1942.998	ENSMUSG00000006676.16
1039	83.05	ENSMUSG00000006678.6
1040	9976.739	ENSMUSG00000006699.17
1041	343	ENSMUSG00000006705.13
1042	2	ENSMUSG00000006711.15
1043	703	ENSMUSG00000006715.11
1044	499	ENSMUSG00000006717.7
1045	34	ENSMUSG00000006720.16
1046	2	ENSMUSG00000006724.12
1047	3194.496	ENSMUSG00000006728.12
1048	293	ENSMUSG00000006731.10
1049	365.399	ENSMUSG00000006732.14
1050	2434.863	ENSMUSG00000006736.9
1051	2425.63	ENSMUSG00000006740.14
1052	306	ENSMUSG00000006763.14
1053	0	ENSMUSG00000006764.8
1054	111	ENSMUSG00000006777.7
1055	132	ENSMUSG00000006782.16
1056	13	ENSMUSG00000006784.14
1057	1918	ENSMUSG00000006800.14
1058	972.096	ENSMUSG00000006818.5
1059	279	ENSMUSG00000006850.8
1060	604	ENSMUSG00000006906.10
1061	656	ENSMUSG00000006920.14
1062	48	ENSMUSG00000006930.15
1063	560	ENSMUSG00000006931.15
1064	11009.992	ENSMUSG00000006932.17
1065	1547	ENSMUSG00000006941.5
1066	39	ENSMUSG00000006948.7
1067	68	ENSMUSG00000006958.14
1068	6778.074	ENSMUSG00000006998.16
1069	5	ENSMUSG00000007021.5
1070	578.001	ENSMUSG00000007029.16
1071	13.014	ENSMUSG00000007030.8
1072	12.379	ENSMUSG00000007033.4
1073	182	ENSMUSG00000007034.15
1074	32	ENSMUSG00000007035.15
1075	1390	ENSMUSG00000007036.15
1076	1175	ENSMUSG00000007038.5
1077	787	ENSMUSG00000007039.12
1078	3267.121	ENSMUSG00000007041.9
1079	352.489	ENSMUSG00000007050.17
1080	61.02	ENSMUSG00000007080.14
1081	62.019	ENSMUSG00000007097.14
1082	13	ENSMUSG00000007107.6
1083	14	ENSMUSG00000007122.11
1084	19	ENSMUSG00000007207.10
1085	993	ENSMUSG00000007209.4
1086	234	ENSMUSG00000007216.6
1087	56	ENSMUSG00000007279.14
1088	669.132	ENSMUSG00000007338.10
1089	50.015	ENSMUSG00000007379.15
1090	2190.746	ENSMUSG00000007411.16
1091	831	ENSMUSG00000007415.15
1092	0	ENSMUSG00000007440.10
1093	2	ENSMUSG00000007457.3
1094	3262	ENSMUSG00000007458.14
1095	375.644	ENSMUSG00000007476.18
1096	0	ENSMUSG00000007480.4
1097	3721	ENSMUSG00000007564.15
1098	337.931	ENSMUSG00000007570.16
1099	416.754	ENSMUSG00000007589.9
1100	4	ENSMUSG00000007591.15
1101	49	ENSMUSG00000007594.10
1102	346	ENSMUSG00000007603.9
1103	223.325	ENSMUSG00000007610.15
1104	462	ENSMUSG00000007613.15
1105	184.001	ENSMUSG00000007617.18
1106	120.381	ENSMUSG00000007646.13
1107	1	ENSMUSG00000007653.12
1108	715	ENSMUSG00000007655.16
1109	1742	ENSMUSG00000007656.13
1110	2099.999	ENSMUSG00000007659.18
1111	1139.869	ENSMUSG00000007670.10
1112	27	ENSMUSG00000007682.6
1113	1081	ENSMUSG00000007721.6
1114	5579.978	ENSMUSG00000007739.10
1115	371.999	ENSMUSG00000007777.9
1116	112.004	ENSMUSG00000007783.10
1117	27	ENSMUSG00000007805.4
1118	3300	ENSMUSG00000007812.16
1119	8841.926	ENSMUSG00000007815.13
1120	1611.999	ENSMUSG00000007817.15
1121	88	ENSMUSG00000007827.10
1122	680	ENSMUSG00000007833.15
1123	2585	ENSMUSG00000007836.6
1124	442	ENSMUSG00000007837.11
1125	4061.994	ENSMUSG00000007850.16
1126	1009	ENSMUSG00000007867.9
1127	223	ENSMUSG00000007872.3
1128	0	ENSMUSG00000007877.2
1129	1010	ENSMUSG00000007880.16
1130	138	ENSMUSG00000007888.15
1131	9847.543	ENSMUSG00000007891.16
1132	12134.171	ENSMUSG00000007892.8
1133	0	ENSMUSG00000007907.4
1134	4	ENSMUSG00000007908.14
1135	4	ENSMUSG00000007944.8
1136	0	ENSMUSG00000007946.11
1137	220	ENSMUSG00000007950.9
1138	207	ENSMUSG00000007987.12
1139	41.005	ENSMUSG00000007989.7
1140	1.018	ENSMUSG00000008028.15
1141	230	ENSMUSG00000008035.12
1142	2963	ENSMUSG00000008036.11
1143	312	ENSMUSG00000008090.14
1144	34	ENSMUSG00000008129.14
1145	1133	ENSMUSG00000008136.14
1146	1838	ENSMUSG00000008140.18
1147	108	ENSMUSG00000008153.12
1148	498	ENSMUSG00000008167.14
1149	7.217	ENSMUSG00000008193.13
1150	375	ENSMUSG00000008200.15
1151	62.251	ENSMUSG00000008206.16
1152	393.001	ENSMUSG00000008226.14
1153	908.001	ENSMUSG00000008301.11
1154	255	ENSMUSG00000008305.18
1155	2.001	ENSMUSG00000008307.11
1156	155	ENSMUSG00000008318.10
1157	1129	ENSMUSG00000008333.12
1158	20846.196	ENSMUSG00000008348.9
1159	870	ENSMUSG00000008373.16
1160	364	ENSMUSG00000008384.8
1161	1570.702	ENSMUSG00000008393.9
1162	571.999	ENSMUSG00000008398.15
1163	973	ENSMUSG00000008429.8
1164	326	ENSMUSG00000008435.15
1165	1	ENSMUSG00000008438.3
1166	45.414	ENSMUSG00000008450.8
1167	0	ENSMUSG00000008461.6
1168	6525	ENSMUSG00000008475.13
1169	2	ENSMUSG00000008482.9
1170	0	ENSMUSG00000008489.18
1171	18.57	ENSMUSG00000008496.19
1172	855.999	ENSMUSG00000008540.11
1173	128	ENSMUSG00000008575.17
1174	0	ENSMUSG00000008590.4
1175	41	ENSMUSG00000008601.12
1176	709.001	ENSMUSG00000008604.11
1177	0	ENSMUSG00000008658.16
1178	9688.463	ENSMUSG00000008668.15
1179	882.586	ENSMUSG00000008682.13
1180	3637.323	ENSMUSG00000008683.16
1181	2527.999	ENSMUSG00000008690.15
1182	601	ENSMUSG00000008730.17
1183	31	ENSMUSG00000008734.9
1184	970	ENSMUSG00000008763.16
1185	22417.82	ENSMUSG00000008789.10
1186	1	ENSMUSG00000008813.13
1187	246	ENSMUSG00000008822.15
1188	15	ENSMUSG00000008843.4
1189	1	ENSMUSG00000008845.9
1190	649.999	ENSMUSG00000008855.17
1191	1517	ENSMUSG00000008859.8
1192	0	ENSMUSG00000008874.3
1193	2574.591	ENSMUSG00000008892.12
1194	0	ENSMUSG00000008932.10
1195	1351.858	ENSMUSG00000008958.14
1196	613.001	ENSMUSG00000008976.16
1197	57	ENSMUSG00000008999.7
1198	4475.86	ENSMUSG00000009013.5
1199	662	ENSMUSG00000009030.14
1200	528	ENSMUSG00000009035.15
1201	0	ENSMUSG00000009047.4
1202	0	ENSMUSG00000009070.14
1203	796	ENSMUSG00000009073.16
1204	106	ENSMUSG00000009075.2
1205	290	ENSMUSG00000009076.10
1206	2782.807	ENSMUSG00000009079.16
1207	1437	ENSMUSG00000009090.17
1208	687	ENSMUSG00000009092.5
1209	0	ENSMUSG00000009093.7
1210	6	ENSMUSG00000009097.10
1211	66.999	ENSMUSG00000009108.15
1212	998.631	ENSMUSG00000009112.4
1213	0	ENSMUSG00000009114.17
1214	0	ENSMUSG00000009115.5
1215	97.054	ENSMUSG00000009145.6
1216	7	ENSMUSG00000009185.2
1217	226.001	ENSMUSG00000009207.15
1218	0	ENSMUSG00000009210.10
1219	0	ENSMUSG00000009214.9
1220	0	ENSMUSG00000009216.7
1221	6	ENSMUSG00000009246.14
1222	938	ENSMUSG00000009248.6
1223	19599.993	ENSMUSG00000009281.6
1224	4417	ENSMUSG00000009291.13
1225	67.143	ENSMUSG00000009292.18
1226	1230.877	ENSMUSG00000009293.17
1227	3.061	ENSMUSG00000009350.13
1228	1	ENSMUSG00000009356.12
1229	109	ENSMUSG00000009376.15
1230	117	ENSMUSG00000009378.4
1231	10	ENSMUSG00000009394.13
1232	141	ENSMUSG00000009406.13
1233	816.844	ENSMUSG00000009418.16
1234	1205.474	ENSMUSG00000009470.17
1235	0	ENSMUSG00000009471.4
1236	0	ENSMUSG00000009487.10
1237	749	ENSMUSG00000009535.13
1238	12	ENSMUSG00000009545.14
1239	1900.999	ENSMUSG00000009549.14
1240	0	ENSMUSG00000009551.2
1241	1315.708	ENSMUSG00000009555.16
1242	1722.013	ENSMUSG00000009563.16
1243	277	ENSMUSG00000009566.12
1244	570.306	ENSMUSG00000009569.14
1245	695.98	ENSMUSG00000009575.14
1246	0	ENSMUSG00000009580.15
1247	69.141	ENSMUSG00000009585.18
1248	0	ENSMUSG00000009588.9
1249	7065.001	ENSMUSG00000009596.9
1250	86.237	ENSMUSG00000009614.16
1251	711.001	ENSMUSG00000009621.18
1252	27.001	ENSMUSG00000009628.14
1253	1029	ENSMUSG00000009630.10
1254	69	ENSMUSG00000009633.3
1255	493	ENSMUSG00000009640.11
1256	418	ENSMUSG00000009646.13
1257	590	ENSMUSG00000009647.13
1258	142	ENSMUSG00000009654.4
1259	34	ENSMUSG00000009670.11
1260	1442	ENSMUSG00000009681.10
1261	1458.001	ENSMUSG00000009687.14
1262	23	ENSMUSG00000009731.4
1263	243.922	ENSMUSG00000009733.9
1264	11	ENSMUSG00000009734.18
1265	21.652	ENSMUSG00000009739.17
1266	953	ENSMUSG00000009741.15
1267	79	ENSMUSG00000009772.15
1268	285	ENSMUSG00000009828.15
1269	1731	ENSMUSG00000009863.14
1270	91	ENSMUSG00000009876.13
1271	1053	ENSMUSG00000009894.15
1272	0	ENSMUSG00000009900.7
1273	832.012	ENSMUSG00000009905.5
1274	2030.653	ENSMUSG00000009907.17
1275	10288.872	ENSMUSG00000009927.9
1276	8	ENSMUSG00000009941.10
1277	601.001	ENSMUSG00000009995.17
1278	4	ENSMUSG00000010021.13
1279	1391	ENSMUSG00000010025.19
1280	38	ENSMUSG00000010044.12
1281	743	ENSMUSG00000010045.2
1282	616	ENSMUSG00000010047.12
1283	298	ENSMUSG00000010048.10
1284	48.39	ENSMUSG00000010051.15
1285	812.593	ENSMUSG00000010054.4
1286	284	ENSMUSG00000010057.8
1287	52	ENSMUSG00000010064.15
1288	5	ENSMUSG00000010066.15
1289	661.001	ENSMUSG00000010067.13
1290	1184.001	ENSMUSG00000010080.15
1291	0	ENSMUSG00000010086.17
1292	4420.458	ENSMUSG00000010095.13
1293	1094.999	ENSMUSG00000010097.15
1294	2018.357	ENSMUSG00000010110.17
1295	71	ENSMUSG00000010122.14
1296	0	ENSMUSG00000010136.14
1297	10	ENSMUSG00000010142.12
1298	5	ENSMUSG00000010154.7
1299	12	ENSMUSG00000010175.13
1300	941.087	ENSMUSG00000010205.11
1301	1153.001	ENSMUSG00000010277.7
1302	387	ENSMUSG00000010290.7
1303	455	ENSMUSG00000010307.7
1304	11	ENSMUSG00000010311.15
1305	43	ENSMUSG00000010342.16
1306	757	ENSMUSG00000010358.13
1307	323	ENSMUSG00000010362.9
1308	1940	ENSMUSG00000010376.15
1309	638	ENSMUSG00000010392.8
1310	524	ENSMUSG00000010406.12
1311	0	ENSMUSG00000010435.7
1312	746	ENSMUSG00000010453.12
1313	9	ENSMUSG00000010461.15
1314	10	ENSMUSG00000010476.14
1315	0	ENSMUSG00000010505.16
1316	1652	ENSMUSG00000010517.7
1317	8	ENSMUSG00000010529.6
1318	12.945	ENSMUSG00000010538.14
1319	629.896	ENSMUSG00000010554.14
1320	8	ENSMUSG00000010592.9
1321	70.436	ENSMUSG00000010601.14
1322	274	ENSMUSG00000010607.8
1323	2030.132	ENSMUSG00000010608.15
1324	270	ENSMUSG00000010609.15
1325	180.84	ENSMUSG00000010651.4
1326	789	ENSMUSG00000010660.3
1327	1138	ENSMUSG00000010663.5
1328	330.001	ENSMUSG00000010721.15
1329	53.068	ENSMUSG00000010751.15
1330	1121	ENSMUSG00000010755.17
1331	643	ENSMUSG00000010760.5
1332	7	ENSMUSG00000010796.11
1333	35	ENSMUSG00000010797.6
1334	0	ENSMUSG00000010803.13
1335	0	ENSMUSG00000010825.17
1336	963	ENSMUSG00000010830.8
1337	0	ENSMUSG00000010841.13
1338	355	ENSMUSG00000010911.12
1339	500.442	ENSMUSG00000010914.10
1340	518	ENSMUSG00000010936.11
1341	134	ENSMUSG00000011008.13
1342	60	ENSMUSG00000011034.6
1343	1601.999	ENSMUSG00000011096.17
1344	13595.994	ENSMUSG00000011114.18
1345	0	ENSMUSG00000011118.4
1346	670	ENSMUSG00000011148.14
1347	0	ENSMUSG00000011154.17
1348	454.001	ENSMUSG00000011158.8
1349	3.078	ENSMUSG00000011171.11
1350	8633.86	ENSMUSG00000011179.8
1351	274	ENSMUSG00000011254.16
1352	2002.799	ENSMUSG00000011256.16
1353	2033.038	ENSMUSG00000011257.19
1354	95	ENSMUSG00000011263.16
1355	8	ENSMUSG00000011267.8
1356	5	ENSMUSG00000011305.11
1357	802.89	ENSMUSG00000011306.7
1358	0	ENSMUSG00000011349.5
1359	49.001	ENSMUSG00000011382.8
1360	144	ENSMUSG00000011427.16
1361	0	ENSMUSG00000011463.5
1362	0	ENSMUSG00000011486.14
1363	0	ENSMUSG00000011589.9
1364	4	ENSMUSG00000011632.7
1365	153.001	ENSMUSG00000011658.16
1366	30.725	ENSMUSG00000011751.16
1367	6872	ENSMUSG00000011752.7
1368	690	ENSMUSG00000011831.16
1369	273.001	ENSMUSG00000011832.15
1370	318	ENSMUSG00000011837.4
1371	1271	ENSMUSG00000011877.13
1372	867	ENSMUSG00000011884.13
1373	1494	ENSMUSG00000011958.17
1374	405.169	ENSMUSG00000011960.12
1375	127	ENSMUSG00000012017.4
1376	0	ENSMUSG00000012042.9
1377	623.695	ENSMUSG00000012076.8
1378	967	ENSMUSG00000012114.17
1379	1094.001	ENSMUSG00000012117.13
1380	225.851	ENSMUSG00000012123.17
1381	12.001	ENSMUSG00000012126.16
1382	73	ENSMUSG00000012187.13
1383	0	ENSMUSG00000012211.13
1384	35	ENSMUSG00000012282.2
1385	377.999	ENSMUSG00000012296.16
1386	9	ENSMUSG00000012350.15
1387	1.109	ENSMUSG00000012396.12
1388	10946.678	ENSMUSG00000012405.16
1389	2055	ENSMUSG00000012422.14
1390	378	ENSMUSG00000012428.9
1391	402.458	ENSMUSG00000012429.9
1392	178.468	ENSMUSG00000012443.4
1393	751.246	ENSMUSG00000012483.4
1394	70	ENSMUSG00000012519.14
1395	0	ENSMUSG00000012520.10
1396	1406.982	ENSMUSG00000012535.14
1397	523	ENSMUSG00000012609.19
1398	227	ENSMUSG00000012640.16
1399	7	ENSMUSG00000012705.16
1400	0	ENSMUSG00000012777.14
1401	137	ENSMUSG00000012819.15
1402	10858	ENSMUSG00000012848.15
1403	1	ENSMUSG00000012889.8
1404	135	ENSMUSG00000013033.16
1405	791.586	ENSMUSG00000013076.17
1406	0	ENSMUSG00000013083.8
1407	175	ENSMUSG00000013089.15
1408	0	ENSMUSG00000013091.5
1409	80.989	ENSMUSG00000013150.15
1410	40.005	ENSMUSG00000013155.10
1411	0	ENSMUSG00000013158.6
1412	3415	ENSMUSG00000013160.7
1413	163.999	ENSMUSG00000013236.17
1414	264	ENSMUSG00000013275.9
1415	1	ENSMUSG00000013338.16
1416	3.384	ENSMUSG00000013353.10
1417	2.003	ENSMUSG00000013367.5
1418	1320	ENSMUSG00000013415.9
1419	54	ENSMUSG00000013418.8
1420	351.999	ENSMUSG00000013419.7
1421	1583	ENSMUSG00000013465.19
1422	67	ENSMUSG00000013483.14
1423	352	ENSMUSG00000013495.15
1424	24	ENSMUSG00000013523.13
1425	604.094	ENSMUSG00000013539.14
1426	198	ENSMUSG00000013584.5
1427	5311.999	ENSMUSG00000013593.12
1428	31	ENSMUSG00000013611.14
1429	1588	ENSMUSG00000013622.15
1430	321	ENSMUSG00000013629.16
1431	74	ENSMUSG00000013643.13
1432	684.001	ENSMUSG00000013646.17
1433	0	ENSMUSG00000013653.2
1434	977.999	ENSMUSG00000013662.6
1435	966.62	ENSMUSG00000013663.7
1436	0	ENSMUSG00000013668.9
1437	3470	ENSMUSG00000013698.12
1438	1760.216	ENSMUSG00000013701.13
1439	20	ENSMUSG00000013707.3
1440	845.688	ENSMUSG00000013736.16
1441	4	ENSMUSG00000013766.11
1442	2130.001	ENSMUSG00000013787.15
1443	924.001	ENSMUSG00000013822.7
1444	552.41	ENSMUSG00000013833.15
1445	1118.512	ENSMUSG00000013846.10
