counts	gene
18038	105.635	ENSMUSG00000071656.7
18039	783.962	ENSMUSG00000071657.12
18040	3	ENSMUSG00000071658.5
18041	4191.858	ENSMUSG00000071659.4
18042	678.328	ENSMUSG00000071660.10
18043	77	ENSMUSG00000071661.7
18044	1253	ENSMUSG00000071662.4
18045	3	ENSMUSG00000071665.10
18046	132	ENSMUSG00000071669.14
18047	8	ENSMUSG00000071679.4
18048	0	ENSMUSG00000071686.2
18049	1	ENSMUSG00000071691.11
18050	1002.252	ENSMUSG00000071708.11
18051	770	ENSMUSG00000071711.12
18052	101.545	ENSMUSG00000071713.6
18053	33.529	ENSMUSG00000071714.7
18054	46	ENSMUSG00000071715.12
18055	21.455	ENSMUSG00000071716.5
18056	0	ENSMUSG00000071719.2
18057	154	ENSMUSG00000071722.4
18058	64	ENSMUSG00000071723.7
18059	8	ENSMUSG00000071724.5
18060	0	ENSMUSG00000071726.2
18061	0	ENSMUSG00000071738.4
18062	275.494	ENSMUSG00000071745.1
18063	205.158	ENSMUSG00000071748.2
18064	0	ENSMUSG00000071749.3
18065	120	ENSMUSG00000071757.10
18066	0	ENSMUSG00000071764.2
18067	1170	ENSMUSG00000071766.12
18068	0	ENSMUSG00000071767.4
18069	0	ENSMUSG00000071769.11
18070	0	ENSMUSG00000071770.5
18071	45.899	ENSMUSG00000071771.4
18072	0	ENSMUSG00000071772.13
18073	29	ENSMUSG00000071773.4
18074	0	ENSMUSG00000071788.5
18075	0	ENSMUSG00000071815.6
18076	0	ENSMUSG00000071816.5
18077	77.017	ENSMUSG00000071847.13
18078	200.008	ENSMUSG00000071855.5
18079	367.773	ENSMUSG00000071856.10
18080	0	ENSMUSG00000071858.4
18081	1	ENSMUSG00000071862.3
18082	16447.723	ENSMUSG00000071866.12
18083	0	ENSMUSG00000071890.4
18084	3	ENSMUSG00000071893.7
18085	0	ENSMUSG00000071909.2
18086	0	ENSMUSG00000071937.4
18087	12	ENSMUSG00000071984.10
18088	2.179	ENSMUSG00000072049.6
18089	42.296	ENSMUSG00000072066.7
18090	865	ENSMUSG00000072082.7
18091	1	ENSMUSG00000072100.4
18092	237.195	ENSMUSG00000072115.11
18093	0	ENSMUSG00000072145.3
18094	0	ENSMUSG00000072188.4
18095	4871.812	ENSMUSG00000072214.7
18096	8486.769	ENSMUSG00000072235.6
18097	1336.173	ENSMUSG00000072244.11
18098	1	ENSMUSG00000072249.3
18099	271.857	ENSMUSG00000072258.10
18100	0	ENSMUSG00000072259.3
18101	99.335	ENSMUSG00000072294.5
18102	6	ENSMUSG00000072295.7
18103	36.652	ENSMUSG00000072419.5
18104	80.496	ENSMUSG00000072423.5
18105	18	ENSMUSG00000072437.4
18106	2	ENSMUSG00000072473.4
18107	0	ENSMUSG00000072476.6
18108	652.084	ENSMUSG00000072479.10
18109	1	ENSMUSG00000072487.11
18110	137	ENSMUSG00000072494.7
18111	692.545	ENSMUSG00000072501.5
18112	0	ENSMUSG00000072511.3
18113	4	ENSMUSG00000072553.10
18114	1117	ENSMUSG00000072568.4
18115	357	ENSMUSG00000072571.3
18116	157	ENSMUSG00000072572.9
18117	0	ENSMUSG00000072575.4
18118	511.725	ENSMUSG00000072582.9
18119	0	ENSMUSG00000072584.2
18120	2	ENSMUSG00000072595.3
18121	1192.648	ENSMUSG00000072596.4
18122	0	ENSMUSG00000072598.3
18123	899.847	ENSMUSG00000072601.4
18124	0	ENSMUSG00000072605.10
18125	245.276	ENSMUSG00000072620.3
18126	428.069	ENSMUSG00000072623.6
18127	1	ENSMUSG00000072624.3
18128	0	ENSMUSG00000072625.1
18129	113.071	ENSMUSG00000072640.11
18130	27.657	ENSMUSG00000072647.6
18131	10	ENSMUSG00000072662.2
18132	6	ENSMUSG00000072663.12
18133	143.731	ENSMUSG00000072664.11
18134	0	ENSMUSG00000072672.10
18135	2455.761	ENSMUSG00000072674.10
18136	0.822	ENSMUSG00000072675.12
18137	102.142	ENSMUSG00000072676.12
18138	1433.75	ENSMUSG00000072680.11
18139	2	ENSMUSG00000072693.2
18140	483.361	ENSMUSG00000072694.8
18141	1111	ENSMUSG00000072704.6
18142	9.876	ENSMUSG00000072707.3
18143	2	ENSMUSG00000072708.3
18144	0	ENSMUSG00000072709.3
18145	0	ENSMUSG00000072718.6
18146	462.001	ENSMUSG00000072720.9
18147	0	ENSMUSG00000072722.2
18148	0	ENSMUSG00000072726.3
18149	2.707	ENSMUSG00000072738.3
18150	0	ENSMUSG00000072739.4
18151	5	ENSMUSG00000072754.9
18152	161.167	ENSMUSG00000072762.9
18153	113.5	ENSMUSG00000072763.2
18154	33.26	ENSMUSG00000072770.9
18155	1335.001	ENSMUSG00000072772.3
18156	179.442	ENSMUSG00000072774.10
18157	1.474	ENSMUSG00000072778.3
18158	3.199	ENSMUSG00000072780.3
18159	0	ENSMUSG00000072791.11
18160	951	ENSMUSG00000072812.4
18161	0	ENSMUSG00000072813.5
18162	0	ENSMUSG00000072814.10
18163	0	ENSMUSG00000072821.4
18164	0	ENSMUSG00000072822.2
18165	2885.679	ENSMUSG00000072825.11
18166	2	ENSMUSG00000072845.3
18167	570.119	ENSMUSG00000072849.10
18168	4662.973	ENSMUSG00000072872.3
18169	59	ENSMUSG00000072875.2
18170	0	ENSMUSG00000072878.4
18171	0	ENSMUSG00000072888.2
18172	852	ENSMUSG00000072889.9
18173	0	ENSMUSG00000072905.5
18174	63.833	ENSMUSG00000072915.3
18175	5	ENSMUSG00000072919.4
18176	0	ENSMUSG00000072923.6
18177	22.367	ENSMUSG00000072930.3
18178	0	ENSMUSG00000072931.4
18179	96	ENSMUSG00000072934.10
18180	1755	ENSMUSG00000072941.5
18181	8300	ENSMUSG00000072944.11
18182	228	ENSMUSG00000072945.3
18183	1453.992	ENSMUSG00000072946.12
18184	937.367	ENSMUSG00000072949.6
18185	7.604	ENSMUSG00000072955.14
18186	521	ENSMUSG00000072964.14
18187	32.709	ENSMUSG00000072966.11
18188	3.416	ENSMUSG00000072968.4
18189	136.935	ENSMUSG00000072969.2
18190	10	ENSMUSG00000072972.3
18191	9	ENSMUSG00000072974.4
18192	149	ENSMUSG00000072980.3
18193	0	ENSMUSG00000072983.4
18194	0	ENSMUSG00000072995.1
18195	0	ENSMUSG00000073001.3
18196	387.999	ENSMUSG00000073002.9
18197	0	ENSMUSG00000073006.2
18198	0	ENSMUSG00000073007.10
18199	12.125	ENSMUSG00000073008.11
18200	1	ENSMUSG00000073010.9
18201	6890.507	ENSMUSG00000073012.2
18202	13.2	ENSMUSG00000073016.3
18203	593	ENSMUSG00000073027.10
18204	0	ENSMUSG00000073043.5
18205	1480.183	ENSMUSG00000073062.3
18206	25.455	ENSMUSG00000073063.3
18207	0	ENSMUSG00000073069.2
18208	2	ENSMUSG00000073077.7
18209	4224.135	ENSMUSG00000073079.6
18210	0	ENSMUSG00000073085.2
18211	0	ENSMUSG00000073094.9
18212	182.322	ENSMUSG00000073096.11
18213	24	ENSMUSG00000073102.7
18214	0	ENSMUSG00000073110.3
18215	1	ENSMUSG00000073111.3
18216	1.026	ENSMUSG00000073116.4
18217	0	ENSMUSG00000073117.2
18218	2.067	ENSMUSG00000073119.3
18219	405.614	ENSMUSG00000073125.10
18220	2	ENSMUSG00000073130.10
18221	1786.127	ENSMUSG00000073131.12
18222	620	ENSMUSG00000073139.9
18223	1985.002	ENSMUSG00000073155.12
18224	65.102	ENSMUSG00000073158.4
18225	169	ENSMUSG00000073176.4
18226	3	ENSMUSG00000073177.8
18227	411.368	ENSMUSG00000073197.9
18228	140	ENSMUSG00000073207.1
18229	2.027	ENSMUSG00000073208.12
18230	43	ENSMUSG00000073209.4
18231	5	ENSMUSG00000073234.4
18232	246	ENSMUSG00000073243.2
18233	0	ENSMUSG00000073245.10
18234	0	ENSMUSG00000073247.3
18235	0	ENSMUSG00000073257.3
18236	0	ENSMUSG00000073267.5
18237	0	ENSMUSG00000073290.1
18238	1.153	ENSMUSG00000073291.3
18239	63.494	ENSMUSG00000073293.4
18240	9	ENSMUSG00000073294.4
18241	170.506	ENSMUSG00000073295.4
18242	1	ENSMUSG00000073375.3
18243	0	ENSMUSG00000073380.2
18244	1	ENSMUSG00000073386.5
18245	0	ENSMUSG00000073396.5
18246	37	ENSMUSG00000073399.9
18247	300	ENSMUSG00000073400.6
18248	55.191	ENSMUSG00000073402.11
18249	2	ENSMUSG00000073407.1
18250	422.935	ENSMUSG00000073408.2
18251	677.111	ENSMUSG00000073409.12
18252	16842.127	ENSMUSG00000073411.12
18253	15	ENSMUSG00000073412.6
18254	5	ENSMUSG00000073413.9
18255	13	ENSMUSG00000073414.8
18256	2984.387	ENSMUSG00000073418.4
18257	211.001	ENSMUSG00000073421.6
18258	525.054	ENSMUSG00000073422.11
18259	420.1	ENSMUSG00000073423.10
18260	0	ENSMUSG00000073424.9
18261	87.414	ENSMUSG00000073427.4
18262	9	ENSMUSG00000073433.11
18263	192.998	ENSMUSG00000073434.12
18264	403.236	ENSMUSG00000073435.10
18265	396.957	ENSMUSG00000073436.11
18266	1	ENSMUSG00000073457.4
18267	0	ENSMUSG00000073458.2
18268	15	ENSMUSG00000073460.5
18269	1502.454	ENSMUSG00000073468.12
18270	788.491	ENSMUSG00000073471.3
18271	4013.365	ENSMUSG00000073481.9
18272	121.965	ENSMUSG00000073489.6
18273	48.449	ENSMUSG00000073490.11
18274	11.621	ENSMUSG00000073491.11
18275	1.023	ENSMUSG00000073492.2
18276	115.609	ENSMUSG00000073494.5
18277	4.705	ENSMUSG00000073497.6
18278	10.008	ENSMUSG00000073514.4
18279	19539.659	ENSMUSG00000073530.11
18280	293	ENSMUSG00000073542.3
18281	0	ENSMUSG00000073551.5
18282	15.16	ENSMUSG00000073555.1
18283	256.263	ENSMUSG00000073557.12
18284	1479.888	ENSMUSG00000073563.3
18285	2	ENSMUSG00000073565.5
18286	117	ENSMUSG00000073568.2
18287	0	ENSMUSG00000073572.2
18288	0	ENSMUSG00000073573.5
18289	0	ENSMUSG00000073574.4
18290	77.067	ENSMUSG00000073591.4
18291	11	ENSMUSG00000073598.3
18292	172	ENSMUSG00000073599.10
18293	100	ENSMUSG00000073600.5
18294	0	ENSMUSG00000073601.2
18295	0	ENSMUSG00000073602.10
18296	1.087	ENSMUSG00000073608.4
18297	391.822	ENSMUSG00000073609.9
18298	1214	ENSMUSG00000073616.10
18299	438	ENSMUSG00000073633.9
18300	4021.001	ENSMUSG00000073639.6
18301	1263.196	ENSMUSG00000073643.11
18302	6	ENSMUSG00000073650.8
18303	0	ENSMUSG00000073658.4
18304	687.224	ENSMUSG00000073664.11
18305	2004.116	ENSMUSG00000073676.4
18306	748	ENSMUSG00000073678.4
18307	6.121	ENSMUSG00000073680.2
18308	4.65	ENSMUSG00000073682.3
18309	405	ENSMUSG00000073684.13
18310	1301.844	ENSMUSG00000073700.3
18311	3105.26	ENSMUSG00000073702.11
18312	102	ENSMUSG00000073705.10
18313	1	ENSMUSG00000073721.5
18314	15	ENSMUSG00000073722.3
18315	0	ENSMUSG00000073723.10
18316	2.065	ENSMUSG00000073724.12
18317	1794.06	ENSMUSG00000073725.8
18318	0	ENSMUSG00000073730.2
18319	3	ENSMUSG00000073733.4
18320	0	ENSMUSG00000073735.1
18321	1	ENSMUSG00000073747.2
18322	87.075	ENSMUSG00000073755.4
18323	591	ENSMUSG00000073758.10
18324	0	ENSMUSG00000073764.2
18325	0	ENSMUSG00000073768.3
18326	0	ENSMUSG00000073769.4
18327	116.396	ENSMUSG00000073771.11
18328	4	ENSMUSG00000073774.2
18329	465	ENSMUSG00000073775.4
18330	0	ENSMUSG00000073785.2
18331	0	ENSMUSG00000073786.1
18332	59	ENSMUSG00000073791.12
18333	368.891	ENSMUSG00000073792.11
18334	0	ENSMUSG00000073794.3
18335	4	ENSMUSG00000073795.11
18336	91	ENSMUSG00000073802.5
18337	1	ENSMUSG00000073804.5
18338	1	ENSMUSG00000073805.5
18339	0	ENSMUSG00000073811.4
18340	0	ENSMUSG00000073830.11
18341	0	ENSMUSG00000073834.10
18342	1579.271	ENSMUSG00000073838.10
18343	0	ENSMUSG00000073842.10
18344	58	ENSMUSG00000073856.11
18345	0	ENSMUSG00000073876.3
18346	587.23	ENSMUSG00000073877.10
18347	5.77	ENSMUSG00000073878.3
18348	768.794	ENSMUSG00000073888.13
18349	1936.943	ENSMUSG00000073889.10
18350	27.168	ENSMUSG00000073893.6
18351	3	ENSMUSG00000073894.1
18352	2.944	ENSMUSG00000073896.5
18353	0	ENSMUSG00000073897.5
18354	1.032	ENSMUSG00000073898.3
18355	0	ENSMUSG00000073899.3
18356	1.007	ENSMUSG00000073900.5
18357	0	ENSMUSG00000073901.4
18358	0	ENSMUSG00000073906.3
18359	0	ENSMUSG00000073907.3
18360	0	ENSMUSG00000073909.2
18361	1442.528	ENSMUSG00000073910.10
18362	0	ENSMUSG00000073913.2
18363	0	ENSMUSG00000073914.2
18364	3.528	ENSMUSG00000073915.5
18365	0	ENSMUSG00000073916.3
18366	0	ENSMUSG00000073917.2
18367	0	ENSMUSG00000073920.4
18368	0	ENSMUSG00000073922.2
18369	0	ENSMUSG00000073923.4
18370	4.33	ENSMUSG00000073924.5
18371	0	ENSMUSG00000073925.5
18372	0	ENSMUSG00000073926.4
18373	2	ENSMUSG00000073927.6
18374	0	ENSMUSG00000073928.5
18375	7.371	ENSMUSG00000073931.3
18376	1	ENSMUSG00000073932.2
18377	2.017	ENSMUSG00000073937.2
18378	0	ENSMUSG00000073938.3
18379	63932.821	ENSMUSG00000073940.3
18380	0	ENSMUSG00000073943.4
18381	0	ENSMUSG00000073944.6
18382	0	ENSMUSG00000073945.2
18383	0	ENSMUSG00000073946.5
18384	0	ENSMUSG00000073947.4
18385	0	ENSMUSG00000073948.3
18386	0	ENSMUSG00000073949.4
18387	0	ENSMUSG00000073950.6
18388	0	ENSMUSG00000073951.4
18389	0	ENSMUSG00000073952.5
18390	1	ENSMUSG00000073953.4
18391	0	ENSMUSG00000073954.5
18392	0	ENSMUSG00000073955.2
18393	0	ENSMUSG00000073956.3
18394	0	ENSMUSG00000073959.5
18395	0	ENSMUSG00000073960.1
18396	0	ENSMUSG00000073961.4
18397	0	ENSMUSG00000073962.9
18398	0	ENSMUSG00000073963.3
18399	0	ENSMUSG00000073964.3
18400	0	ENSMUSG00000073965.1
18401	0	ENSMUSG00000073966.3
18402	0	ENSMUSG00000073967.3
18403	176.001	ENSMUSG00000073968.4
18404	0	ENSMUSG00000073969.3
18405	0	ENSMUSG00000073970.1
18406	0	ENSMUSG00000073971.3
18407	0	ENSMUSG00000073972.2
18408	40.276	ENSMUSG00000073973.4
18409	0	ENSMUSG00000073974.4
18410	0	ENSMUSG00000073975.3
18411	0	ENSMUSG00000073977.2
18412	0	ENSMUSG00000073978.8
18413	0	ENSMUSG00000073979.2
18414	1124	ENSMUSG00000073982.11
18415	794	ENSMUSG00000073987.4
18416	9	ENSMUSG00000073988.13
18417	0	ENSMUSG00000073991.4
18418	0	ENSMUSG00000073997.3
18419	0	ENSMUSG00000073998.2
18420	16	ENSMUSG00000074001.3
18421	2	ENSMUSG00000074003.4
18422	1	ENSMUSG00000074004.3
18423	13	ENSMUSG00000074006.3
18424	0	ENSMUSG00000074011.4
18425	10.221	ENSMUSG00000074028.4
18426	526.006	ENSMUSG00000074030.3
18427	1.024	ENSMUSG00000074037.3
18428	6	ENSMUSG00000074059.3
18429	4	ENSMUSG00000074060.10
18430	2	ENSMUSG00000074061.4
18431	0	ENSMUSG00000074062.5
18432	84	ENSMUSG00000074063.10
18433	624	ENSMUSG00000074064.6
18434	154.108	ENSMUSG00000074071.11
18435	808	ENSMUSG00000074088.6
18436	65	ENSMUSG00000074093.4
18437	748	ENSMUSG00000074102.4
18438	1	ENSMUSG00000074109.4
18439	0	ENSMUSG00000074111.4
18440	6.055	ENSMUSG00000074115.5
18441	191.013	ENSMUSG00000074121.3
18442	0	ENSMUSG00000074123.1
18443	1.009	ENSMUSG00000074127.6
18444	21713.766	ENSMUSG00000074129.14
18445	0	ENSMUSG00000074139.8
18446	61.003	ENSMUSG00000074141.13
18447	298	ENSMUSG00000074151.13
18448	0	ENSMUSG00000074155.2
18449	0	ENSMUSG00000074156.6
18450	110.238	ENSMUSG00000074158.9
18451	76.001	ENSMUSG00000074165.10
18452	169.652	ENSMUSG00000074166.7
18453	317	ENSMUSG00000074170.5
18454	5.96	ENSMUSG00000074179.11
18455	430	ENSMUSG00000074182.8
18456	43.422	ENSMUSG00000074183.3
18457	106.024	ENSMUSG00000074194.4
18458	163.927	ENSMUSG00000074195.3
18459	19.001	ENSMUSG00000074199.7
18460	1	ENSMUSG00000074203.4
18461	7	ENSMUSG00000074206.7
18462	838	ENSMUSG00000074207.10
18463	22	ENSMUSG00000074210.3
18464	308	ENSMUSG00000074211.4
18465	1134.767	ENSMUSG00000074212.7
18466	19	ENSMUSG00000074215.2
18467	289.971	ENSMUSG00000074217.8
18468	93	ENSMUSG00000074218.3
18469	40	ENSMUSG00000074220.10
18470	3935.686	ENSMUSG00000074221.12
18471	6317	ENSMUSG00000074227.12
18472	1433.011	ENSMUSG00000074238.6
18473	1	ENSMUSG00000074240.5
18474	1901	ENSMUSG00000074247.10
18475	0	ENSMUSG00000074248.7
18476	0	ENSMUSG00000074254.4
18477	675	ENSMUSG00000074259.10
18478	126	ENSMUSG00000074261.3
18479	23.664	ENSMUSG00000074264.12
18480	0	ENSMUSG00000074268.4
18481	76	ENSMUSG00000074269.10
18482	781.195	ENSMUSG00000074272.10
18483	1155	ENSMUSG00000074277.4
18484	53.372	ENSMUSG00000074282.10
18485	27.436	ENSMUSG00000074283.5
18486	1.075	ENSMUSG00000074291.3
18487	30	ENSMUSG00000074300.4
18488	0	ENSMUSG00000074302.1
18489	498	ENSMUSG00000074305.9
18490	0	ENSMUSG00000074311.3
18491	0	ENSMUSG00000074322.5
18492	177.87	ENSMUSG00000074336.5
18493	7.788	ENSMUSG00000074340.9
18494	62.547	ENSMUSG00000074342.3
18495	2	ENSMUSG00000074344.7
18496	23	ENSMUSG00000074345.4
18497	341.999	ENSMUSG00000074358.9
18498	114714.224	ENSMUSG00000074359.2
18499	112.364	ENSMUSG00000074361.11
18500	928.011	ENSMUSG00000074364.6
18501	0	ENSMUSG00000074365.13
18502	0	ENSMUSG00000074366.9
18503	0	ENSMUSG00000074369.12
18504	1	ENSMUSG00000074375.3
18505	0	ENSMUSG00000074377.12
18506	0	ENSMUSG00000074378.5
18507	85	ENSMUSG00000074384.4
18508	1.331	ENSMUSG00000074397.5
18509	0	ENSMUSG00000074403.2
18510	472.033	ENSMUSG00000074405.8
18511	278	ENSMUSG00000074406.5
18512	0	ENSMUSG00000074417.9
18513	0	ENSMUSG00000074419.11
18514	0	ENSMUSG00000074424.3
18515	0	ENSMUSG00000074433.4
18516	0	ENSMUSG00000074434.4
18517	11	ENSMUSG00000074435.10
18518	0	ENSMUSG00000074437.5
18519	0	ENSMUSG00000074439.4
18520	0	ENSMUSG00000074440.3
18521	0	ENSMUSG00000074441.3
18522	0	ENSMUSG00000074442.4
18523	0	ENSMUSG00000074443.1
18524	0	ENSMUSG00000074444.4
18525	380.75	ENSMUSG00000074445.4
18526	0	ENSMUSG00000074446.3
18527	0	ENSMUSG00000074447.2
18528	1.23	ENSMUSG00000074448.2
18529	0	ENSMUSG00000074449.3
18530	3	ENSMUSG00000074452.13
18531	0	ENSMUSG00000074454.3
18532	715	ENSMUSG00000074457.10
18533	13	ENSMUSG00000074472.10
18534	0	ENSMUSG00000074473.1
18535	180.356	ENSMUSG00000074476.6
18536	56	ENSMUSG00000074480.4
18537	0	ENSMUSG00000074483.2
18538	0	ENSMUSG00000074486.2
18539	1930.183	ENSMUSG00000074489.9
18540	2	ENSMUSG00000074491.9
18541	24	ENSMUSG00000074500.11
18542	2.083	ENSMUSG00000074502.4
18543	3.085	ENSMUSG00000074505.6
18544	2168	ENSMUSG00000074513.9
18545	88.378	ENSMUSG00000074519.11
18546	2.661	ENSMUSG00000074521.9
18547	56.217	ENSMUSG00000074527.11
18548	18.316	ENSMUSG00000074529.10
18549	0	ENSMUSG00000074564.3
18550	3	ENSMUSG00000074569.4
18551	15	ENSMUSG00000074570.14
18552	15	ENSMUSG00000074575.4
18553	363	ENSMUSG00000074576.4
18554	455.999	ENSMUSG00000074577.9
18555	51	ENSMUSG00000074579.14
18556	2427	ENSMUSG00000074582.10
18557	2	ENSMUSG00000074591.8
18558	0	ENSMUSG00000074593.11
18559	6	ENSMUSG00000074594.9
18560	3	ENSMUSG00000074595.9
18561	0	ENSMUSG00000074596.3
18562	578.002	ENSMUSG00000074604.9
18563	325	ENSMUSG00000074607.11
18564	0	ENSMUSG00000074619.5
18565	426.53	ENSMUSG00000074622.4
18566	156	ENSMUSG00000074623.4
18567	19	ENSMUSG00000074625.10
18568	2	ENSMUSG00000074627.11
18569	1	ENSMUSG00000074628.9
18570	377	ENSMUSG00000074634.12
18571	3	ENSMUSG00000074637.7
18572	0	ENSMUSG00000074639.6
18573	1651.816	ENSMUSG00000074643.12
18574	18	ENSMUSG00000074646.10
18575	0	ENSMUSG00000074647.3
18576	499	ENSMUSG00000074649.6
18577	1	ENSMUSG00000074651.3
18578	26	ENSMUSG00000074652.3
18579	5	ENSMUSG00000074653.10
18580	3	ENSMUSG00000074655.1
18581	5118.951	ENSMUSG00000074656.12
18582	72	ENSMUSG00000074657.5
18583	9	ENSMUSG00000074665.10
18584	19	ENSMUSG00000074671.6
18585	0	ENSMUSG00000074673.15
18586	17	ENSMUSG00000074676.2
18587	10.229	ENSMUSG00000074677.11
18588	1	ENSMUSG00000074678.1
18589	0	ENSMUSG00000074679.3
18590	1	ENSMUSG00000074680.1
18591	0	ENSMUSG00000074681.2
18592	266	ENSMUSG00000074682.4
18593	0	ENSMUSG00000074695.3
18594	2996.072	ENSMUSG00000074698.10
18595	0	ENSMUSG00000074704.9
18596	42.014	ENSMUSG00000074715.3
18597	90.444	ENSMUSG00000074731.3
18598	337.442	ENSMUSG00000074733.14
18599	6	ENSMUSG00000074734.3
18600	0	ENSMUSG00000074735.2
18601	2	ENSMUSG00000074736.10
18602	193	ENSMUSG00000074738.2
18603	2322	ENSMUSG00000074743.4
18604	1171	ENSMUSG00000074746.3
18605	4277	ENSMUSG00000074748.3
18606	322	ENSMUSG00000074749.10
18607	112	ENSMUSG00000074754.4
18608	0	ENSMUSG00000074764.11
18609	123	ENSMUSG00000074766.10
18610	213.108	ENSMUSG00000074768.6
18611	1	ENSMUSG00000074771.10
18612	0	ENSMUSG00000074780.2
18613	2485.754	ENSMUSG00000074781.5
18614	33	ENSMUSG00000074785.5
18615	294.999	ENSMUSG00000074793.10
18616	5372	ENSMUSG00000074794.10
18617	83	ENSMUSG00000074796.10
18618	940.064	ENSMUSG00000074797.11
18619	289.09	ENSMUSG00000074802.11
18620	330	ENSMUSG00000074811.3
18621	0	ENSMUSG00000074812.11
18622	2.005	ENSMUSG00000074817.2
18623	5.002	ENSMUSG00000074818.13
18624	10.502	ENSMUSG00000074824.3
18625	96.541	ENSMUSG00000074825.4
18626	17.741	ENSMUSG00000074826.10
18627	208.336	ENSMUSG00000074829.10
18628	51.175	ENSMUSG00000074832.11
18629	0	ENSMUSG00000074837.2
18630	6.471	ENSMUSG00000074847.2
18631	0	ENSMUSG00000074849.2
18632	7	ENSMUSG00000074852.4
18633	8	ENSMUSG00000074862.11
18634	164.23	ENSMUSG00000074863.5
18635	458.152	ENSMUSG00000074865.11
18636	60.134	ENSMUSG00000074867.4
18637	68184.127	ENSMUSG00000074870.4
18638	23948.505	ENSMUSG00000074871.3
18639	0	ENSMUSG00000074872.3
18640	2321.544	ENSMUSG00000074874.10
18641	0	ENSMUSG00000074881.4
18642	594.75	ENSMUSG00000074882.3
18643	5666.421	ENSMUSG00000074884.12
18644	632	ENSMUSG00000074886.11
18645	482	ENSMUSG00000074890.4
18646	290	ENSMUSG00000074892.9
18647	3	ENSMUSG00000074895.10
18648	127.21	ENSMUSG00000074896.3
18649	9.001	ENSMUSG00000074899.6
18650	342	ENSMUSG00000074909.5
18651	0	ENSMUSG00000074913.3
18652	400	ENSMUSG00000074916.5
18653	669	ENSMUSG00000074918.4
18654	215	ENSMUSG00000074922.1
18655	433.985	ENSMUSG00000074923.10
18656	494.725	ENSMUSG00000074925.4
18657	0	ENSMUSG00000074928.4
18658	15.035	ENSMUSG00000074934.3
18659	0	ENSMUSG00000074939.3
18660	0	ENSMUSG00000074945.3
18661	0	ENSMUSG00000074946.5
18662	0	ENSMUSG00000074947.3
18663	0	ENSMUSG00000074952.3
18664	1	ENSMUSG00000074955.3
18665	2.559	ENSMUSG00000074965.5
18666	0	ENSMUSG00000074966.5
18667	1	ENSMUSG00000074968.11
18668	2	ENSMUSG00000074971.4
18669	0	ENSMUSG00000074991.5
18670	626	ENSMUSG00000074994.5
18671	0	ENSMUSG00000074995.2
18672	0	ENSMUSG00000074996.4
18673	0	ENSMUSG00000074997.3
18674	772	ENSMUSG00000075000.11
18675	0	ENSMUSG00000075002.2
18676	0.678	ENSMUSG00000075006.2
18677	29	ENSMUSG00000075012.4
18678	81.366	ENSMUSG00000075014.1
18679	26.036	ENSMUSG00000075015.3
18680	12	ENSMUSG00000075023.11
18681	114.128	ENSMUSG00000075028.12
18682	18.186	ENSMUSG00000075031.4
18683	456	ENSMUSG00000075033.4
18684	342.309	ENSMUSG00000075040.9
18685	17.95	ENSMUSG00000075044.13
18686	0	ENSMUSG00000075045.4
18687	0	ENSMUSG00000075046.7
18688	588.419	ENSMUSG00000075054.5
18689	0	ENSMUSG00000075061.2
18690	12.209	ENSMUSG00000075062.4
18691	0	ENSMUSG00000075063.2
18692	0	ENSMUSG00000075064.5
18693	0	ENSMUSG00000075065.5
18694	0	ENSMUSG00000075066.7
18695	0	ENSMUSG00000075068.3
18696	1.075	ENSMUSG00000075069.3
18697	0	ENSMUSG00000075072.3
18698	3.663	ENSMUSG00000075073.3
18699	0	ENSMUSG00000075074.3
18700	0	ENSMUSG00000075075.2
18701	9.74	ENSMUSG00000075078.5
18702	0	ENSMUSG00000075079.3
18703	6.946	ENSMUSG00000075081.6
18704	0	ENSMUSG00000075084.3
18705	0	ENSMUSG00000075085.6
18706	0	ENSMUSG00000075086.2
18707	0	ENSMUSG00000075088.2
18708	0	ENSMUSG00000075090.4
18709	3.879	ENSMUSG00000075091.5
18710	0	ENSMUSG00000075092.2
18711	0	ENSMUSG00000075093.3
18712	0	ENSMUSG00000075094.1
18713	0	ENSMUSG00000075095.5
18714	2.394	ENSMUSG00000075097.3
18715	0	ENSMUSG00000075099.2
18716	0	ENSMUSG00000075100.4
18717	0	ENSMUSG00000075101.4
18718	0	ENSMUSG00000075102.2
18719	15.275	ENSMUSG00000075104.3
18720	0	ENSMUSG00000075105.3
18721	0	ENSMUSG00000075107.3
18722	0	ENSMUSG00000075110.2
18723	0	ENSMUSG00000075111.11
18724	2.071	ENSMUSG00000075112.2
18725	5.326	ENSMUSG00000075113.2
18726	0	ENSMUSG00000075114.4
18727	0	ENSMUSG00000075115.3
18728	9.841	ENSMUSG00000075117.3
18729	0	ENSMUSG00000075119.2
18730	0	ENSMUSG00000075120.4
18731	1.165	ENSMUSG00000075121.2
18732	11	ENSMUSG00000075122.5
18733	0	ENSMUSG00000075125.2
18734	0	ENSMUSG00000075127.2
18735	0	ENSMUSG00000075128.7
18736	49.107	ENSMUSG00000075132.2
18737	0	ENSMUSG00000075133.2
18738	0	ENSMUSG00000075136.4
18739	0	ENSMUSG00000075137.4
18740	1.004	ENSMUSG00000075139.3
18741	1.137	ENSMUSG00000075140.4
18742	2.019	ENSMUSG00000075141.5
18743	0	ENSMUSG00000075142.1
18744	2	ENSMUSG00000075143.5
