abundance	gene
ENSMUSG00000072575.4	0.015886	ENSMUSG00000072575.4
ENSMUSG00000072582.9	2.656325	ENSMUSG00000072582.9
ENSMUSG00000072584.2	0	ENSMUSG00000072584.2
ENSMUSG00000072595.3	0.062671	ENSMUSG00000072595.3
ENSMUSG00000072596.4	31.575324	ENSMUSG00000072596.4
ENSMUSG00000072598.3	0	ENSMUSG00000072598.3
ENSMUSG00000072601.4	21.913482	ENSMUSG00000072601.4
ENSMUSG00000072605.10	0	ENSMUSG00000072605.10
ENSMUSG00000072620.3	5.807709	ENSMUSG00000072620.3
ENSMUSG00000072623.6	3.004844	ENSMUSG00000072623.6
ENSMUSG00000072624.3	0	ENSMUSG00000072624.3
ENSMUSG00000072625.1	0	ENSMUSG00000072625.1
ENSMUSG00000072640.11	4.616474	ENSMUSG00000072640.11
ENSMUSG00000072647.6	0.056899	ENSMUSG00000072647.6
ENSMUSG00000072662.2	0.210902	ENSMUSG00000072662.2
ENSMUSG00000072663.12	0	ENSMUSG00000072663.12
ENSMUSG00000072664.11	0.321717	ENSMUSG00000072664.11
ENSMUSG00000072672.10	0.037839	ENSMUSG00000072672.10
ENSMUSG00000072674.10	334.711126	ENSMUSG00000072674.10
ENSMUSG00000072675.12	0.158744	ENSMUSG00000072675.12
ENSMUSG00000072676.12	0.993496	ENSMUSG00000072676.12
ENSMUSG00000072680.11	29.405376	ENSMUSG00000072680.11
ENSMUSG00000072693.2	0.103213	ENSMUSG00000072693.2
ENSMUSG00000072694.8	20.010455	ENSMUSG00000072694.8
ENSMUSG00000072704.6	7.390535	ENSMUSG00000072704.6
ENSMUSG00000072707.3	0.045297	ENSMUSG00000072707.3
ENSMUSG00000072708.3	0.007709	ENSMUSG00000072708.3
ENSMUSG00000072709.3	0.028713	ENSMUSG00000072709.3
ENSMUSG00000072718.6	0	ENSMUSG00000072718.6
ENSMUSG00000072720.9	1.72894	ENSMUSG00000072720.9
ENSMUSG00000072722.2	0	ENSMUSG00000072722.2
ENSMUSG00000072726.3	0	ENSMUSG00000072726.3
ENSMUSG00000072738.3	0	ENSMUSG00000072738.3
ENSMUSG00000072739.4	0	ENSMUSG00000072739.4
ENSMUSG00000072754.9	0.187247	ENSMUSG00000072754.9
ENSMUSG00000072762.9	1.155739	ENSMUSG00000072762.9
ENSMUSG00000072763.2	0.472388	ENSMUSG00000072763.2
ENSMUSG00000072770.9	1.045744	ENSMUSG00000072770.9
ENSMUSG00000072772.3	108.25628	ENSMUSG00000072772.3
ENSMUSG00000072774.10	1.297533	ENSMUSG00000072774.10
ENSMUSG00000072778.3	0.014469	ENSMUSG00000072778.3
ENSMUSG00000072780.3	0.001806	ENSMUSG00000072780.3
ENSMUSG00000072791.11	0	ENSMUSG00000072791.11
ENSMUSG00000072812.4	2.227602	ENSMUSG00000072812.4
ENSMUSG00000072813.5	0	ENSMUSG00000072813.5
ENSMUSG00000072814.10	0	ENSMUSG00000072814.10
ENSMUSG00000072821.4	0	ENSMUSG00000072821.4
ENSMUSG00000072822.2	0	ENSMUSG00000072822.2
ENSMUSG00000072825.11	10.121753	ENSMUSG00000072825.11
ENSMUSG00000072845.3	0.01771	ENSMUSG00000072845.3
ENSMUSG00000072849.10	1.276827	ENSMUSG00000072849.10
ENSMUSG00000072872.3	43.708734	ENSMUSG00000072872.3
ENSMUSG00000072875.2	0.665067	ENSMUSG00000072875.2
ENSMUSG00000072878.4	0	ENSMUSG00000072878.4
ENSMUSG00000072888.2	0	ENSMUSG00000072888.2
ENSMUSG00000072889.9	6.415239	ENSMUSG00000072889.9
ENSMUSG00000072905.5	0	ENSMUSG00000072905.5
ENSMUSG00000072915.3	0.525732	ENSMUSG00000072915.3
ENSMUSG00000072919.4	0.026834	ENSMUSG00000072919.4
ENSMUSG00000072923.6	0	ENSMUSG00000072923.6
ENSMUSG00000072930.3	0.05586	ENSMUSG00000072930.3
ENSMUSG00000072931.4	0	ENSMUSG00000072931.4
ENSMUSG00000072934.10	0.986317	ENSMUSG00000072934.10
ENSMUSG00000072941.5	2.801174	ENSMUSG00000072941.5
ENSMUSG00000072944.11	163.93888	ENSMUSG00000072944.11
ENSMUSG00000072945.3	2.531278	ENSMUSG00000072945.3
ENSMUSG00000072946.12	12.042951	ENSMUSG00000072946.12
ENSMUSG00000072949.6	7.756075	ENSMUSG00000072949.6
ENSMUSG00000072955.14	0.091281	ENSMUSG00000072955.14
ENSMUSG00000072964.14	2.897763	ENSMUSG00000072964.14
ENSMUSG00000072966.11	0.038569	ENSMUSG00000072966.11
ENSMUSG00000072968.4	0.246334	ENSMUSG00000072968.4
ENSMUSG00000072969.2	0.929602	ENSMUSG00000072969.2
ENSMUSG00000072972.3	0.081929	ENSMUSG00000072972.3
ENSMUSG00000072974.4	0.141158	ENSMUSG00000072974.4
ENSMUSG00000072980.3	1.364318	ENSMUSG00000072980.3
ENSMUSG00000072983.4	0	ENSMUSG00000072983.4
ENSMUSG00000072995.1	0	ENSMUSG00000072995.1
ENSMUSG00000073001.3	0	ENSMUSG00000073001.3
ENSMUSG00000073002.9	23.216481	ENSMUSG00000073002.9
ENSMUSG00000073006.2	0	ENSMUSG00000073006.2
ENSMUSG00000073007.10	0	ENSMUSG00000073007.10
ENSMUSG00000073008.11	0.022565	ENSMUSG00000073008.11
ENSMUSG00000073010.9	0.011843	ENSMUSG00000073010.9
ENSMUSG00000073012.2	49.770964	ENSMUSG00000073012.2
ENSMUSG00000073016.3	0.094971	ENSMUSG00000073016.3
ENSMUSG00000073027.10	12.461769	ENSMUSG00000073027.10
ENSMUSG00000073043.5	0	ENSMUSG00000073043.5
ENSMUSG00000073062.3	4.782249	ENSMUSG00000073062.3
ENSMUSG00000073063.3	1.231588	ENSMUSG00000073063.3
ENSMUSG00000073069.2	0	ENSMUSG00000073069.2
ENSMUSG00000073077.7	0	ENSMUSG00000073077.7
ENSMUSG00000073079.6	49.139858	ENSMUSG00000073079.6
ENSMUSG00000073085.2	0	ENSMUSG00000073085.2
ENSMUSG00000073094.9	0	ENSMUSG00000073094.9
ENSMUSG00000073096.11	2.0893	ENSMUSG00000073096.11
ENSMUSG00000073102.7	0.444181	ENSMUSG00000073102.7
ENSMUSG00000073110.3	0	ENSMUSG00000073110.3
ENSMUSG00000073111.3	0.009328	ENSMUSG00000073111.3
ENSMUSG00000073116.4	0	ENSMUSG00000073116.4
ENSMUSG00000073117.2	0.00835	ENSMUSG00000073117.2
ENSMUSG00000073119.3	0.053106	ENSMUSG00000073119.3
ENSMUSG00000073125.10	8.269535	ENSMUSG00000073125.10
ENSMUSG00000073130.10	0.009734	ENSMUSG00000073130.10
ENSMUSG00000073131.12	18.982644	ENSMUSG00000073131.12
ENSMUSG00000073139.9	6.877399	ENSMUSG00000073139.9
ENSMUSG00000073155.12	67.440628	ENSMUSG00000073155.12
ENSMUSG00000073158.4	0.580938	ENSMUSG00000073158.4
ENSMUSG00000073176.4	0.947845	ENSMUSG00000073176.4
ENSMUSG00000073177.8	0.114043	ENSMUSG00000073177.8
ENSMUSG00000073197.9	3.309678	ENSMUSG00000073197.9
ENSMUSG00000073207.1	0.961793	ENSMUSG00000073207.1
ENSMUSG00000073208.12	0	ENSMUSG00000073208.12
ENSMUSG00000073209.4	0.355416	ENSMUSG00000073209.4
ENSMUSG00000073234.4	0.054392	ENSMUSG00000073234.4
ENSMUSG00000073243.2	10.863843	ENSMUSG00000073243.2
ENSMUSG00000073245.10	0	ENSMUSG00000073245.10
ENSMUSG00000073247.3	0	ENSMUSG00000073247.3
ENSMUSG00000073257.3	0	ENSMUSG00000073257.3
ENSMUSG00000073267.5	0	ENSMUSG00000073267.5
ENSMUSG00000073290.1	0	ENSMUSG00000073290.1
ENSMUSG00000073291.3	18.080352	ENSMUSG00000073291.3
ENSMUSG00000073293.4	0.462613	ENSMUSG00000073293.4
ENSMUSG00000073294.4	0.066253	ENSMUSG00000073294.4
ENSMUSG00000073295.4	0.369827	ENSMUSG00000073295.4
ENSMUSG00000073375.3	0	ENSMUSG00000073375.3
ENSMUSG00000073380.2	0	ENSMUSG00000073380.2
ENSMUSG00000073386.5	0.023725	ENSMUSG00000073386.5
ENSMUSG00000073396.5	0	ENSMUSG00000073396.5
ENSMUSG00000073399.9	0.141406	ENSMUSG00000073399.9
ENSMUSG00000073400.6	4.66504	ENSMUSG00000073400.6
ENSMUSG00000073402.11	6.993151	ENSMUSG00000073402.11
ENSMUSG00000073407.1	0.040047	ENSMUSG00000073407.1
ENSMUSG00000073408.2	7.326487	ENSMUSG00000073408.2
ENSMUSG00000073409.12	14.212634	ENSMUSG00000073409.12
ENSMUSG00000073411.12	240.690343	ENSMUSG00000073411.12
ENSMUSG00000073412.6	3.561453	ENSMUSG00000073412.6
ENSMUSG00000073413.9	0.212808	ENSMUSG00000073413.9
ENSMUSG00000073414.8	0.135831	ENSMUSG00000073414.8
ENSMUSG00000073418.4	1.260257	ENSMUSG00000073418.4
ENSMUSG00000073421.6	9.169575	ENSMUSG00000073421.6
ENSMUSG00000073422.11	29.006712	ENSMUSG00000073422.11
ENSMUSG00000073423.10	9.929164	ENSMUSG00000073423.10
ENSMUSG00000073424.9	0.010058	ENSMUSG00000073424.9
ENSMUSG00000073427.4	0.731205	ENSMUSG00000073427.4
ENSMUSG00000073433.11	0.273067	ENSMUSG00000073433.11
ENSMUSG00000073434.12	1.299751	ENSMUSG00000073434.12
ENSMUSG00000073435.10	20.58636	ENSMUSG00000073435.10
ENSMUSG00000073436.11	4.55826	ENSMUSG00000073436.11
ENSMUSG00000073457.4	0	ENSMUSG00000073457.4
ENSMUSG00000073458.2	0	ENSMUSG00000073458.2
ENSMUSG00000073460.5	1.016641	ENSMUSG00000073460.5
ENSMUSG00000073468.12	125.119567	ENSMUSG00000073468.12
ENSMUSG00000073471.3	58.82436	ENSMUSG00000073471.3
ENSMUSG00000073481.9	107.431047	ENSMUSG00000073481.9
ENSMUSG00000073489.6	2.117567	ENSMUSG00000073489.6
ENSMUSG00000073490.11	0.587926	ENSMUSG00000073490.11
ENSMUSG00000073491.11	0.180767	ENSMUSG00000073491.11
ENSMUSG00000073492.2	0	ENSMUSG00000073492.2
ENSMUSG00000073494.5	0.666312	ENSMUSG00000073494.5
ENSMUSG00000073497.6	0.02215	ENSMUSG00000073497.6
ENSMUSG00000073514.4	0.020857	ENSMUSG00000073514.4
ENSMUSG00000073530.11	86.332366	ENSMUSG00000073530.11
ENSMUSG00000073542.3	4.424678	ENSMUSG00000073542.3
ENSMUSG00000073551.5	0	ENSMUSG00000073551.5
ENSMUSG00000073555.1	0.124768	ENSMUSG00000073555.1
ENSMUSG00000073557.12	0.80811	ENSMUSG00000073557.12
ENSMUSG00000073563.3	14.970441	ENSMUSG00000073563.3
ENSMUSG00000073565.5	0.013741	ENSMUSG00000073565.5
ENSMUSG00000073568.2	2.044058	ENSMUSG00000073568.2
ENSMUSG00000073572.2	0	ENSMUSG00000073572.2
ENSMUSG00000073573.5	0	ENSMUSG00000073573.5
ENSMUSG00000073574.4	0	ENSMUSG00000073574.4
ENSMUSG00000073591.4	0.312058	ENSMUSG00000073591.4
ENSMUSG00000073598.3	0.013378	ENSMUSG00000073598.3
ENSMUSG00000073599.10	5.019025	ENSMUSG00000073599.10
ENSMUSG00000073600.5	0.17125	ENSMUSG00000073600.5
ENSMUSG00000073601.2	0	ENSMUSG00000073601.2
ENSMUSG00000073602.10	0	ENSMUSG00000073602.10
ENSMUSG00000073608.4	0.004253	ENSMUSG00000073608.4
ENSMUSG00000073609.9	14.824694	ENSMUSG00000073609.9
ENSMUSG00000073616.10	129.544299	ENSMUSG00000073616.10
ENSMUSG00000073633.9	13.253383	ENSMUSG00000073633.9
ENSMUSG00000073639.6	48.25463	ENSMUSG00000073639.6
ENSMUSG00000073643.11	8.26133	ENSMUSG00000073643.11
ENSMUSG00000073650.8	0.079806	ENSMUSG00000073650.8
ENSMUSG00000073658.4	0	ENSMUSG00000073658.4
ENSMUSG00000073664.11	0.507543	ENSMUSG00000073664.11
ENSMUSG00000073676.4	75.288901	ENSMUSG00000073676.4
ENSMUSG00000073678.4	0.268169	ENSMUSG00000073678.4
ENSMUSG00000073680.2	0	ENSMUSG00000073680.2
ENSMUSG00000073682.3	0	ENSMUSG00000073682.3
ENSMUSG00000073684.13	10.146639	ENSMUSG00000073684.13
ENSMUSG00000073700.3	4.521219	ENSMUSG00000073700.3
ENSMUSG00000073702.11	612.916932	ENSMUSG00000073702.11
ENSMUSG00000073705.10	4.308717	ENSMUSG00000073705.10
ENSMUSG00000073721.5	0	ENSMUSG00000073721.5
ENSMUSG00000073722.3	0.167996	ENSMUSG00000073722.3
ENSMUSG00000073723.10	0	ENSMUSG00000073723.10
ENSMUSG00000073724.12	0	ENSMUSG00000073724.12
ENSMUSG00000073725.8	22.457383	ENSMUSG00000073725.8
ENSMUSG00000073730.2	0	ENSMUSG00000073730.2
ENSMUSG00000073733.4	0	ENSMUSG00000073733.4
ENSMUSG00000073735.1	0	ENSMUSG00000073735.1
ENSMUSG00000073747.2	0	ENSMUSG00000073747.2
ENSMUSG00000073755.4	0.58285	ENSMUSG00000073755.4
ENSMUSG00000073758.10	4.017839	ENSMUSG00000073758.10
ENSMUSG00000073764.2	0	ENSMUSG00000073764.2
ENSMUSG00000073768.3	0.032189	ENSMUSG00000073768.3
ENSMUSG00000073769.4	0	ENSMUSG00000073769.4
ENSMUSG00000073771.11	2.493831	ENSMUSG00000073771.11
ENSMUSG00000073774.2	0.124341	ENSMUSG00000073774.2
ENSMUSG00000073775.4	6.707242	ENSMUSG00000073775.4
ENSMUSG00000073785.2	0.019908	ENSMUSG00000073785.2
ENSMUSG00000073786.1	0	ENSMUSG00000073786.1
ENSMUSG00000073791.12	5.338038	ENSMUSG00000073791.12
ENSMUSG00000073792.11	2.538173	ENSMUSG00000073792.11
ENSMUSG00000073794.3	0.009169	ENSMUSG00000073794.3
ENSMUSG00000073795.11	0.222835	ENSMUSG00000073795.11
ENSMUSG00000073802.5	1.295358	ENSMUSG00000073802.5
ENSMUSG00000073804.5	0	ENSMUSG00000073804.5
ENSMUSG00000073805.5	0.011985	ENSMUSG00000073805.5
ENSMUSG00000073811.4	0	ENSMUSG00000073811.4
ENSMUSG00000073830.11	0	ENSMUSG00000073830.11
ENSMUSG00000073834.10	0	ENSMUSG00000073834.10
ENSMUSG00000073838.10	74.813863	ENSMUSG00000073838.10
ENSMUSG00000073842.10	0	ENSMUSG00000073842.10
ENSMUSG00000073856.11	1.868204	ENSMUSG00000073856.11
ENSMUSG00000073876.3	1.874969	ENSMUSG00000073876.3
ENSMUSG00000073877.10	123.882465	ENSMUSG00000073877.10
ENSMUSG00000073878.3	0	ENSMUSG00000073878.3
ENSMUSG00000073888.13	152.241668	ENSMUSG00000073888.13
ENSMUSG00000073889.10	62.251382	ENSMUSG00000073889.10
ENSMUSG00000073893.6	0.125529	ENSMUSG00000073893.6
ENSMUSG00000073894.1	0.120851	ENSMUSG00000073894.1
ENSMUSG00000073896.5	0	ENSMUSG00000073896.5
ENSMUSG00000073897.5	0	ENSMUSG00000073897.5
ENSMUSG00000073898.3	0.00612	ENSMUSG00000073898.3
ENSMUSG00000073899.3	0	ENSMUSG00000073899.3
ENSMUSG00000073900.5	0	ENSMUSG00000073900.5
ENSMUSG00000073901.4	0	ENSMUSG00000073901.4
ENSMUSG00000073906.3	0	ENSMUSG00000073906.3
ENSMUSG00000073907.3	0	ENSMUSG00000073907.3
ENSMUSG00000073909.2	0	ENSMUSG00000073909.2
ENSMUSG00000073910.10	2.165007	ENSMUSG00000073910.10
ENSMUSG00000073913.2	0	ENSMUSG00000073913.2
ENSMUSG00000073914.2	0	ENSMUSG00000073914.2
ENSMUSG00000073915.5	0.011387	ENSMUSG00000073915.5
ENSMUSG00000073916.3	0	ENSMUSG00000073916.3
ENSMUSG00000073917.2	0	ENSMUSG00000073917.2
ENSMUSG00000073920.4	0	ENSMUSG00000073920.4
ENSMUSG00000073922.2	0	ENSMUSG00000073922.2
ENSMUSG00000073923.4	0	ENSMUSG00000073923.4
ENSMUSG00000073924.5	0.004977	ENSMUSG00000073924.5
ENSMUSG00000073925.5	0	ENSMUSG00000073925.5
ENSMUSG00000073926.4	0.004091	ENSMUSG00000073926.4
ENSMUSG00000073927.6	0	ENSMUSG00000073927.6
ENSMUSG00000073928.5	0	ENSMUSG00000073928.5
ENSMUSG00000073931.3	0.083976	ENSMUSG00000073931.3
ENSMUSG00000073932.2	0.014953	ENSMUSG00000073932.2
ENSMUSG00000073937.2	0	ENSMUSG00000073937.2
ENSMUSG00000073938.3	0.015051	ENSMUSG00000073938.3
ENSMUSG00000073940.3	3949.969457	ENSMUSG00000073940.3
ENSMUSG00000073943.4	0	ENSMUSG00000073943.4
ENSMUSG00000073944.6	0	ENSMUSG00000073944.6
ENSMUSG00000073945.2	0	ENSMUSG00000073945.2
ENSMUSG00000073946.5	0	ENSMUSG00000073946.5
ENSMUSG00000073947.4	0	ENSMUSG00000073947.4
ENSMUSG00000073948.3	0	ENSMUSG00000073948.3
ENSMUSG00000073949.4	0	ENSMUSG00000073949.4
ENSMUSG00000073950.6	0	ENSMUSG00000073950.6
ENSMUSG00000073951.4	0	ENSMUSG00000073951.4
ENSMUSG00000073952.5	0.007482	ENSMUSG00000073952.5
ENSMUSG00000073953.4	0.02732	ENSMUSG00000073953.4
ENSMUSG00000073954.5	0	ENSMUSG00000073954.5
ENSMUSG00000073955.2	0	ENSMUSG00000073955.2
ENSMUSG00000073956.3	0.003225	ENSMUSG00000073956.3
ENSMUSG00000073959.5	0	ENSMUSG00000073959.5
ENSMUSG00000073960.1	0	ENSMUSG00000073960.1
ENSMUSG00000073961.4	0	ENSMUSG00000073961.4
ENSMUSG00000073962.9	0	ENSMUSG00000073962.9
ENSMUSG00000073963.3	0	ENSMUSG00000073963.3
ENSMUSG00000073964.3	0	ENSMUSG00000073964.3
ENSMUSG00000073965.1	0	ENSMUSG00000073965.1
ENSMUSG00000073966.3	0	ENSMUSG00000073966.3
ENSMUSG00000073967.3	0	ENSMUSG00000073967.3
ENSMUSG00000073968.4	2.272293	ENSMUSG00000073968.4
ENSMUSG00000073969.3	0	ENSMUSG00000073969.3
ENSMUSG00000073970.1	0	ENSMUSG00000073970.1
ENSMUSG00000073971.3	0	ENSMUSG00000073971.3
ENSMUSG00000073972.2	0	ENSMUSG00000073972.2
ENSMUSG00000073973.4	0.227324	ENSMUSG00000073973.4
ENSMUSG00000073974.4	0	ENSMUSG00000073974.4
ENSMUSG00000073975.3	0	ENSMUSG00000073975.3
ENSMUSG00000073977.2	0	ENSMUSG00000073977.2
ENSMUSG00000073978.8	0	ENSMUSG00000073978.8
ENSMUSG00000073979.2	0	ENSMUSG00000073979.2
ENSMUSG00000073982.11	16.826776	ENSMUSG00000073982.11
ENSMUSG00000073987.4	7.773297	ENSMUSG00000073987.4
ENSMUSG00000073988.13	0.056563	ENSMUSG00000073988.13
ENSMUSG00000073991.4	0	ENSMUSG00000073991.4
ENSMUSG00000073997.3	0	ENSMUSG00000073997.3
ENSMUSG00000073998.2	0.026318	ENSMUSG00000073998.2
ENSMUSG00000074001.3	0.121947	ENSMUSG00000074001.3
ENSMUSG00000074003.4	0.067427	ENSMUSG00000074003.4
ENSMUSG00000074004.3	0.008706	ENSMUSG00000074004.3
ENSMUSG00000074006.3	0.058496	ENSMUSG00000074006.3
ENSMUSG00000074011.4	0	ENSMUSG00000074011.4
ENSMUSG00000074028.4	0.054754	ENSMUSG00000074028.4
ENSMUSG00000074030.3	1.605786	ENSMUSG00000074030.3
ENSMUSG00000074037.3	0	ENSMUSG00000074037.3
ENSMUSG00000074059.3	0	ENSMUSG00000074059.3
ENSMUSG00000074060.10	0	ENSMUSG00000074060.10
ENSMUSG00000074061.4	0.028942	ENSMUSG00000074061.4
ENSMUSG00000074062.5	0	ENSMUSG00000074062.5
ENSMUSG00000074063.10	1.138229	ENSMUSG00000074063.10
ENSMUSG00000074064.6	4.365576	ENSMUSG00000074064.6
ENSMUSG00000074071.11	0.885445	ENSMUSG00000074071.11
ENSMUSG00000074088.6	11.830974	ENSMUSG00000074088.6
ENSMUSG00000074093.4	0.138365	ENSMUSG00000074093.4
ENSMUSG00000074102.4	3.143186	ENSMUSG00000074102.4
ENSMUSG00000074109.4	0	ENSMUSG00000074109.4
ENSMUSG00000074111.4	0	ENSMUSG00000074111.4
ENSMUSG00000074115.5	0.313096	ENSMUSG00000074115.5
ENSMUSG00000074121.3	1.015601	ENSMUSG00000074121.3
ENSMUSG00000074123.1	0.014721	ENSMUSG00000074123.1
ENSMUSG00000074127.6	0	ENSMUSG00000074127.6
ENSMUSG00000074129.14	12490.377354	ENSMUSG00000074129.14
ENSMUSG00000074139.8	0.040965	ENSMUSG00000074139.8
ENSMUSG00000074141.13	0.52375	ENSMUSG00000074141.13
ENSMUSG00000074151.13	5.004061	ENSMUSG00000074151.13
ENSMUSG00000074155.2	0	ENSMUSG00000074155.2
ENSMUSG00000074156.6	0.034112	ENSMUSG00000074156.6
ENSMUSG00000074158.9	0.439756	ENSMUSG00000074158.9
ENSMUSG00000074165.10	0.79387	ENSMUSG00000074165.10
ENSMUSG00000074166.7	1.678	ENSMUSG00000074166.7
ENSMUSG00000074170.5	0.924857	ENSMUSG00000074170.5
ENSMUSG00000074179.11	0.027279	ENSMUSG00000074179.11
ENSMUSG00000074182.8	10.220891	ENSMUSG00000074182.8
ENSMUSG00000074183.3	0.684331	ENSMUSG00000074183.3
ENSMUSG00000074194.4	0.82998	ENSMUSG00000074194.4
ENSMUSG00000074195.3	0.080323	ENSMUSG00000074195.3
ENSMUSG00000074199.7	6.933979	ENSMUSG00000074199.7
ENSMUSG00000074203.4	0.313136	ENSMUSG00000074203.4
ENSMUSG00000074206.7	0.101861	ENSMUSG00000074206.7
ENSMUSG00000074207.10	4.241939	ENSMUSG00000074207.10
ENSMUSG00000074210.3	0.149394	ENSMUSG00000074210.3
ENSMUSG00000074211.4	2.283617	ENSMUSG00000074211.4
ENSMUSG00000074212.7	5.684741	ENSMUSG00000074212.7
ENSMUSG00000074215.2	0.083472	ENSMUSG00000074215.2
ENSMUSG00000074217.8	16.397727	ENSMUSG00000074217.8
ENSMUSG00000074218.3	9.273462	ENSMUSG00000074218.3
ENSMUSG00000074220.10	0.267038	ENSMUSG00000074220.10
ENSMUSG00000074221.12	7.07666	ENSMUSG00000074221.12
ENSMUSG00000074227.12	65.870663	ENSMUSG00000074227.12
ENSMUSG00000074238.6	53.719024	ENSMUSG00000074238.6
ENSMUSG00000074240.5	0.020935	ENSMUSG00000074240.5
ENSMUSG00000074247.10	24.413582	ENSMUSG00000074247.10
ENSMUSG00000074248.7	0	ENSMUSG00000074248.7
ENSMUSG00000074254.4	0	ENSMUSG00000074254.4
ENSMUSG00000074259.10	5.321515	ENSMUSG00000074259.10
ENSMUSG00000074261.3	1.677008	ENSMUSG00000074261.3
ENSMUSG00000074264.12	0.451177	ENSMUSG00000074264.12
ENSMUSG00000074268.4	0.765202	ENSMUSG00000074268.4
ENSMUSG00000074269.10	10.356117	ENSMUSG00000074269.10
ENSMUSG00000074272.10	5.397344	ENSMUSG00000074272.10
ENSMUSG00000074277.4	12.966341	ENSMUSG00000074277.4
ENSMUSG00000074282.10	0.641866	ENSMUSG00000074282.10
ENSMUSG00000074283.5	0.207248	ENSMUSG00000074283.5
ENSMUSG00000074291.3	0.019946	ENSMUSG00000074291.3
ENSMUSG00000074300.4	0.058744	ENSMUSG00000074300.4
ENSMUSG00000074302.1	0	ENSMUSG00000074302.1
ENSMUSG00000074305.9	1.184138	ENSMUSG00000074305.9
ENSMUSG00000074311.3	0	ENSMUSG00000074311.3
ENSMUSG00000074322.5	0	ENSMUSG00000074322.5
ENSMUSG00000074336.5	1.057733	ENSMUSG00000074336.5
ENSMUSG00000074340.9	0.196485	ENSMUSG00000074340.9
ENSMUSG00000074342.3	0.526741	ENSMUSG00000074342.3
ENSMUSG00000074344.7	0	ENSMUSG00000074344.7
ENSMUSG00000074345.4	0.169007	ENSMUSG00000074345.4
ENSMUSG00000074358.9	11.135779	ENSMUSG00000074358.9
ENSMUSG00000074359.2	1743.137995	ENSMUSG00000074359.2
ENSMUSG00000074361.11	2.163567	ENSMUSG00000074361.11
ENSMUSG00000074364.6	3.797233	ENSMUSG00000074364.6
ENSMUSG00000074365.13	0.114752	ENSMUSG00000074365.13
ENSMUSG00000074366.9	0	ENSMUSG00000074366.9
ENSMUSG00000074369.12	0	ENSMUSG00000074369.12
ENSMUSG00000074375.3	0	ENSMUSG00000074375.3
ENSMUSG00000074377.12	0	ENSMUSG00000074377.12
ENSMUSG00000074378.5	0	ENSMUSG00000074378.5
ENSMUSG00000074384.4	0.989159	ENSMUSG00000074384.4
ENSMUSG00000074397.5	0.052091	ENSMUSG00000074397.5
ENSMUSG00000074403.2	0	ENSMUSG00000074403.2
ENSMUSG00000074405.8	7.722075	ENSMUSG00000074405.8
ENSMUSG00000074406.5	1.517955	ENSMUSG00000074406.5
ENSMUSG00000074417.9	0.060892	ENSMUSG00000074417.9
ENSMUSG00000074419.11	0.046323	ENSMUSG00000074419.11
ENSMUSG00000074424.3	0	ENSMUSG00000074424.3
ENSMUSG00000074433.4	0	ENSMUSG00000074433.4
ENSMUSG00000074434.4	0	ENSMUSG00000074434.4
ENSMUSG00000074435.10	0.037323	ENSMUSG00000074435.10
ENSMUSG00000074437.5	0	ENSMUSG00000074437.5
ENSMUSG00000074439.4	0	ENSMUSG00000074439.4
ENSMUSG00000074440.3	0	ENSMUSG00000074440.3
ENSMUSG00000074441.3	0	ENSMUSG00000074441.3
ENSMUSG00000074442.4	0	ENSMUSG00000074442.4
ENSMUSG00000074443.1	0	ENSMUSG00000074443.1
ENSMUSG00000074444.4	0	ENSMUSG00000074444.4
ENSMUSG00000074445.4	0.438804	ENSMUSG00000074445.4
ENSMUSG00000074446.3	0	ENSMUSG00000074446.3
ENSMUSG00000074447.2	0	ENSMUSG00000074447.2
ENSMUSG00000074448.2	0.018723	ENSMUSG00000074448.2
ENSMUSG00000074449.3	0	ENSMUSG00000074449.3
ENSMUSG00000074452.13	0.121699	ENSMUSG00000074452.13
ENSMUSG00000074454.3	0	ENSMUSG00000074454.3
ENSMUSG00000074457.10	23.3688	ENSMUSG00000074457.10
ENSMUSG00000074472.10	0.081848	ENSMUSG00000074472.10
ENSMUSG00000074473.1	0	ENSMUSG00000074473.1
ENSMUSG00000074476.6	5.363861	ENSMUSG00000074476.6
ENSMUSG00000074480.4	0.133659	ENSMUSG00000074480.4
ENSMUSG00000074483.2	0	ENSMUSG00000074483.2
ENSMUSG00000074486.2	0	ENSMUSG00000074486.2
ENSMUSG00000074489.9	30.717309	ENSMUSG00000074489.9
ENSMUSG00000074491.9	0.037211	ENSMUSG00000074491.9
ENSMUSG00000074500.11	0.241753	ENSMUSG00000074500.11
ENSMUSG00000074502.4	0.020922	ENSMUSG00000074502.4
ENSMUSG00000074505.6	0.003192	ENSMUSG00000074505.6
ENSMUSG00000074513.9	15.320749	ENSMUSG00000074513.9
ENSMUSG00000074519.11	1.731347	ENSMUSG00000074519.11
ENSMUSG00000074521.9	0.183495	ENSMUSG00000074521.9
ENSMUSG00000074527.11	0.754751	ENSMUSG00000074527.11
ENSMUSG00000074529.10	2.525102	ENSMUSG00000074529.10
ENSMUSG00000074564.3	0	ENSMUSG00000074564.3
ENSMUSG00000074569.4	0.035827	ENSMUSG00000074569.4
ENSMUSG00000074570.14	0.142772	ENSMUSG00000074570.14
ENSMUSG00000074575.4	0.086602	ENSMUSG00000074575.4
ENSMUSG00000074576.4	4.275836	ENSMUSG00000074576.4
ENSMUSG00000074577.9	2.602995	ENSMUSG00000074577.9
