abundance	gene
ENSMUSG00000062944.4	0.634735	ENSMUSG00000062944.4
ENSMUSG00000062949.13	0.75253	ENSMUSG00000062949.13
ENSMUSG00000062952.1	0	ENSMUSG00000062952.1
ENSMUSG00000062960.10	5.994281	ENSMUSG00000062960.10
ENSMUSG00000062961.7	0.008213	ENSMUSG00000062961.7
ENSMUSG00000062963.10	37.145062	ENSMUSG00000062963.10
ENSMUSG00000062980.15	1.910486	ENSMUSG00000062980.15
ENSMUSG00000062981.5	32.192005	ENSMUSG00000062981.5
ENSMUSG00000062987.6	0.098498	ENSMUSG00000062987.6
ENSMUSG00000062991.9	0.150973	ENSMUSG00000062991.9
ENSMUSG00000062995.12	31.925672	ENSMUSG00000062995.12
ENSMUSG00000062997.6	30.496311	ENSMUSG00000062997.6
ENSMUSG00000063011.7	127.675388	ENSMUSG00000063011.7
ENSMUSG00000063015.12	61.123196	ENSMUSG00000063015.12
ENSMUSG00000063019.5	30.363789	ENSMUSG00000063019.5
ENSMUSG00000063020.2	0	ENSMUSG00000063020.2
ENSMUSG00000063021.3	0.211526	ENSMUSG00000063021.3
ENSMUSG00000063047.9	1.850086	ENSMUSG00000063047.9
ENSMUSG00000063049.4	41.073814	ENSMUSG00000063049.4
ENSMUSG00000063052.9	7.185362	ENSMUSG00000063052.9
ENSMUSG00000063058.2	0	ENSMUSG00000063058.2
ENSMUSG00000063060.6	1.622043	ENSMUSG00000063060.6
ENSMUSG00000063063.12	0.372103	ENSMUSG00000063063.12
ENSMUSG00000063065.13	54.656493	ENSMUSG00000063065.13
ENSMUSG00000063077.15	4.10051	ENSMUSG00000063077.15
ENSMUSG00000063089.4	0	ENSMUSG00000063089.4
ENSMUSG00000063106.6	0	ENSMUSG00000063106.6
ENSMUSG00000063108.15	2.41299	ENSMUSG00000063108.15
ENSMUSG00000063116.4	0	ENSMUSG00000063116.4
ENSMUSG00000063120.5	0	ENSMUSG00000063120.5
ENSMUSG00000063129.1	0.032214	ENSMUSG00000063129.1
ENSMUSG00000063130.4	0.077452	ENSMUSG00000063130.4
ENSMUSG00000063133.2	0.036721	ENSMUSG00000063133.2
ENSMUSG00000063137.5	0	ENSMUSG00000063137.5
ENSMUSG00000063142.15	0.118446	ENSMUSG00000063142.15
ENSMUSG00000063145.10	14.634924	ENSMUSG00000063145.10
ENSMUSG00000063146.11	32.76638	ENSMUSG00000063146.11
ENSMUSG00000063157.9	0	ENSMUSG00000063157.9
ENSMUSG00000063160.12	5.463643	ENSMUSG00000063160.12
ENSMUSG00000063163.13	0	ENSMUSG00000063163.13
ENSMUSG00000063172.13	28.648583	ENSMUSG00000063172.13
ENSMUSG00000063173.2	0	ENSMUSG00000063173.2
ENSMUSG00000063176.2	0	ENSMUSG00000063176.2
ENSMUSG00000063177.6	0.108164	ENSMUSG00000063177.6
ENSMUSG00000063179.13	6.826786	ENSMUSG00000063179.13
ENSMUSG00000063188.4	0.023392	ENSMUSG00000063188.4
ENSMUSG00000063193.9	0.138007	ENSMUSG00000063193.9
ENSMUSG00000063200.4	142.43576	ENSMUSG00000063200.4
ENSMUSG00000063206.4	0	ENSMUSG00000063206.4
ENSMUSG00000063216.3	0	ENSMUSG00000063216.3
ENSMUSG00000063221.6	0	ENSMUSG00000063221.6
ENSMUSG00000063225.1	0	ENSMUSG00000063225.1
ENSMUSG00000063229.15	277.286999	ENSMUSG00000063229.15
ENSMUSG00000063230.5	0.004948	ENSMUSG00000063230.5
ENSMUSG00000063232.16	0	ENSMUSG00000063232.16
ENSMUSG00000063234.5	0.09225	ENSMUSG00000063234.5
ENSMUSG00000063235.16	15.521464	ENSMUSG00000063235.16
ENSMUSG00000063236.6	13.73799	ENSMUSG00000063236.6
ENSMUSG00000063239.17	0.157929	ENSMUSG00000063239.17
ENSMUSG00000063240.6	0.008353	ENSMUSG00000063240.6
ENSMUSG00000063245.11	11.416636	ENSMUSG00000063245.11
ENSMUSG00000063251.6	0	ENSMUSG00000063251.6
ENSMUSG00000063252.6	0	ENSMUSG00000063252.6
ENSMUSG00000063253.11	8.17084	ENSMUSG00000063253.11
ENSMUSG00000063260.2	0	ENSMUSG00000063260.2
ENSMUSG00000063268.12	7.673647	ENSMUSG00000063268.12
ENSMUSG00000063273.11	36.657058	ENSMUSG00000063273.11
ENSMUSG00000063275.15	7.650997	ENSMUSG00000063275.15
ENSMUSG00000063281.9	4.08987	ENSMUSG00000063281.9
ENSMUSG00000063296.5	0.027585	ENSMUSG00000063296.5
ENSMUSG00000063297.7	0	ENSMUSG00000063297.7
ENSMUSG00000063305.10	0.954687	ENSMUSG00000063305.10
ENSMUSG00000063316.13	2185.703055	ENSMUSG00000063316.13
ENSMUSG00000063317.7	1.783439	ENSMUSG00000063317.7
ENSMUSG00000063320.11	10.116282	ENSMUSG00000063320.11
ENSMUSG00000063334.16	7.807509	ENSMUSG00000063334.16
ENSMUSG00000063350.6	0.066965	ENSMUSG00000063350.6
ENSMUSG00000063354.7	17.393055	ENSMUSG00000063354.7
ENSMUSG00000063358.17	76.594515	ENSMUSG00000063358.17
ENSMUSG00000063362.13	9.453006	ENSMUSG00000063362.13
ENSMUSG00000063364.10	0.567413	ENSMUSG00000063364.10
ENSMUSG00000063374.4	0	ENSMUSG00000063374.4
ENSMUSG00000063376.6	0	ENSMUSG00000063376.6
ENSMUSG00000063380.3	0	ENSMUSG00000063380.3
ENSMUSG00000063382.6	4.67306	ENSMUSG00000063382.6
ENSMUSG00000063383.5	0.913647	ENSMUSG00000063383.5
ENSMUSG00000063386.2	0	ENSMUSG00000063386.2
ENSMUSG00000063394.3	0.009324	ENSMUSG00000063394.3
ENSMUSG00000063406.11	20.219161	ENSMUSG00000063406.11
ENSMUSG00000063409.12	0.038529	ENSMUSG00000063409.12
ENSMUSG00000063410.8	45.504804	ENSMUSG00000063410.8
ENSMUSG00000063412.4	81.649307	ENSMUSG00000063412.4
ENSMUSG00000063415.12	1.786901	ENSMUSG00000063415.12
ENSMUSG00000063428.8	0.035131	ENSMUSG00000063428.8
ENSMUSG00000063430.9	5.659026	ENSMUSG00000063430.9
ENSMUSG00000063434.6	0	ENSMUSG00000063434.6
ENSMUSG00000063439.7	5.465198	ENSMUSG00000063439.7
ENSMUSG00000063445.14	1.626032	ENSMUSG00000063445.14
ENSMUSG00000063446.4	0.018445	ENSMUSG00000063446.4
ENSMUSG00000063447.7	0	ENSMUSG00000063447.7
ENSMUSG00000063450.14	8.515286	ENSMUSG00000063450.14
ENSMUSG00000063455.16	0.863445	ENSMUSG00000063455.16
ENSMUSG00000063457.14	929.498572	ENSMUSG00000063457.14
ENSMUSG00000063458.13	0.462784	ENSMUSG00000063458.13
ENSMUSG00000063478.2	0	ENSMUSG00000063478.2
ENSMUSG00000063480.8	52.899277	ENSMUSG00000063480.8
ENSMUSG00000063488.6	1.621482	ENSMUSG00000063488.6
ENSMUSG00000063506.14	41.166977	ENSMUSG00000063506.14
ENSMUSG00000063507.5	0	ENSMUSG00000063507.5
ENSMUSG00000063511.11	415.934398	ENSMUSG00000063511.11
ENSMUSG00000063522.5	0	ENSMUSG00000063522.5
ENSMUSG00000063524.13	362.916071	ENSMUSG00000063524.13
ENSMUSG00000063529.3	0.020371	ENSMUSG00000063529.3
ENSMUSG00000063531.7	16.412539	ENSMUSG00000063531.7
ENSMUSG00000063535.7	0.741738	ENSMUSG00000063535.7
ENSMUSG00000063549.4	0	ENSMUSG00000063549.4
ENSMUSG00000063550.8	8.279126	ENSMUSG00000063550.8
ENSMUSG00000063558.4	0.162231	ENSMUSG00000063558.4
ENSMUSG00000063564.13	0.297881	ENSMUSG00000063564.13
ENSMUSG00000063568.11	3.48416	ENSMUSG00000063568.11
ENSMUSG00000063576.12	32.931979	ENSMUSG00000063576.12
ENSMUSG00000063582.2	0	ENSMUSG00000063582.2
ENSMUSG00000063583.6	0	ENSMUSG00000063583.6
ENSMUSG00000063590.3	0	ENSMUSG00000063590.3
ENSMUSG00000063594.5	0	ENSMUSG00000063594.5
ENSMUSG00000063600.14	0.027925	ENSMUSG00000063600.14
ENSMUSG00000063605.5	0.949703	ENSMUSG00000063605.5
ENSMUSG00000063615.6	0	ENSMUSG00000063615.6
ENSMUSG00000063626.6	0.020237	ENSMUSG00000063626.6
ENSMUSG00000063632.6	0.112595	ENSMUSG00000063632.6
ENSMUSG00000063646.18	0.056531	ENSMUSG00000063646.18
ENSMUSG00000063651.11	0	ENSMUSG00000063651.11
ENSMUSG00000063652.10	1.346114	ENSMUSG00000063652.10
ENSMUSG00000063656.6	0	ENSMUSG00000063656.6
ENSMUSG00000063659.11	3.442857	ENSMUSG00000063659.11
ENSMUSG00000063660.4	0	ENSMUSG00000063660.4
ENSMUSG00000063661.6	0	ENSMUSG00000063661.6
ENSMUSG00000063663.11	6.6162	ENSMUSG00000063663.11
ENSMUSG00000063672.7	0	ENSMUSG00000063672.7
ENSMUSG00000063681.14	0	ENSMUSG00000063681.14
ENSMUSG00000063683.12	0.017642	ENSMUSG00000063683.12
ENSMUSG00000063687.3	0.046347	ENSMUSG00000063687.3
ENSMUSG00000063689.4	0.12667	ENSMUSG00000063689.4
ENSMUSG00000063694.5	4.843292	ENSMUSG00000063694.5
ENSMUSG00000063698.9	1.326514	ENSMUSG00000063698.9
ENSMUSG00000063704.13	0.196727	ENSMUSG00000063704.13
ENSMUSG00000063713.7	0	ENSMUSG00000063713.7
ENSMUSG00000063715.2	0.017951	ENSMUSG00000063715.2
ENSMUSG00000063727.3	53.929069	ENSMUSG00000063727.3
ENSMUSG00000063728.10	0	ENSMUSG00000063728.10
ENSMUSG00000063730.13	0.438148	ENSMUSG00000063730.13
ENSMUSG00000063760.9	0.520744	ENSMUSG00000063760.9
ENSMUSG00000063762.5	0	ENSMUSG00000063762.5
ENSMUSG00000063764.2	0	ENSMUSG00000063764.2
ENSMUSG00000063765.12	1.235836	ENSMUSG00000063765.12
ENSMUSG00000063767.4	0.452959	ENSMUSG00000063767.4
ENSMUSG00000063777.3	0	ENSMUSG00000063777.3
ENSMUSG00000063779.6	0	ENSMUSG00000063779.6
ENSMUSG00000063780.7	0	ENSMUSG00000063780.7
ENSMUSG00000063785.12	3.309778	ENSMUSG00000063785.12
ENSMUSG00000063787.4	40.462438	ENSMUSG00000063787.4
ENSMUSG00000063796.9	0.050698	ENSMUSG00000063796.9
ENSMUSG00000063800.5	13.172373	ENSMUSG00000063800.5
ENSMUSG00000063801.7	9.562277	ENSMUSG00000063801.7
ENSMUSG00000063802.5	92.987319	ENSMUSG00000063802.5
ENSMUSG00000063804.8	0.030828	ENSMUSG00000063804.8
ENSMUSG00000063808.14	4.500028	ENSMUSG00000063808.14
ENSMUSG00000063810.7	0.209917	ENSMUSG00000063810.7
ENSMUSG00000063820.11	0.238879	ENSMUSG00000063820.11
ENSMUSG00000063821.6	0.102108	ENSMUSG00000063821.6
ENSMUSG00000063823.2	0	ENSMUSG00000063823.2
ENSMUSG00000063827.2	0	ENSMUSG00000063827.2
ENSMUSG00000063838.6	6.638938	ENSMUSG00000063838.6
ENSMUSG00000063842.5	0	ENSMUSG00000063842.5
ENSMUSG00000063844.5	0.034199	ENSMUSG00000063844.5
ENSMUSG00000063846.8	0	ENSMUSG00000063846.8
ENSMUSG00000063849.6	14.42881	ENSMUSG00000063849.6
ENSMUSG00000063851.12	0.421607	ENSMUSG00000063851.12
ENSMUSG00000063856.7	437.346611	ENSMUSG00000063856.7
ENSMUSG00000063867.2	0	ENSMUSG00000063867.2
ENSMUSG00000063870.12	21.542289	ENSMUSG00000063870.12
ENSMUSG00000063873.10	0.767721	ENSMUSG00000063873.10
ENSMUSG00000063881.11	0	ENSMUSG00000063881.11
ENSMUSG00000063882.12	266.1501	ENSMUSG00000063882.12
ENSMUSG00000063884.6	14.223825	ENSMUSG00000063884.6
ENSMUSG00000063887.13	0.005641	ENSMUSG00000063887.13
ENSMUSG00000063888.7	61.450672	ENSMUSG00000063888.7
ENSMUSG00000063889.16	12.676152	ENSMUSG00000063889.16
ENSMUSG00000063894.15	0.940287	ENSMUSG00000063894.15
ENSMUSG00000063895.7	0	ENSMUSG00000063895.7
ENSMUSG00000063900.5	0	ENSMUSG00000063900.5
ENSMUSG00000063903.5	1.755477	ENSMUSG00000063903.5
ENSMUSG00000063904.4	47.952414	ENSMUSG00000063904.4
ENSMUSG00000063905.2	28.385068	ENSMUSG00000063905.2
ENSMUSG00000063919.11	0.3214	ENSMUSG00000063919.11
ENSMUSG00000063929.6	0	ENSMUSG00000063929.6
ENSMUSG00000063931.14	40.928864	ENSMUSG00000063931.14
ENSMUSG00000063932.5	0.033768	ENSMUSG00000063932.5
ENSMUSG00000063935.3	0.294485	ENSMUSG00000063935.3
ENSMUSG00000063952.16	48.019227	ENSMUSG00000063952.16
ENSMUSG00000063953.3	0.977934	ENSMUSG00000063953.3
ENSMUSG00000063954.7	84.74212	ENSMUSG00000063954.7
ENSMUSG00000063971.7	0	ENSMUSG00000063971.7
ENSMUSG00000063972.13	2.015526	ENSMUSG00000063972.13
ENSMUSG00000063975.13	0	ENSMUSG00000063975.13
ENSMUSG00000063994.5	0	ENSMUSG00000063994.5
ENSMUSG00000063998.4	0.030834	ENSMUSG00000063998.4
ENSMUSG00000064006.6	0.003039	ENSMUSG00000064006.6
ENSMUSG00000064010.12	0.075144	ENSMUSG00000064010.12
ENSMUSG00000064016.4	43.895127	ENSMUSG00000064016.4
ENSMUSG00000064023.4	8.940085	ENSMUSG00000064023.4
ENSMUSG00000064030.15	10.596375	ENSMUSG00000064030.15
ENSMUSG00000064036.15	0.104304	ENSMUSG00000064036.15
ENSMUSG00000064037.13	5.641726	ENSMUSG00000064037.13
ENSMUSG00000064039.4	46.946082	ENSMUSG00000064039.4
ENSMUSG00000064044.2	0	ENSMUSG00000064044.2
ENSMUSG00000064057.12	4.633308	ENSMUSG00000064057.12
ENSMUSG00000064061.13	2.064914	ENSMUSG00000064061.13
ENSMUSG00000064063.6	0.065641	ENSMUSG00000064063.6
ENSMUSG00000064065.15	0.01959	ENSMUSG00000064065.15
ENSMUSG00000064068.14	56.801859	ENSMUSG00000064068.14
ENSMUSG00000064080.12	19.219078	ENSMUSG00000064080.12
ENSMUSG00000064084.2	0	ENSMUSG00000064084.2
ENSMUSG00000064090.14	3.764232	ENSMUSG00000064090.14
ENSMUSG00000064105.13	4.134649	ENSMUSG00000064105.13
ENSMUSG00000064109.8	1.198432	ENSMUSG00000064109.8
ENSMUSG00000064110.2	0	ENSMUSG00000064110.2
ENSMUSG00000064115.13	0	ENSMUSG00000064115.13
ENSMUSG00000064120.14	9.787716	ENSMUSG00000064120.14
ENSMUSG00000064121.4	0	ENSMUSG00000064121.4
ENSMUSG00000064125.14	0.010393	ENSMUSG00000064125.14
ENSMUSG00000064127.13	2.251105	ENSMUSG00000064127.13
ENSMUSG00000064128.8	6.792164	ENSMUSG00000064128.8
ENSMUSG00000064129.4	0	ENSMUSG00000064129.4
ENSMUSG00000064137.6	0.174627	ENSMUSG00000064137.6
ENSMUSG00000064138.14	5.38428	ENSMUSG00000064138.14
ENSMUSG00000064140.3	0.075144	ENSMUSG00000064140.3
ENSMUSG00000064141.14	0.338061	ENSMUSG00000064141.14
ENSMUSG00000064145.12	125.887446	ENSMUSG00000064145.12
ENSMUSG00000064147.7	0.121057	ENSMUSG00000064147.7
ENSMUSG00000064156.8	0	ENSMUSG00000064156.8
ENSMUSG00000064158.6	0.43004	ENSMUSG00000064158.6
ENSMUSG00000064165.8	0	ENSMUSG00000064165.8
ENSMUSG00000064177.8	0	ENSMUSG00000064177.8
ENSMUSG00000064179.13	11.614144	ENSMUSG00000064179.13
ENSMUSG00000064181.6	27.986442	ENSMUSG00000064181.6
ENSMUSG00000064194.10	0.520734	ENSMUSG00000064194.10
ENSMUSG00000064201.8	0	ENSMUSG00000064201.8
ENSMUSG00000064202.15	0.264039	ENSMUSG00000064202.15
ENSMUSG00000064210.7	14.29123	ENSMUSG00000064210.7
ENSMUSG00000064213.5	0	ENSMUSG00000064213.5
ENSMUSG00000064215.13	83.405276	ENSMUSG00000064215.13
ENSMUSG00000064220.6	0	ENSMUSG00000064220.6
ENSMUSG00000064223.4	0	ENSMUSG00000064223.4
ENSMUSG00000064224.10	0	ENSMUSG00000064224.10
ENSMUSG00000064225.6	0.100636	ENSMUSG00000064225.6
ENSMUSG00000064232.2	0	ENSMUSG00000064232.2
ENSMUSG00000064246.10	4.200117	ENSMUSG00000064246.10
ENSMUSG00000064247.14	0.325779	ENSMUSG00000064247.14
ENSMUSG00000064252.9	0.028358	ENSMUSG00000064252.9
ENSMUSG00000064254.6	4.29982	ENSMUSG00000064254.6
ENSMUSG00000064259.2	1.453484	ENSMUSG00000064259.2
ENSMUSG00000064262.7	0.375289	ENSMUSG00000064262.7
ENSMUSG00000064264.14	2.269349	ENSMUSG00000064264.14
ENSMUSG00000064267.13	11.877102	ENSMUSG00000064267.13
ENSMUSG00000064272.3	0.961589	ENSMUSG00000064272.3
ENSMUSG00000064280.14	0.087502	ENSMUSG00000064280.14
ENSMUSG00000064284.12	12.71061	ENSMUSG00000064284.12
ENSMUSG00000064288.4	19.31407	ENSMUSG00000064288.4
ENSMUSG00000064289.15	18.568149	ENSMUSG00000064289.15
ENSMUSG00000064293.14	0	ENSMUSG00000064293.14
ENSMUSG00000064294.12	0.031251	ENSMUSG00000064294.12
ENSMUSG00000064302.13	4.87937	ENSMUSG00000064302.13
ENSMUSG00000064307.13	5.50686	ENSMUSG00000064307.13
ENSMUSG00000064308.10	0	ENSMUSG00000064308.10
ENSMUSG00000064310.10	0	ENSMUSG00000064310.10
ENSMUSG00000064325.4	0.05143	ENSMUSG00000064325.4
ENSMUSG00000064326.13	118.297473	ENSMUSG00000064326.13
ENSMUSG00000064329.13	0	ENSMUSG00000064329.13
ENSMUSG00000064330.9	0.966819	ENSMUSG00000064330.9
ENSMUSG00000064333.2	0	ENSMUSG00000064333.2
ENSMUSG00000064341.1	625.192929	ENSMUSG00000064341.1
ENSMUSG00000064345.1	302.896301	ENSMUSG00000064345.1
ENSMUSG00000064351.1	1123.415686	ENSMUSG00000064351.1
ENSMUSG00000064354.1	1609.878205	ENSMUSG00000064354.1
ENSMUSG00000064356.3	1621.222316	ENSMUSG00000064356.3
ENSMUSG00000064357.1	2204.875038	ENSMUSG00000064357.1
ENSMUSG00000064358.1	2421.544225	ENSMUSG00000064358.1
ENSMUSG00000064360.1	331.343112	ENSMUSG00000064360.1
ENSMUSG00000064363.1	366.250926	ENSMUSG00000064363.1
ENSMUSG00000064367.1	126.198955	ENSMUSG00000064367.1
ENSMUSG00000064368.1	8.068798	ENSMUSG00000064368.1
ENSMUSG00000064370.1	551.464562	ENSMUSG00000064370.1
ENSMUSG00000064373.12	100.859964	ENSMUSG00000064373.12
ENSMUSG00000065947.3	554.90205	ENSMUSG00000065947.3
ENSMUSG00000065952.13	1.223118	ENSMUSG00000065952.13
ENSMUSG00000065954.11	16.14037	ENSMUSG00000065954.11
ENSMUSG00000065956.2	0	ENSMUSG00000065956.2
ENSMUSG00000065968.8	0	ENSMUSG00000065968.8
ENSMUSG00000065979.12	3.878378	ENSMUSG00000065979.12
ENSMUSG00000065987.12	0	ENSMUSG00000065987.12
ENSMUSG00000065990.12	45.142098	ENSMUSG00000065990.12
ENSMUSG00000065999.13	0.336272	ENSMUSG00000065999.13
ENSMUSG00000066000.12	0.290942	ENSMUSG00000066000.12
ENSMUSG00000066007.15	0.305323	ENSMUSG00000066007.15
ENSMUSG00000066009.8	0.031144	ENSMUSG00000066009.8
ENSMUSG00000066026.14	27.695861	ENSMUSG00000066026.14
ENSMUSG00000066027.7	0.237557	ENSMUSG00000066027.7
ENSMUSG00000066030.6	0	ENSMUSG00000066030.6
ENSMUSG00000066031.13	0	ENSMUSG00000066031.13
ENSMUSG00000066036.14	33.928738	ENSMUSG00000066036.14
ENSMUSG00000066037.14	38.10817	ENSMUSG00000066037.14
ENSMUSG00000066042.4	1.78765	ENSMUSG00000066042.4
ENSMUSG00000066043.13	8.626603	ENSMUSG00000066043.13
ENSMUSG00000066058.11	0	ENSMUSG00000066058.11
ENSMUSG00000066061.6	0	ENSMUSG00000066061.6
ENSMUSG00000066071.6	0.018551	ENSMUSG00000066071.6
ENSMUSG00000066072.13	0	ENSMUSG00000066072.13
ENSMUSG00000066090.5	0	ENSMUSG00000066090.5
ENSMUSG00000066097.6	0	ENSMUSG00000066097.6
ENSMUSG00000066100.7	0	ENSMUSG00000066100.7
ENSMUSG00000066101.5	0	ENSMUSG00000066101.5
ENSMUSG00000066107.6	0.393152	ENSMUSG00000066107.6
ENSMUSG00000066108.7	0	ENSMUSG00000066108.7
ENSMUSG00000066113.16	0.045851	ENSMUSG00000066113.16
ENSMUSG00000066122.6	0.087866	ENSMUSG00000066122.6
ENSMUSG00000066129.15	0.239036	ENSMUSG00000066129.15
ENSMUSG00000066137.12	0	ENSMUSG00000066137.12
ENSMUSG00000066141.2	0.015858	ENSMUSG00000066141.2
ENSMUSG00000066148.3	3.351814	ENSMUSG00000066148.3
ENSMUSG00000066149.11	25.483979	ENSMUSG00000066149.11
ENSMUSG00000066150.12	12.99868	ENSMUSG00000066150.12
ENSMUSG00000066151.11	8.773673	ENSMUSG00000066151.11
ENSMUSG00000066152.11	21.48242	ENSMUSG00000066152.11
ENSMUSG00000066153.2	0	ENSMUSG00000066153.2
ENSMUSG00000066154.11	0	ENSMUSG00000066154.11
ENSMUSG00000066189.9	0	ENSMUSG00000066189.9
ENSMUSG00000066191.12	0.69807	ENSMUSG00000066191.12
ENSMUSG00000066196.11	0.207171	ENSMUSG00000066196.11
ENSMUSG00000066197.5	0	ENSMUSG00000066197.5
ENSMUSG00000066224.14	0.021051	ENSMUSG00000066224.14
ENSMUSG00000066232.4	19.679547	ENSMUSG00000066232.4
ENSMUSG00000066233.6	6.450533	ENSMUSG00000066233.6
ENSMUSG00000066235.7	2.091319	ENSMUSG00000066235.7
ENSMUSG00000066239.2	0	ENSMUSG00000066239.2
ENSMUSG00000066240.3	0	ENSMUSG00000066240.3
ENSMUSG00000066241.2	0	ENSMUSG00000066241.2
ENSMUSG00000066242.3	0	ENSMUSG00000066242.3
ENSMUSG00000066257.4	0	ENSMUSG00000066257.4
ENSMUSG00000066258.13	1.240353	ENSMUSG00000066258.13
ENSMUSG00000066262.4	0	ENSMUSG00000066262.4
ENSMUSG00000066263.10	0.059466	ENSMUSG00000066263.10
ENSMUSG00000066268.6	0.005284	ENSMUSG00000066268.6
ENSMUSG00000066269.7	0.013968	ENSMUSG00000066269.7
ENSMUSG00000066272.5	0	ENSMUSG00000066272.5
ENSMUSG00000066273.6	0	ENSMUSG00000066273.6
ENSMUSG00000066278.6	14.125284	ENSMUSG00000066278.6
ENSMUSG00000066279.3	0	ENSMUSG00000066279.3
ENSMUSG00000066306.13	17.126265	ENSMUSG00000066306.13
ENSMUSG00000066319.6	0.05125	ENSMUSG00000066319.6
ENSMUSG00000066324.2	8.592087	ENSMUSG00000066324.2
ENSMUSG00000066357.6	8.59848	ENSMUSG00000066357.6
ENSMUSG00000066359.6	0	ENSMUSG00000066359.6
ENSMUSG00000066361.3	0.127577	ENSMUSG00000066361.3
ENSMUSG00000066363.12	0	ENSMUSG00000066363.12
ENSMUSG00000066364.2	0	ENSMUSG00000066364.2
ENSMUSG00000066366.14	1.660922	ENSMUSG00000066366.14
ENSMUSG00000066368.1	0	ENSMUSG00000066368.1
ENSMUSG00000066372.6	0.002396	ENSMUSG00000066372.6
ENSMUSG00000066378.3	0	ENSMUSG00000066378.3
ENSMUSG00000066382.4	0	ENSMUSG00000066382.4
ENSMUSG00000066383.7	0	ENSMUSG00000066383.7
ENSMUSG00000066392.12	0.103201	ENSMUSG00000066392.12
ENSMUSG00000066406.15	3.396844	ENSMUSG00000066406.15
ENSMUSG00000066415.4	10.03294	ENSMUSG00000066415.4
ENSMUSG00000066438.6	4.075384	ENSMUSG00000066438.6
ENSMUSG00000066440.5	9.873787	ENSMUSG00000066440.5
ENSMUSG00000066441.14	14.546255	ENSMUSG00000066441.14
ENSMUSG00000066442.17	9.424477	ENSMUSG00000066442.17
ENSMUSG00000066456.14	6.300102	ENSMUSG00000066456.14
ENSMUSG00000066463.13	0	ENSMUSG00000066463.13
ENSMUSG00000066500.5	0	ENSMUSG00000066500.5
ENSMUSG00000066510.5	0.071084	ENSMUSG00000066510.5
ENSMUSG00000066512.3	0	ENSMUSG00000066512.3
ENSMUSG00000066513.4	0	ENSMUSG00000066513.4
ENSMUSG00000066515.3	0	ENSMUSG00000066515.3
ENSMUSG00000066516.5	0	ENSMUSG00000066516.5
ENSMUSG00000066537.5	0.003734	ENSMUSG00000066537.5
ENSMUSG00000066551.12	112.630018	ENSMUSG00000066551.12
ENSMUSG00000066568.12	76.920262	ENSMUSG00000066568.12
ENSMUSG00000066571.13	14.958474	ENSMUSG00000066571.13
ENSMUSG00000066583.4	0	ENSMUSG00000066583.4
ENSMUSG00000066584.10	0	ENSMUSG00000066584.10
ENSMUSG00000066586.3	0	ENSMUSG00000066586.3
ENSMUSG00000066595.9	11.186591	ENSMUSG00000066595.9
ENSMUSG00000066607.5	8.458242	ENSMUSG00000066607.5
ENSMUSG00000066613.14	2.528345	ENSMUSG00000066613.14
ENSMUSG00000066621.12	4.533171	ENSMUSG00000066621.12
ENSMUSG00000066637.2	2.608711	ENSMUSG00000066637.2
ENSMUSG00000066640.11	6.067393	ENSMUSG00000066640.11
ENSMUSG00000066643.12	1.367674	ENSMUSG00000066643.12
ENSMUSG00000066652.5	0	ENSMUSG00000066652.5
ENSMUSG00000066671.4	0	ENSMUSG00000066671.4
ENSMUSG00000066672.2	0	ENSMUSG00000066672.2
ENSMUSG00000066677.12	0.094224	ENSMUSG00000066677.12
ENSMUSG00000066682.11	0	ENSMUSG00000066682.11
ENSMUSG00000066684.10	0.468007	ENSMUSG00000066684.10
ENSMUSG00000066687.5	0.994424	ENSMUSG00000066687.5
ENSMUSG00000066688.4	0	ENSMUSG00000066688.4
ENSMUSG00000066704.6	0	ENSMUSG00000066704.6
ENSMUSG00000066705.7	10.753642	ENSMUSG00000066705.7
ENSMUSG00000066720.7	0.038013	ENSMUSG00000066720.7
ENSMUSG00000066721.3	1.659036	ENSMUSG00000066721.3
ENSMUSG00000066735.8	17.982972	ENSMUSG00000066735.8
ENSMUSG00000066747.6	0	ENSMUSG00000066747.6
ENSMUSG00000066748.4	0.003523	ENSMUSG00000066748.4
ENSMUSG00000066749.3	0	ENSMUSG00000066749.3
ENSMUSG00000066750.3	0	ENSMUSG00000066750.3
ENSMUSG00000066755.2	0.049958	ENSMUSG00000066755.2
ENSMUSG00000066756.5	0.069612	ENSMUSG00000066756.5
ENSMUSG00000066760.12	223.045013	ENSMUSG00000066760.12
ENSMUSG00000066772.12	0	ENSMUSG00000066772.12
ENSMUSG00000066797.6	0	ENSMUSG00000066797.6
ENSMUSG00000066798.3	2.589278	ENSMUSG00000066798.3
ENSMUSG00000066800.11	8.727704	ENSMUSG00000066800.11
ENSMUSG00000066803.2	0.0047	ENSMUSG00000066803.2
ENSMUSG00000066804.3	0	ENSMUSG00000066804.3
ENSMUSG00000066810.2	0	ENSMUSG00000066810.2
ENSMUSG00000066820.7	0.005205	ENSMUSG00000066820.7
ENSMUSG00000066828.5	0	ENSMUSG00000066828.5
ENSMUSG00000066829.7	1.946244	ENSMUSG00000066829.7
ENSMUSG00000066838.7	2.190602	ENSMUSG00000066838.7
ENSMUSG00000066839.12	6.39611	ENSMUSG00000066839.12
ENSMUSG00000066842.18	0.213049	ENSMUSG00000066842.18
ENSMUSG00000066850.2	0.112519	ENSMUSG00000066850.2
ENSMUSG00000066861.14	6.328007	ENSMUSG00000066861.14
