abundance	gene
ENSMUSG00000078880.10	0.494142	ENSMUSG00000078880.10
ENSMUSG00000078881.10	9.668725	ENSMUSG00000078881.10
ENSMUSG00000078886.12	0	ENSMUSG00000078886.12
ENSMUSG00000078887.10	4.186518	ENSMUSG00000078887.10
ENSMUSG00000078889.11	9.789955	ENSMUSG00000078889.11
ENSMUSG00000078894.9	73.151404	ENSMUSG00000078894.9
ENSMUSG00000078895.4	0	ENSMUSG00000078895.4
ENSMUSG00000078896.11	5.47069	ENSMUSG00000078896.11
ENSMUSG00000078897.10	2.591685	ENSMUSG00000078897.10
ENSMUSG00000078898.9	0.073051	ENSMUSG00000078898.9
ENSMUSG00000078899.9	4.162537	ENSMUSG00000078899.9
ENSMUSG00000078901.8	1.167546	ENSMUSG00000078901.8
ENSMUSG00000078902.3	0.238342	ENSMUSG00000078902.3
ENSMUSG00000078903.10	0.208298	ENSMUSG00000078903.10
ENSMUSG00000078905.8	1.065522	ENSMUSG00000078905.8
ENSMUSG00000078906.9	0.585976	ENSMUSG00000078906.9
ENSMUSG00000078907.2	0.016477	ENSMUSG00000078907.2
ENSMUSG00000078908.10	0.795117	ENSMUSG00000078908.10
ENSMUSG00000078912.2	0	ENSMUSG00000078912.2
ENSMUSG00000078919.10	100.21903	ENSMUSG00000078919.10
ENSMUSG00000078920.3	1.51181	ENSMUSG00000078920.3
ENSMUSG00000078921.3	0.359156	ENSMUSG00000078921.3
ENSMUSG00000078922.9	0	ENSMUSG00000078922.9
ENSMUSG00000078923.10	54.814147	ENSMUSG00000078923.10
ENSMUSG00000078924.1	0	ENSMUSG00000078924.1
ENSMUSG00000078926.8	0	ENSMUSG00000078926.8
ENSMUSG00000078931.4	4.154385	ENSMUSG00000078931.4
ENSMUSG00000078932.8	0.057631	ENSMUSG00000078932.8
ENSMUSG00000078934.4	0	ENSMUSG00000078934.4
ENSMUSG00000078935.1	0	ENSMUSG00000078935.1
ENSMUSG00000078937.8	0.140928	ENSMUSG00000078937.8
ENSMUSG00000078938.9	0.121634	ENSMUSG00000078938.9
ENSMUSG00000078940.8	0	ENSMUSG00000078940.8
ENSMUSG00000078941.9	40.371555	ENSMUSG00000078941.9
ENSMUSG00000078942.10	0.059869	ENSMUSG00000078942.10
ENSMUSG00000078945.10	0.159986	ENSMUSG00000078945.10
ENSMUSG00000078949.2	0	ENSMUSG00000078949.2
ENSMUSG00000078953.1	0	ENSMUSG00000078953.1
ENSMUSG00000078954.9	53.63538	ENSMUSG00000078954.9
ENSMUSG00000078958.9	0.072039	ENSMUSG00000078958.9
ENSMUSG00000078963.3	0.283102	ENSMUSG00000078963.3
ENSMUSG00000078964.2	0	ENSMUSG00000078964.2
ENSMUSG00000078970.5	4.887985	ENSMUSG00000078970.5
ENSMUSG00000078972.1	0	ENSMUSG00000078972.1
ENSMUSG00000078974.10	2.482186	ENSMUSG00000078974.10
ENSMUSG00000078984.1	0	ENSMUSG00000078984.1
ENSMUSG00000078994.9	1.691868	ENSMUSG00000078994.9
ENSMUSG00000078995.10	0.163286	ENSMUSG00000078995.10
ENSMUSG00000078998.3	0.054887	ENSMUSG00000078998.3
ENSMUSG00000079001.1	0	ENSMUSG00000079001.1
ENSMUSG00000079003.2	9.180902	ENSMUSG00000079003.2
ENSMUSG00000079005.3	0	ENSMUSG00000079005.3
ENSMUSG00000079006.3	0	ENSMUSG00000079006.3
ENSMUSG00000079007.4	0	ENSMUSG00000079007.4
ENSMUSG00000079008.2	0.176247	ENSMUSG00000079008.2
ENSMUSG00000079009.8	0.846427	ENSMUSG00000079009.8
ENSMUSG00000079010.1	103.545558	ENSMUSG00000079010.1
ENSMUSG00000079012.11	0	ENSMUSG00000079012.11
ENSMUSG00000079013.2	0	ENSMUSG00000079013.2
ENSMUSG00000079014.4	0	ENSMUSG00000079014.4
ENSMUSG00000079015.2	4.374958	ENSMUSG00000079015.2
ENSMUSG00000079016.1	0	ENSMUSG00000079016.1
ENSMUSG00000079017.3	7.578261	ENSMUSG00000079017.3
ENSMUSG00000079018.10	142.183143	ENSMUSG00000079018.10
ENSMUSG00000079019.2	2.350655	ENSMUSG00000079019.2
ENSMUSG00000079020.9	12.793917	ENSMUSG00000079020.9
ENSMUSG00000079022.10	0.102374	ENSMUSG00000079022.10
ENSMUSG00000079024.2	0	ENSMUSG00000079024.2
ENSMUSG00000079025.9	0	ENSMUSG00000079025.9
ENSMUSG00000079029.2	0.097577	ENSMUSG00000079029.2
ENSMUSG00000079031.1	0	ENSMUSG00000079031.1
ENSMUSG00000079033.10	0.409872	ENSMUSG00000079033.10
ENSMUSG00000079034.2	0	ENSMUSG00000079034.2
ENSMUSG00000079036.10	6.133821	ENSMUSG00000079036.10
ENSMUSG00000079037.9	27.460179	ENSMUSG00000079037.9
ENSMUSG00000079038.3	0.532676	ENSMUSG00000079038.3
ENSMUSG00000079039.1	0	ENSMUSG00000079039.1
ENSMUSG00000079042.10	7.511956	ENSMUSG00000079042.10
ENSMUSG00000079043.3	1.023864	ENSMUSG00000079043.3
ENSMUSG00000079049.9	0.450593	ENSMUSG00000079049.9
ENSMUSG00000079051.5	0.018186	ENSMUSG00000079051.5
ENSMUSG00000079055.10	0.170083	ENSMUSG00000079055.10
ENSMUSG00000079056.12	0.068239	ENSMUSG00000079056.12
ENSMUSG00000079057.4	2.101547	ENSMUSG00000079057.4
ENSMUSG00000079058.3	0	ENSMUSG00000079058.3
ENSMUSG00000079061.3	0	ENSMUSG00000079061.3
ENSMUSG00000079065.3	0.239238	ENSMUSG00000079065.3
ENSMUSG00000079071.2	0.055932	ENSMUSG00000079071.2
ENSMUSG00000079083.3	0.862727	ENSMUSG00000079083.3
ENSMUSG00000079084.10	1.360249	ENSMUSG00000079084.10
ENSMUSG00000079091.1	0	ENSMUSG00000079091.1
ENSMUSG00000079092.4	1366.378073	ENSMUSG00000079092.4
ENSMUSG00000079093.2	0	ENSMUSG00000079093.2
ENSMUSG00000079103.3	0.025819	ENSMUSG00000079103.3
ENSMUSG00000079104.4	8.137106	ENSMUSG00000079104.4
ENSMUSG00000079105.4	0	ENSMUSG00000079105.4
ENSMUSG00000079108.6	36.788785	ENSMUSG00000079108.6
ENSMUSG00000079109.11	5.626274	ENSMUSG00000079109.11
ENSMUSG00000079110.11	0.158787	ENSMUSG00000079110.11
ENSMUSG00000079111.3	49.115094	ENSMUSG00000079111.3
ENSMUSG00000079112.1	0.044332	ENSMUSG00000079112.1
ENSMUSG00000079113.3	0	ENSMUSG00000079113.3
ENSMUSG00000079114.3	0	ENSMUSG00000079114.3
ENSMUSG00000079116.1	0	ENSMUSG00000079116.1
ENSMUSG00000079120.3	0	ENSMUSG00000079120.3
ENSMUSG00000079144.7	1.704086	ENSMUSG00000079144.7
ENSMUSG00000079156.11	0	ENSMUSG00000079156.11
ENSMUSG00000079157.4	0	ENSMUSG00000079157.4
ENSMUSG00000079162.8	0.097898	ENSMUSG00000079162.8
ENSMUSG00000079164.8	1.295723	ENSMUSG00000079164.8
ENSMUSG00000079165.10	1.696688	ENSMUSG00000079165.10
ENSMUSG00000079168.4	0	ENSMUSG00000079168.4
ENSMUSG00000079169.3	0	ENSMUSG00000079169.3
ENSMUSG00000079170.3	0	ENSMUSG00000079170.3
ENSMUSG00000079173.11	0.001494	ENSMUSG00000079173.11
ENSMUSG00000079175.1	0	ENSMUSG00000079175.1
ENSMUSG00000079177.4	0	ENSMUSG00000079177.4
ENSMUSG00000079180.4	0	ENSMUSG00000079180.4
ENSMUSG00000079184.10	9.358649	ENSMUSG00000079184.10
ENSMUSG00000079186.3	221.534254	ENSMUSG00000079186.3
ENSMUSG00000079197.10	264.38378	ENSMUSG00000079197.10
ENSMUSG00000079215.8	3.35119	ENSMUSG00000079215.8
ENSMUSG00000079227.10	0.934905	ENSMUSG00000079227.10
ENSMUSG00000079235.10	4.118163	ENSMUSG00000079235.10
ENSMUSG00000079243.4	0.327467	ENSMUSG00000079243.4
ENSMUSG00000079244.3	0	ENSMUSG00000079244.3
ENSMUSG00000079258.2	0	ENSMUSG00000079258.2
ENSMUSG00000079259.2	0.351765	ENSMUSG00000079259.2
ENSMUSG00000079260.3	0.661971	ENSMUSG00000079260.3
ENSMUSG00000079261.2	0	ENSMUSG00000079261.2
ENSMUSG00000079262.3	0.290962	ENSMUSG00000079262.3
ENSMUSG00000079263.8	0	ENSMUSG00000079263.8
ENSMUSG00000079264.1	0	ENSMUSG00000079264.1
ENSMUSG00000079265.10	0.225729	ENSMUSG00000079265.10
ENSMUSG00000079267.9	0.054624	ENSMUSG00000079267.9
ENSMUSG00000079269.2	0	ENSMUSG00000079269.2
ENSMUSG00000079271.4	0	ENSMUSG00000079271.4
ENSMUSG00000079277.9	0.062097	ENSMUSG00000079277.9
ENSMUSG00000079278.1	0	ENSMUSG00000079278.1
ENSMUSG00000079283.2	6.634778	ENSMUSG00000079283.2
ENSMUSG00000079286.1	0	ENSMUSG00000079286.1
ENSMUSG00000079298.9	0.770353	ENSMUSG00000079298.9
ENSMUSG00000079299.3	0.140895	ENSMUSG00000079299.3
ENSMUSG00000079304.5	0	ENSMUSG00000079304.5
ENSMUSG00000079316.10	27.74101	ENSMUSG00000079316.10
ENSMUSG00000079317.10	5.668395	ENSMUSG00000079317.10
ENSMUSG00000079323.9	0.670474	ENSMUSG00000079323.9
ENSMUSG00000079324.11	0	ENSMUSG00000079324.11
ENSMUSG00000079330.9	0.009117	ENSMUSG00000079330.9
ENSMUSG00000079333.3	0	ENSMUSG00000079333.3
ENSMUSG00000079334.8	4.19888	ENSMUSG00000079334.8
ENSMUSG00000079339.7	0.028233	ENSMUSG00000079339.7
ENSMUSG00000079342.11	0	ENSMUSG00000079342.11
ENSMUSG00000079343.4	0.077062	ENSMUSG00000079343.4
ENSMUSG00000079344.11	0	ENSMUSG00000079344.11
ENSMUSG00000079349.9	0	ENSMUSG00000079349.9
ENSMUSG00000079350.2	0	ENSMUSG00000079350.2
ENSMUSG00000079353.2	0	ENSMUSG00000079353.2
ENSMUSG00000079355.5	2.501081	ENSMUSG00000079355.5
ENSMUSG00000079357.9	1.450101	ENSMUSG00000079357.9
ENSMUSG00000079362.5	0	ENSMUSG00000079362.5
ENSMUSG00000079363.7	0.424342	ENSMUSG00000079363.7
ENSMUSG00000079364.3	0.111837	ENSMUSG00000079364.3
ENSMUSG00000079371.9	0	ENSMUSG00000079371.9
ENSMUSG00000079374.2	0	ENSMUSG00000079374.2
ENSMUSG00000079378.8	0	ENSMUSG00000079378.8
ENSMUSG00000079380.4	0	ENSMUSG00000079380.4
ENSMUSG00000079383.9	0.165961	ENSMUSG00000079383.9
ENSMUSG00000079386.8	1.616162	ENSMUSG00000079386.8
ENSMUSG00000079387.10	0	ENSMUSG00000079387.10
ENSMUSG00000079388.9	0	ENSMUSG00000079388.9
ENSMUSG00000079389.10	0	ENSMUSG00000079389.10
ENSMUSG00000079391.10	0	ENSMUSG00000079391.10
ENSMUSG00000079395.3	0	ENSMUSG00000079395.3
ENSMUSG00000079396.4	0.121088	ENSMUSG00000079396.4
ENSMUSG00000079402.9	0	ENSMUSG00000079402.9
ENSMUSG00000079409.8	0.370843	ENSMUSG00000079409.8
ENSMUSG00000079410.4	0	ENSMUSG00000079410.4
ENSMUSG00000079415.2	0	ENSMUSG00000079415.2
ENSMUSG00000079416.1	0	ENSMUSG00000079416.1
ENSMUSG00000079418.3	14.857626	ENSMUSG00000079418.3
ENSMUSG00000079419.4	1.674654	ENSMUSG00000079419.4
ENSMUSG00000079421.8	0	ENSMUSG00000079421.8
ENSMUSG00000079423.6	0	ENSMUSG00000079423.6
ENSMUSG00000079424.8	0.003643	ENSMUSG00000079424.8
ENSMUSG00000079426.13	183.20625	ENSMUSG00000079426.13
ENSMUSG00000079427.10	12.733798	ENSMUSG00000079427.10
ENSMUSG00000079428.8	1.611839	ENSMUSG00000079428.8
ENSMUSG00000079429.9	0.082343	ENSMUSG00000079429.9
ENSMUSG00000079432.1	0	ENSMUSG00000079432.1
ENSMUSG00000079433.1	0	ENSMUSG00000079433.1
ENSMUSG00000079434.8	0.018323	ENSMUSG00000079434.8
ENSMUSG00000079435.9	17.531447	ENSMUSG00000079435.9
ENSMUSG00000079436.3	2.038831	ENSMUSG00000079436.3
ENSMUSG00000079438.1	0	ENSMUSG00000079438.1
ENSMUSG00000079439.1	0	ENSMUSG00000079439.1
ENSMUSG00000079440.2	0.023185	ENSMUSG00000079440.2
ENSMUSG00000079442.12	2.111412	ENSMUSG00000079442.12
ENSMUSG00000079444.9	0.095611	ENSMUSG00000079444.9
ENSMUSG00000079445.3	6.567461	ENSMUSG00000079445.3
ENSMUSG00000079450.11	0.603502	ENSMUSG00000079450.11
ENSMUSG00000079451.9	0.097753	ENSMUSG00000079451.9
ENSMUSG00000079460.11	0	ENSMUSG00000079460.11
ENSMUSG00000079462.1	0.005231	ENSMUSG00000079462.1
ENSMUSG00000079465.8	0.125325	ENSMUSG00000079465.8
ENSMUSG00000079466.2	0	ENSMUSG00000079466.2
ENSMUSG00000079469.10	0.641922	ENSMUSG00000079469.10
ENSMUSG00000079470.8	0.714799	ENSMUSG00000079470.8
ENSMUSG00000079471.4	0.043613	ENSMUSG00000079471.4
ENSMUSG00000079476.1	27.693707	ENSMUSG00000079476.1
ENSMUSG00000079477.9	79.307898	ENSMUSG00000079477.9
ENSMUSG00000079478.9	10.900512	ENSMUSG00000079478.9
ENSMUSG00000079479.2	109.456458	ENSMUSG00000079479.2
ENSMUSG00000079480.3	11.728504	ENSMUSG00000079480.3
ENSMUSG00000079481.11	0.049717	ENSMUSG00000079481.11
ENSMUSG00000079484.12	10.504968	ENSMUSG00000079484.12
ENSMUSG00000079487.11	11.27519	ENSMUSG00000079487.11
ENSMUSG00000079492.2	5.458189	ENSMUSG00000079492.2
ENSMUSG00000079494.2	0	ENSMUSG00000079494.2
ENSMUSG00000079495.2	0	ENSMUSG00000079495.2
ENSMUSG00000079497.4	0.028747	ENSMUSG00000079497.4
ENSMUSG00000079502.8	0.273314	ENSMUSG00000079502.8
ENSMUSG00000079507.10	0.189277	ENSMUSG00000079507.10
ENSMUSG00000079508.8	18.716642	ENSMUSG00000079508.8
ENSMUSG00000079509.10	3.179965	ENSMUSG00000079509.10
ENSMUSG00000079511.8	0.026136	ENSMUSG00000079511.8
ENSMUSG00000079513.1	0	ENSMUSG00000079513.1
ENSMUSG00000079516.2	0	ENSMUSG00000079516.2
ENSMUSG00000079519.2	0	ENSMUSG00000079519.2
ENSMUSG00000079521.2	0	ENSMUSG00000079521.2
ENSMUSG00000079522.2	0	ENSMUSG00000079522.2
ENSMUSG00000079523.8	1807.253451	ENSMUSG00000079523.8
ENSMUSG00000079525.1	0	ENSMUSG00000079525.1
ENSMUSG00000079531.1	0.041676	ENSMUSG00000079531.1
ENSMUSG00000079532.1	0	ENSMUSG00000079532.1
ENSMUSG00000079534.1	0.178614	ENSMUSG00000079534.1
ENSMUSG00000079536.1	0.12807	ENSMUSG00000079536.1
ENSMUSG00000079539.2	0	ENSMUSG00000079539.2
ENSMUSG00000079546.1	0	ENSMUSG00000079546.1
ENSMUSG00000079547.4	1.23478	ENSMUSG00000079547.4
ENSMUSG00000079550.9	0.021717	ENSMUSG00000079550.9
ENSMUSG00000079553.11	7.964484	ENSMUSG00000079553.11
ENSMUSG00000079554.2	0.056984	ENSMUSG00000079554.2
ENSMUSG00000079555.2	22.171254	ENSMUSG00000079555.2
ENSMUSG00000079557.11	64.752932	ENSMUSG00000079557.11
ENSMUSG00000079559.4	0.047742	ENSMUSG00000079559.4
ENSMUSG00000079560.13	0.155029	ENSMUSG00000079560.13
ENSMUSG00000079562.7	78.274366	ENSMUSG00000079562.7
ENSMUSG00000079563.10	0.01984	ENSMUSG00000079563.10
ENSMUSG00000079566.1	0	ENSMUSG00000079566.1
ENSMUSG00000079578.1	0	ENSMUSG00000079578.1
ENSMUSG00000079579.3	0	ENSMUSG00000079579.3
ENSMUSG00000079580.9	0.510999	ENSMUSG00000079580.9
ENSMUSG00000079583.9	0	ENSMUSG00000079583.9
ENSMUSG00000079584.2	0.888497	ENSMUSG00000079584.2
ENSMUSG00000079588.3	0.019623	ENSMUSG00000079588.3
ENSMUSG00000079592.9	2.76391	ENSMUSG00000079592.9
ENSMUSG00000079593.9	0	ENSMUSG00000079593.9
ENSMUSG00000079594.2	0	ENSMUSG00000079594.2
ENSMUSG00000079597.2	1.187244	ENSMUSG00000079597.2
ENSMUSG00000079598.4	0.102391	ENSMUSG00000079598.4
ENSMUSG00000079600.2	10.69948	ENSMUSG00000079600.2
ENSMUSG00000079602.2	0	ENSMUSG00000079602.2
ENSMUSG00000079605.5	2.186985	ENSMUSG00000079605.5
ENSMUSG00000079606.1	0	ENSMUSG00000079606.1
ENSMUSG00000079608.10	1.359812	ENSMUSG00000079608.10
ENSMUSG00000079610.9	9.340548	ENSMUSG00000079610.9
ENSMUSG00000079614.4	11.324263	ENSMUSG00000079614.4
ENSMUSG00000079619.2	0	ENSMUSG00000079619.2
ENSMUSG00000079620.13	1.429356	ENSMUSG00000079620.13
ENSMUSG00000079625.2	0.048026	ENSMUSG00000079625.2
ENSMUSG00000079626.2	0	ENSMUSG00000079626.2
ENSMUSG00000079627.2	0.343704	ENSMUSG00000079627.2
ENSMUSG00000079628.3	2.000394	ENSMUSG00000079628.3
ENSMUSG00000079629.5	0	ENSMUSG00000079629.5
ENSMUSG00000079630.2	0.563375	ENSMUSG00000079630.2
ENSMUSG00000079633.3	0.896364	ENSMUSG00000079633.3
ENSMUSG00000079635.2	1.134305	ENSMUSG00000079635.2
ENSMUSG00000079636.11	0	ENSMUSG00000079636.11
ENSMUSG00000079637.10	0	ENSMUSG00000079637.10
ENSMUSG00000079638.8	0	ENSMUSG00000079638.8
ENSMUSG00000079639.4	0	ENSMUSG00000079639.4
ENSMUSG00000079641.3	254.58949	ENSMUSG00000079641.3
ENSMUSG00000079642.2	0	ENSMUSG00000079642.2
ENSMUSG00000079644.2	0	ENSMUSG00000079644.2
ENSMUSG00000079652.8	0.182451	ENSMUSG00000079652.8
ENSMUSG00000079654.3	0.022965	ENSMUSG00000079654.3
ENSMUSG00000079655.9	0	ENSMUSG00000079655.9
ENSMUSG00000079657.10	0.800215	ENSMUSG00000079657.10
ENSMUSG00000079658.9	121.49204	ENSMUSG00000079658.9
ENSMUSG00000079659.5	2.875282	ENSMUSG00000079659.5
ENSMUSG00000079666.8	0	ENSMUSG00000079666.8
ENSMUSG00000079677.2	14.07994	ENSMUSG00000079677.2
ENSMUSG00000079679.3	0.006489	ENSMUSG00000079679.3
ENSMUSG00000079681.3	0	ENSMUSG00000079681.3
ENSMUSG00000079685.10	0.3574	ENSMUSG00000079685.10
ENSMUSG00000079694.2	0.038978	ENSMUSG00000079694.2
ENSMUSG00000079697.1	0	ENSMUSG00000079697.1
ENSMUSG00000079698.7	0.003039	ENSMUSG00000079698.7
ENSMUSG00000079699.2	0	ENSMUSG00000079699.2
ENSMUSG00000079700.7	0	ENSMUSG00000079700.7
ENSMUSG00000079701.7	0	ENSMUSG00000079701.7
ENSMUSG00000079702.5	0	ENSMUSG00000079702.5
ENSMUSG00000079703.12	0	ENSMUSG00000079703.12
ENSMUSG00000079704.2	0	ENSMUSG00000079704.2
ENSMUSG00000079705.4	0	ENSMUSG00000079705.4
ENSMUSG00000079707.10	0.139061	ENSMUSG00000079707.10
ENSMUSG00000079710.10	0.084549	ENSMUSG00000079710.10
ENSMUSG00000079722.2	0.340113	ENSMUSG00000079722.2
ENSMUSG00000079737.4	1.137395	ENSMUSG00000079737.4
ENSMUSG00000079740.1	0	ENSMUSG00000079740.1
ENSMUSG00000079806.2	0	ENSMUSG00000079806.2
ENSMUSG00000079842.1	0	ENSMUSG00000079842.1
ENSMUSG00000079845.8	53.991944	ENSMUSG00000079845.8
ENSMUSG00000079852.4	0.072907	ENSMUSG00000079852.4
ENSMUSG00000079853.5	0	ENSMUSG00000079853.5
ENSMUSG00000079941.1	7.624868	ENSMUSG00000079941.1
ENSMUSG00000080115.3	0.142944	ENSMUSG00000080115.3
ENSMUSG00000080268.4	24.474127	ENSMUSG00000080268.4
ENSMUSG00000080316.11	2.78938	ENSMUSG00000080316.11
ENSMUSG00000080713.3	0	ENSMUSG00000080713.3
ENSMUSG00000080717.10	32.554236	ENSMUSG00000080717.10
ENSMUSG00000080725.9	0	ENSMUSG00000080725.9
ENSMUSG00000080907.1	0	ENSMUSG00000080907.1
ENSMUSG00000080933.4	0	ENSMUSG00000080933.4
ENSMUSG00000080990.2	0	ENSMUSG00000080990.2
ENSMUSG00000081044.8	25.319121	ENSMUSG00000081044.8
ENSMUSG00000081058.5	1.365296	ENSMUSG00000081058.5
ENSMUSG00000081218.1	0	ENSMUSG00000081218.1
ENSMUSG00000081225.3	0	ENSMUSG00000081225.3
ENSMUSG00000081234.3	0.023585	ENSMUSG00000081234.3
ENSMUSG00000081362.3	0	ENSMUSG00000081362.3
ENSMUSG00000081443.2	0.574449	ENSMUSG00000081443.2
ENSMUSG00000081534.3	14.859724	ENSMUSG00000081534.3
ENSMUSG00000081607.2	0.034707	ENSMUSG00000081607.2
ENSMUSG00000081649.2	0	ENSMUSG00000081649.2
ENSMUSG00000081650.1	0.228356	ENSMUSG00000081650.1
ENSMUSG00000081683.5	0	ENSMUSG00000081683.5
ENSMUSG00000081724.4	0.014664	ENSMUSG00000081724.4
ENSMUSG00000081769.9	0	ENSMUSG00000081769.9
ENSMUSG00000081836.3	0	ENSMUSG00000081836.3
ENSMUSG00000081906.2	0.148603	ENSMUSG00000081906.2
ENSMUSG00000081945.4	0.058187	ENSMUSG00000081945.4
ENSMUSG00000081948.4	0	ENSMUSG00000081948.4
ENSMUSG00000081984.3	1.056336	ENSMUSG00000081984.3
ENSMUSG00000082079.2	0.028669	ENSMUSG00000082079.2
ENSMUSG00000082101.3	0.203052	ENSMUSG00000082101.3
ENSMUSG00000082211.3	0	ENSMUSG00000082211.3
ENSMUSG00000082229.1	0	ENSMUSG00000082229.1
ENSMUSG00000082316.4	0	ENSMUSG00000082316.4
ENSMUSG00000082361.6	0.279121	ENSMUSG00000082361.6
ENSMUSG00000082482.2	0	ENSMUSG00000082482.2
ENSMUSG00000082639.8	0	ENSMUSG00000082639.8
ENSMUSG00000082766.1	0	ENSMUSG00000082766.1
ENSMUSG00000082815.2	0.435081	ENSMUSG00000082815.2
ENSMUSG00000082882.2	0	ENSMUSG00000082882.2
ENSMUSG00000082932.3	0	ENSMUSG00000082932.3
ENSMUSG00000082976.10	0	ENSMUSG00000082976.10
ENSMUSG00000082980.5	0	ENSMUSG00000082980.5
ENSMUSG00000083012.9	22.03799	ENSMUSG00000083012.9
ENSMUSG00000083138.3	0	ENSMUSG00000083138.3
ENSMUSG00000083193.1	0	ENSMUSG00000083193.1
ENSMUSG00000083282.3	6.957942	ENSMUSG00000083282.3
ENSMUSG00000083361.4	0	ENSMUSG00000083361.4
ENSMUSG00000083616.3	0	ENSMUSG00000083616.3
ENSMUSG00000083628.1	0	ENSMUSG00000083628.1
ENSMUSG00000083649.5	0.198756	ENSMUSG00000083649.5
ENSMUSG00000083695.6	2.826509	ENSMUSG00000083695.6
ENSMUSG00000083706.3	0	ENSMUSG00000083706.3
ENSMUSG00000083780.8	0.430914	ENSMUSG00000083780.8
ENSMUSG00000083855.6	0.025475	ENSMUSG00000083855.6
ENSMUSG00000083947.5	0	ENSMUSG00000083947.5
ENSMUSG00000084063.1	0	ENSMUSG00000084063.1
ENSMUSG00000084128.10	26.936693	ENSMUSG00000084128.10
ENSMUSG00000084135.4	0	ENSMUSG00000084135.4
ENSMUSG00000084136.4	0.036695	ENSMUSG00000084136.4
ENSMUSG00000084174.3	3.153771	ENSMUSG00000084174.3
ENSMUSG00000084234.2	0	ENSMUSG00000084234.2
ENSMUSG00000084262.5	0	ENSMUSG00000084262.5
ENSMUSG00000084336.2	0.029465	ENSMUSG00000084336.2
ENSMUSG00000084346.4	0	ENSMUSG00000084346.4
ENSMUSG00000084782.2	0	ENSMUSG00000084782.2
ENSMUSG00000084786.9	182.902186	ENSMUSG00000084786.9
ENSMUSG00000084845.9	0.027605	ENSMUSG00000084845.9
ENSMUSG00000084883.2	0.801061	ENSMUSG00000084883.2
ENSMUSG00000084897.1	0.008085	ENSMUSG00000084897.1
ENSMUSG00000084902.2	0	ENSMUSG00000084902.2
ENSMUSG00000084927.1	0	ENSMUSG00000084927.1
ENSMUSG00000084957.3	16.380552	ENSMUSG00000084957.3
ENSMUSG00000084989.3	0	ENSMUSG00000084989.3
ENSMUSG00000085007.3	0.355992	ENSMUSG00000085007.3
ENSMUSG00000085079.3	0.063272	ENSMUSG00000085079.3
ENSMUSG00000085111.3	0	ENSMUSG00000085111.3
ENSMUSG00000085139.1	0	ENSMUSG00000085139.1
ENSMUSG00000085272.7	0.066704	ENSMUSG00000085272.7
ENSMUSG00000085484.2	0	ENSMUSG00000085484.2
ENSMUSG00000085486.2	0	ENSMUSG00000085486.2
ENSMUSG00000085576.3	0	ENSMUSG00000085576.3
ENSMUSG00000085584.3	0.031395	ENSMUSG00000085584.3
ENSMUSG00000085601.7	0.014732	ENSMUSG00000085601.7
ENSMUSG00000085683.2	2.395247	ENSMUSG00000085683.2
ENSMUSG00000085684.2	0	ENSMUSG00000085684.2
ENSMUSG00000085793.2	2.748534	ENSMUSG00000085793.2
ENSMUSG00000085795.8	2.934973	ENSMUSG00000085795.8
ENSMUSG00000085861.1	0	ENSMUSG00000085861.1
ENSMUSG00000085925.3	0.793748	ENSMUSG00000085925.3
ENSMUSG00000085933.3	0	ENSMUSG00000085933.3
ENSMUSG00000085957.4	5.639251	ENSMUSG00000085957.4
ENSMUSG00000086022.1	0	ENSMUSG00000086022.1
ENSMUSG00000086040.8	2.086763	ENSMUSG00000086040.8
ENSMUSG00000086056.1	0	ENSMUSG00000086056.1
ENSMUSG00000086147.2	0	ENSMUSG00000086147.2
ENSMUSG00000086158.2	6.422884	ENSMUSG00000086158.2
ENSMUSG00000086228.2	0	ENSMUSG00000086228.2
ENSMUSG00000086277.2	0	ENSMUSG00000086277.2
ENSMUSG00000086316.8	210.55059	ENSMUSG00000086316.8
ENSMUSG00000086322.7	0	ENSMUSG00000086322.7
ENSMUSG00000086338.2	0	ENSMUSG00000086338.2
ENSMUSG00000086361.1	0.04307	ENSMUSG00000086361.1
ENSMUSG00000086545.4	0	ENSMUSG00000086545.4
ENSMUSG00000086564.9	0.008139	ENSMUSG00000086564.9
ENSMUSG00000086596.2	0.012627	ENSMUSG00000086596.2
ENSMUSG00000086598.9	0.034542	ENSMUSG00000086598.9
ENSMUSG00000086727.8	0.031849	ENSMUSG00000086727.8
ENSMUSG00000086784.2	2.484297	ENSMUSG00000086784.2
ENSMUSG00000086812.2	0	ENSMUSG00000086812.2
ENSMUSG00000086815.4	0	ENSMUSG00000086815.4
ENSMUSG00000086848.3	0.102564	ENSMUSG00000086848.3
ENSMUSG00000086962.4	0.039952	ENSMUSG00000086962.4
ENSMUSG00000086965.1	0.589412	ENSMUSG00000086965.1
ENSMUSG00000087006.3	0.451612	ENSMUSG00000087006.3
ENSMUSG00000087035.1	0	ENSMUSG00000087035.1
ENSMUSG00000087075.2	0	ENSMUSG00000087075.2
ENSMUSG00000087119.4	0.130287	ENSMUSG00000087119.4
ENSMUSG00000087141.1	0.309107	ENSMUSG00000087141.1
ENSMUSG00000087166.9	3.636012	ENSMUSG00000087166.9
ENSMUSG00000087194.9	0	ENSMUSG00000087194.9
ENSMUSG00000087198.4	0	ENSMUSG00000087198.4
ENSMUSG00000087230.10	0	ENSMUSG00000087230.10
ENSMUSG00000087236.3	0.023437	ENSMUSG00000087236.3
ENSMUSG00000087247.3	0.033525	ENSMUSG00000087247.3
