abundance	gene
ENSMUSG00000068551.12	0.186771	ENSMUSG00000068551.12
ENSMUSG00000068566.12	51.458341	ENSMUSG00000068566.12
ENSMUSG00000068574.2	0	ENSMUSG00000068574.2
ENSMUSG00000068580.11	18.958149	ENSMUSG00000068580.11
ENSMUSG00000068587.10	0.76486	ENSMUSG00000068587.10
ENSMUSG00000068600.10	1.852227	ENSMUSG00000068600.10
ENSMUSG00000068606.6	0.010943	ENSMUSG00000068606.6
ENSMUSG00000068614.7	0.24384	ENSMUSG00000068614.7
ENSMUSG00000068615.4	0	ENSMUSG00000068615.4
ENSMUSG00000068617.5	0.149051	ENSMUSG00000068617.5
ENSMUSG00000068647.2	0	ENSMUSG00000068647.2
ENSMUSG00000068663.14	3.277136	ENSMUSG00000068663.14
ENSMUSG00000068686.12	5.336856	ENSMUSG00000068686.12
ENSMUSG00000068696.6	0.015448	ENSMUSG00000068696.6
ENSMUSG00000068697.7	0	ENSMUSG00000068697.7
ENSMUSG00000068699.12	2.92325	ENSMUSG00000068699.12
ENSMUSG00000068732.5	12.013527	ENSMUSG00000068732.5
ENSMUSG00000068735.14	29.134604	ENSMUSG00000068735.14
ENSMUSG00000068739.13	51.548813	ENSMUSG00000068739.13
ENSMUSG00000068740.13	0.101961	ENSMUSG00000068740.13
ENSMUSG00000068742.11	3.316669	ENSMUSG00000068742.11
ENSMUSG00000068744.12	2.992109	ENSMUSG00000068744.12
ENSMUSG00000068745.6	0	ENSMUSG00000068745.6
ENSMUSG00000068747.14	1.208569	ENSMUSG00000068747.14
ENSMUSG00000068748.7	0.021176	ENSMUSG00000068748.7
ENSMUSG00000068749.9	128.132178	ENSMUSG00000068749.9
ENSMUSG00000068758.8	23.074545	ENSMUSG00000068758.8
ENSMUSG00000068762.11	0.586787	ENSMUSG00000068762.11
ENSMUSG00000068794.7	0	ENSMUSG00000068794.7
ENSMUSG00000068798.10	85.18422	ENSMUSG00000068798.10
ENSMUSG00000068806.5	0	ENSMUSG00000068806.5
ENSMUSG00000068808.2	0	ENSMUSG00000068808.2
ENSMUSG00000068809.4	0	ENSMUSG00000068809.4
ENSMUSG00000068814.2	0	ENSMUSG00000068814.2
ENSMUSG00000068815.3	0	ENSMUSG00000068815.3
ENSMUSG00000068816.3	0	ENSMUSG00000068816.3
ENSMUSG00000068817.5	0	ENSMUSG00000068817.5
ENSMUSG00000068818.5	0	ENSMUSG00000068818.5
ENSMUSG00000068819.3	0	ENSMUSG00000068819.3
ENSMUSG00000068823.10	64.016112	ENSMUSG00000068823.10
ENSMUSG00000068854.7	0.356658	ENSMUSG00000068854.7
ENSMUSG00000068855.3	0.462398	ENSMUSG00000068855.3
ENSMUSG00000068856.3	14.533923	ENSMUSG00000068856.3
ENSMUSG00000068859.5	0.12222	ENSMUSG00000068859.5
ENSMUSG00000068860.5	0.091438	ENSMUSG00000068860.5
ENSMUSG00000068874.13	28.356685	ENSMUSG00000068874.13
ENSMUSG00000068876.15	3.887849	ENSMUSG00000068876.15
ENSMUSG00000068877.12	3.407007	ENSMUSG00000068877.12
ENSMUSG00000068879.4	0	ENSMUSG00000068879.4
ENSMUSG00000068882.13	104.274571	ENSMUSG00000068882.13
ENSMUSG00000068885.4	1.061968	ENSMUSG00000068885.4
ENSMUSG00000068887.4	0	ENSMUSG00000068887.4
ENSMUSG00000068888.3	0	ENSMUSG00000068888.3
ENSMUSG00000068889.1	0	ENSMUSG00000068889.1
ENSMUSG00000068890.8	0	ENSMUSG00000068890.8
ENSMUSG00000068893.5	9.723397	ENSMUSG00000068893.5
ENSMUSG00000068917.12	12.467657	ENSMUSG00000068917.12
ENSMUSG00000068921.14	51.383975	ENSMUSG00000068921.14
ENSMUSG00000068922.14	7.627097	ENSMUSG00000068922.14
ENSMUSG00000068923.14	1.220069	ENSMUSG00000068923.14
ENSMUSG00000068940.7	0	ENSMUSG00000068940.7
ENSMUSG00000068947.2	0	ENSMUSG00000068947.2
ENSMUSG00000068950.3	0.091864	ENSMUSG00000068950.3
ENSMUSG00000068959.6	0.073919	ENSMUSG00000068959.6
ENSMUSG00000068962.7	0.02752	ENSMUSG00000068962.7
ENSMUSG00000068966.10	0.921286	ENSMUSG00000068966.10
ENSMUSG00000068999.13	0	ENSMUSG00000068999.13
ENSMUSG00000069020.9	24.188492	ENSMUSG00000069020.9
ENSMUSG00000069036.3	0	ENSMUSG00000069036.3
ENSMUSG00000069038.2	0	ENSMUSG00000069038.2
ENSMUSG00000069041.8	0.860383	ENSMUSG00000069041.8
ENSMUSG00000069044.6	0	ENSMUSG00000069044.6
ENSMUSG00000069045.11	7.456419	ENSMUSG00000069045.11
ENSMUSG00000069049.11	3.544104	ENSMUSG00000069049.11
ENSMUSG00000069053.11	0.065504	ENSMUSG00000069053.11
ENSMUSG00000069072.9	0.147211	ENSMUSG00000069072.9
ENSMUSG00000069080.5	0	ENSMUSG00000069080.5
ENSMUSG00000069085.5	0	ENSMUSG00000069085.5
ENSMUSG00000069089.8	36.962584	ENSMUSG00000069089.8
ENSMUSG00000069094.12	3.344255	ENSMUSG00000069094.12
ENSMUSG00000069114.8	8.598359	ENSMUSG00000069114.8
ENSMUSG00000069117.4	81.482698	ENSMUSG00000069117.4
ENSMUSG00000069118.3	0	ENSMUSG00000069118.3
ENSMUSG00000069132.3	0	ENSMUSG00000069132.3
ENSMUSG00000069135.11	5.40104	ENSMUSG00000069135.11
ENSMUSG00000069170.14	0.166586	ENSMUSG00000069170.14
ENSMUSG00000069171.14	0.059642	ENSMUSG00000069171.14
ENSMUSG00000069184.4	0.146529	ENSMUSG00000069184.4
ENSMUSG00000069189.5	0	ENSMUSG00000069189.5
ENSMUSG00000069206.14	1.816356	ENSMUSG00000069206.14
ENSMUSG00000069208.9	2.417038	ENSMUSG00000069208.9
ENSMUSG00000069227.4	0.012781	ENSMUSG00000069227.4
ENSMUSG00000069237.8	9.052854	ENSMUSG00000069237.8
ENSMUSG00000069248.11	0.019978	ENSMUSG00000069248.11
ENSMUSG00000069255.13	9.110072	ENSMUSG00000069255.13
ENSMUSG00000069258.10	3135.413983	ENSMUSG00000069258.10
ENSMUSG00000069259.10	66.177146	ENSMUSG00000069259.10
ENSMUSG00000069265.2	0.40589	ENSMUSG00000069265.2
ENSMUSG00000069266.5	0	ENSMUSG00000069266.5
ENSMUSG00000069267.2	0.195506	ENSMUSG00000069267.2
ENSMUSG00000069268.4	0.632132	ENSMUSG00000069268.4
ENSMUSG00000069270.6	0.754061	ENSMUSG00000069270.6
ENSMUSG00000069272.6	0.212729	ENSMUSG00000069272.6
ENSMUSG00000069273.2	0.407493	ENSMUSG00000069273.2
ENSMUSG00000069274.3	1.240785	ENSMUSG00000069274.3
ENSMUSG00000069280.2	0	ENSMUSG00000069280.2
ENSMUSG00000069289.2	0.024925	ENSMUSG00000069289.2
ENSMUSG00000069292.4	0	ENSMUSG00000069292.4
ENSMUSG00000069294.2	0.049387	ENSMUSG00000069294.2
ENSMUSG00000069295.2	0	ENSMUSG00000069295.2
ENSMUSG00000069296.4	0	ENSMUSG00000069296.4
ENSMUSG00000069297.1	0	ENSMUSG00000069297.1
ENSMUSG00000069299.2	0.003057	ENSMUSG00000069299.2
ENSMUSG00000069300.3	0.402646	ENSMUSG00000069300.3
ENSMUSG00000069301.5	0.432941	ENSMUSG00000069301.5
ENSMUSG00000069302.5	0	ENSMUSG00000069302.5
ENSMUSG00000069303.6	0.251898	ENSMUSG00000069303.6
ENSMUSG00000069305.3	6.331544	ENSMUSG00000069305.3
ENSMUSG00000069306.5	0	ENSMUSG00000069306.5
ENSMUSG00000069307.6	58.889263	ENSMUSG00000069307.6
ENSMUSG00000069308.7	0.417011	ENSMUSG00000069308.7
ENSMUSG00000069309.2	0	ENSMUSG00000069309.2
ENSMUSG00000069310.4	0.312057	ENSMUSG00000069310.4
ENSMUSG00000069324.6	0	ENSMUSG00000069324.6
ENSMUSG00000069355.12	0	ENSMUSG00000069355.12
ENSMUSG00000069372.3	0.120269	ENSMUSG00000069372.3
ENSMUSG00000069378.14	1.460109	ENSMUSG00000069378.14
ENSMUSG00000069385.10	0	ENSMUSG00000069385.10
ENSMUSG00000069390.5	0	ENSMUSG00000069390.5
ENSMUSG00000069421.4	0	ENSMUSG00000069421.4
ENSMUSG00000069430.3	0	ENSMUSG00000069430.3
ENSMUSG00000069441.3	0	ENSMUSG00000069441.3
ENSMUSG00000069456.4	0.039324	ENSMUSG00000069456.4
ENSMUSG00000069475.1	0	ENSMUSG00000069475.1
ENSMUSG00000069476.13	0	ENSMUSG00000069476.13
ENSMUSG00000069495.12	6.363187	ENSMUSG00000069495.12
ENSMUSG00000069515.6	0.027808	ENSMUSG00000069515.6
ENSMUSG00000069516.8	19.274182	ENSMUSG00000069516.8
ENSMUSG00000069518.5	0	ENSMUSG00000069518.5
ENSMUSG00000069520.6	20.130889	ENSMUSG00000069520.6
ENSMUSG00000069539.11	8.439113	ENSMUSG00000069539.11
ENSMUSG00000069565.12	23.565876	ENSMUSG00000069565.12
ENSMUSG00000069581.12	0.025908	ENSMUSG00000069581.12
ENSMUSG00000069582.3	0	ENSMUSG00000069582.3
ENSMUSG00000069583.2	0	ENSMUSG00000069583.2
ENSMUSG00000069584.4	0	ENSMUSG00000069584.4
ENSMUSG00000069588.3	0	ENSMUSG00000069588.3
ENSMUSG00000069601.14	3.460213	ENSMUSG00000069601.14
ENSMUSG00000069607.4	0.049645	ENSMUSG00000069607.4
ENSMUSG00000069609.7	0	ENSMUSG00000069609.7
ENSMUSG00000069631.14	5.0752	ENSMUSG00000069631.14
ENSMUSG00000069633.12	3.845705	ENSMUSG00000069633.12
ENSMUSG00000069662.5	10.108415	ENSMUSG00000069662.5
ENSMUSG00000069668.4	0	ENSMUSG00000069668.4
ENSMUSG00000069670.8	0.510043	ENSMUSG00000069670.8
ENSMUSG00000069678.10	11.553456	ENSMUSG00000069678.10
ENSMUSG00000069706.3	0	ENSMUSG00000069706.3
ENSMUSG00000069707.1	0	ENSMUSG00000069707.1
ENSMUSG00000069708.3	0	ENSMUSG00000069708.3
ENSMUSG00000069712.5	0	ENSMUSG00000069712.5
ENSMUSG00000069717.7	0	ENSMUSG00000069717.7
ENSMUSG00000069718.4	0	ENSMUSG00000069718.4
ENSMUSG00000069720.4	0	ENSMUSG00000069720.4
ENSMUSG00000069721.2	0	ENSMUSG00000069721.2
ENSMUSG00000069722.4	0	ENSMUSG00000069722.4
ENSMUSG00000069727.5	1.252313	ENSMUSG00000069727.5
ENSMUSG00000069729.14	4.013756	ENSMUSG00000069729.14
ENSMUSG00000069733.11	0.386206	ENSMUSG00000069733.11
ENSMUSG00000069743.5	0.469832	ENSMUSG00000069743.5
ENSMUSG00000069744.7	80.978319	ENSMUSG00000069744.7
ENSMUSG00000069763.3	2.3266	ENSMUSG00000069763.3
ENSMUSG00000069769.13	2.516346	ENSMUSG00000069769.13
ENSMUSG00000069785.4	0	ENSMUSG00000069785.4
ENSMUSG00000069792.5	1.839103	ENSMUSG00000069792.5
ENSMUSG00000069793.12	0.255955	ENSMUSG00000069793.12
ENSMUSG00000069804.2	0.017716	ENSMUSG00000069804.2
ENSMUSG00000069805.10	1.90114	ENSMUSG00000069805.10
ENSMUSG00000069806.5	0.126702	ENSMUSG00000069806.5
ENSMUSG00000069808.13	8.867885	ENSMUSG00000069808.13
ENSMUSG00000069814.6	0.145797	ENSMUSG00000069814.6
ENSMUSG00000069816.5	0	ENSMUSG00000069816.5
ENSMUSG00000069818.6	0	ENSMUSG00000069818.6
ENSMUSG00000069823.11	0.007811	ENSMUSG00000069823.11
ENSMUSG00000069825.12	0	ENSMUSG00000069825.12
ENSMUSG00000069830.10	0.01414	ENSMUSG00000069830.10
ENSMUSG00000069833.13	15.235173	ENSMUSG00000069833.13
ENSMUSG00000069835.10	4.551267	ENSMUSG00000069835.10
ENSMUSG00000069844.12	6.913958	ENSMUSG00000069844.12
ENSMUSG00000069855.9	0.046751	ENSMUSG00000069855.9
ENSMUSG00000069867.3	0.115147	ENSMUSG00000069867.3
ENSMUSG00000069873.4	0.013488	ENSMUSG00000069873.4
ENSMUSG00000069874.7	1.549544	ENSMUSG00000069874.7
ENSMUSG00000069892.9	0.501516	ENSMUSG00000069892.9
ENSMUSG00000069893.10	0.097336	ENSMUSG00000069893.10
ENSMUSG00000069895.4	8.7733	ENSMUSG00000069895.4
ENSMUSG00000069899.3	1.539218	ENSMUSG00000069899.3
ENSMUSG00000069910.2	1.405159	ENSMUSG00000069910.2
ENSMUSG00000069911.11	0.010402	ENSMUSG00000069911.11
ENSMUSG00000069917.7	23807.582003	ENSMUSG00000069917.7
ENSMUSG00000069919.7	24441.425694	ENSMUSG00000069919.7
ENSMUSG00000069920.10	2.185438	ENSMUSG00000069920.10
ENSMUSG00000069922.12	0	ENSMUSG00000069922.12
ENSMUSG00000069971.5	0.023575	ENSMUSG00000069971.5
ENSMUSG00000069998.5	0	ENSMUSG00000069998.5
ENSMUSG00000070000.13	0.336763	ENSMUSG00000070000.13
ENSMUSG00000070002.7	10.216068	ENSMUSG00000070002.7
ENSMUSG00000070003.7	96.364511	ENSMUSG00000070003.7
ENSMUSG00000070023.5	0	ENSMUSG00000070023.5
ENSMUSG00000070031.11	1.380475	ENSMUSG00000070031.11
ENSMUSG00000070034.13	0.479763	ENSMUSG00000070034.13
ENSMUSG00000070044.15	1.159791	ENSMUSG00000070044.15
ENSMUSG00000070047.14	3.699905	ENSMUSG00000070047.14
ENSMUSG00000070056.6	1.852962	ENSMUSG00000070056.6
ENSMUSG00000070280.13	0	ENSMUSG00000070280.13
ENSMUSG00000070283.4	32.810617	ENSMUSG00000070283.4
ENSMUSG00000070284.10	29.219631	ENSMUSG00000070284.10
ENSMUSG00000070287.3	0.955835	ENSMUSG00000070287.3
ENSMUSG00000070291.4	0.063513	ENSMUSG00000070291.4
ENSMUSG00000070298.6	0	ENSMUSG00000070298.6
ENSMUSG00000070304.12	0.050864	ENSMUSG00000070304.12
ENSMUSG00000070305.10	7.583299	ENSMUSG00000070305.10
ENSMUSG00000070306.3	0.184235	ENSMUSG00000070306.3
ENSMUSG00000070311.4	0	ENSMUSG00000070311.4
ENSMUSG00000070313.8	1.008311	ENSMUSG00000070313.8
ENSMUSG00000070319.6	74.804293	ENSMUSG00000070319.6
ENSMUSG00000070323.11	0.035204	ENSMUSG00000070323.11
ENSMUSG00000070324.6	0.025935	ENSMUSG00000070324.6
ENSMUSG00000070327.14	2.140112	ENSMUSG00000070327.14
ENSMUSG00000070330.2	0	ENSMUSG00000070330.2
ENSMUSG00000070331.14	0.091296	ENSMUSG00000070331.14
ENSMUSG00000070332.4	0.044282	ENSMUSG00000070332.4
ENSMUSG00000070334.4	0	ENSMUSG00000070334.4
ENSMUSG00000070335.4	0	ENSMUSG00000070335.4
ENSMUSG00000070336.3	0.527318	ENSMUSG00000070336.3
ENSMUSG00000070337.4	0.002773	ENSMUSG00000070337.4
ENSMUSG00000070345.3	0.006363	ENSMUSG00000070345.3
ENSMUSG00000070348.5	1.949717	ENSMUSG00000070348.5
ENSMUSG00000070354.13	0.036787	ENSMUSG00000070354.13
ENSMUSG00000070360.5	0	ENSMUSG00000070360.5
ENSMUSG00000070366.5	0	ENSMUSG00000070366.5
ENSMUSG00000070368.9	0.026667	ENSMUSG00000070368.9
ENSMUSG00000070369.13	0.160462	ENSMUSG00000070369.13
ENSMUSG00000070371.11	90.404333	ENSMUSG00000070371.11
ENSMUSG00000070372.11	38.099073	ENSMUSG00000070372.11
ENSMUSG00000070374.7	0	ENSMUSG00000070374.7
ENSMUSG00000070375.7	0	ENSMUSG00000070375.7
ENSMUSG00000070377.6	0	ENSMUSG00000070377.6
ENSMUSG00000070378.3	0	ENSMUSG00000070378.3
ENSMUSG00000070379.5	0	ENSMUSG00000070379.5
ENSMUSG00000070380.2	0	ENSMUSG00000070380.2
ENSMUSG00000070382.8	0	ENSMUSG00000070382.8
ENSMUSG00000070383.5	0	ENSMUSG00000070383.5
ENSMUSG00000070385.12	0.049545	ENSMUSG00000070385.12
ENSMUSG00000070388.3	0.017047	ENSMUSG00000070388.3
ENSMUSG00000070390.12	0	ENSMUSG00000070390.12
ENSMUSG00000070394.10	133.084454	ENSMUSG00000070394.10
ENSMUSG00000070407.5	0.366811	ENSMUSG00000070407.5
ENSMUSG00000070417.6	0	ENSMUSG00000070417.6
ENSMUSG00000070419.11	0.040051	ENSMUSG00000070419.11
ENSMUSG00000070420.4	3.300655	ENSMUSG00000070420.4
ENSMUSG00000070421.4	0	ENSMUSG00000070421.4
ENSMUSG00000070423.6	0.044541	ENSMUSG00000070423.6
ENSMUSG00000070424.12	0.870122	ENSMUSG00000070424.12
ENSMUSG00000070425.13	0	ENSMUSG00000070425.13
ENSMUSG00000070426.12	12.832584	ENSMUSG00000070426.12
ENSMUSG00000070427.4	0.105972	ENSMUSG00000070427.4
ENSMUSG00000070436.12	370.500169	ENSMUSG00000070436.12
ENSMUSG00000070438.5	0	ENSMUSG00000070438.5
ENSMUSG00000070448.12	0.004905	ENSMUSG00000070448.12
ENSMUSG00000070458.5	0.013692	ENSMUSG00000070458.5
ENSMUSG00000070459.6	0	ENSMUSG00000070459.6
ENSMUSG00000070460.7	0	ENSMUSG00000070460.7
ENSMUSG00000070462.4	4.054131	ENSMUSG00000070462.4
ENSMUSG00000070464.1	0	ENSMUSG00000070464.1
ENSMUSG00000070469.12	0.003553	ENSMUSG00000070469.12
ENSMUSG00000070471.3	0	ENSMUSG00000070471.3
ENSMUSG00000070473.4	10.244176	ENSMUSG00000070473.4
ENSMUSG00000070476.10	0.191231	ENSMUSG00000070476.10
ENSMUSG00000070493.3	204.040363	ENSMUSG00000070493.3
ENSMUSG00000070495.11	0.161995	ENSMUSG00000070495.11
ENSMUSG00000070498.3	0.009633	ENSMUSG00000070498.3
ENSMUSG00000070501.14	0	ENSMUSG00000070501.14
ENSMUSG00000070504.9	6.273133	ENSMUSG00000070504.9
ENSMUSG00000070509.15	1.012836	ENSMUSG00000070509.15
ENSMUSG00000070520.4	1.934027	ENSMUSG00000070520.4
ENSMUSG00000070524.1	0.216275	ENSMUSG00000070524.1
ENSMUSG00000070526.2	0.114424	ENSMUSG00000070526.2
ENSMUSG00000070527.3	0.303049	ENSMUSG00000070527.3
ENSMUSG00000070529.7	0.118437	ENSMUSG00000070529.7
ENSMUSG00000070530.5	0.229496	ENSMUSG00000070530.5
ENSMUSG00000070531.4	0	ENSMUSG00000070531.4
ENSMUSG00000070532.5	0	ENSMUSG00000070532.5
ENSMUSG00000070533.11	0	ENSMUSG00000070533.11
ENSMUSG00000070544.6	22.570208	ENSMUSG00000070544.6
ENSMUSG00000070546.2	0.032726	ENSMUSG00000070546.2
ENSMUSG00000070547.4	0	ENSMUSG00000070547.4
ENSMUSG00000070550.2	0	ENSMUSG00000070550.2
ENSMUSG00000070551.3	0	ENSMUSG00000070551.3
ENSMUSG00000070552.2	0	ENSMUSG00000070552.2
ENSMUSG00000070563.6	0	ENSMUSG00000070563.6
ENSMUSG00000070564.15	0.120153	ENSMUSG00000070564.15
ENSMUSG00000070565.11	0.283943	ENSMUSG00000070565.11
ENSMUSG00000070568.12	0	ENSMUSG00000070568.12
ENSMUSG00000070570.5	0.070401	ENSMUSG00000070570.5
ENSMUSG00000070576.4	0.975741	ENSMUSG00000070576.4
ENSMUSG00000070577.5	0.021894	ENSMUSG00000070577.5
ENSMUSG00000070583.1	0.329863	ENSMUSG00000070583.1
ENSMUSG00000070594.10	0.009893	ENSMUSG00000070594.10
ENSMUSG00000070601.5	0	ENSMUSG00000070601.5
ENSMUSG00000070604.5	0.458594	ENSMUSG00000070604.5
ENSMUSG00000070605.4	1.10013	ENSMUSG00000070605.4
ENSMUSG00000070609.3	0	ENSMUSG00000070609.3
ENSMUSG00000070616.13	0.055808	ENSMUSG00000070616.13
ENSMUSG00000070617.2	0	ENSMUSG00000070617.2
ENSMUSG00000070618.10	0	ENSMUSG00000070618.10
ENSMUSG00000070619.5	0.026961	ENSMUSG00000070619.5
ENSMUSG00000070637.2	0.227485	ENSMUSG00000070637.2
ENSMUSG00000070639.5	2.29248	ENSMUSG00000070639.5
ENSMUSG00000070643.11	2.169594	ENSMUSG00000070643.11
ENSMUSG00000070644.13	0.852003	ENSMUSG00000070644.13
ENSMUSG00000070645.5	0.203714	ENSMUSG00000070645.5
ENSMUSG00000070661.6	0.572049	ENSMUSG00000070661.6
ENSMUSG00000070677.8	0	ENSMUSG00000070677.8
ENSMUSG00000070683.7	0	ENSMUSG00000070683.7
ENSMUSG00000070686.10	0.007782	ENSMUSG00000070686.10
ENSMUSG00000070687.11	0.352138	ENSMUSG00000070687.11
ENSMUSG00000070690.7	0.169113	ENSMUSG00000070690.7
ENSMUSG00000070691.10	0.774287	ENSMUSG00000070691.10
ENSMUSG00000070695.4	0.004651	ENSMUSG00000070695.4
ENSMUSG00000070697.4	13.228849	ENSMUSG00000070697.4
ENSMUSG00000070699.5	3.210735	ENSMUSG00000070699.5
ENSMUSG00000070702.9	0	ENSMUSG00000070702.9
ENSMUSG00000070704.10	1.440346	ENSMUSG00000070704.10
ENSMUSG00000070705.3	1.506873	ENSMUSG00000070705.3
ENSMUSG00000070708.5	0.946874	ENSMUSG00000070708.5
ENSMUSG00000070709.12	0.827636	ENSMUSG00000070709.12
ENSMUSG00000070713.5	24.961378	ENSMUSG00000070713.5
ENSMUSG00000070719.4	6.414998	ENSMUSG00000070719.4
ENSMUSG00000070720.4	2.019021	ENSMUSG00000070720.4
ENSMUSG00000070730.11	15.71373	ENSMUSG00000070730.11
ENSMUSG00000070732.2	0.321632	ENSMUSG00000070732.2
ENSMUSG00000070733.13	14.488641	ENSMUSG00000070733.13
ENSMUSG00000070737.10	4.667476	ENSMUSG00000070737.10
ENSMUSG00000070738.10	8.994727	ENSMUSG00000070738.10
ENSMUSG00000070777.5	0.061499	ENSMUSG00000070777.5
ENSMUSG00000070780.11	11.749044	ENSMUSG00000070780.11
ENSMUSG00000070796.11	1461.228932	ENSMUSG00000070796.11
ENSMUSG00000070797.4	839.402921	ENSMUSG00000070797.4
ENSMUSG00000070798.4	107.777817	ENSMUSG00000070798.4
ENSMUSG00000070799.4	63.394823	ENSMUSG00000070799.4
ENSMUSG00000070802.5	0.070187	ENSMUSG00000070802.5
ENSMUSG00000070803.6	1.741017	ENSMUSG00000070803.6
ENSMUSG00000070806.5	0.429881	ENSMUSG00000070806.5
ENSMUSG00000070808.4	1.536212	ENSMUSG00000070808.4
ENSMUSG00000070810.10	0	ENSMUSG00000070810.10
ENSMUSG00000070811.6	0	ENSMUSG00000070811.6
ENSMUSG00000070814.15	0.706731	ENSMUSG00000070814.15
ENSMUSG00000070815.3	0.015189	ENSMUSG00000070815.3
ENSMUSG00000070816.3	0.01437	ENSMUSG00000070816.3
ENSMUSG00000070817.3	0	ENSMUSG00000070817.3
ENSMUSG00000070820.3	0	ENSMUSG00000070820.3
ENSMUSG00000070821.6	0	ENSMUSG00000070821.6
ENSMUSG00000070822.5	0.256077	ENSMUSG00000070822.5
ENSMUSG00000070828.10	0	ENSMUSG00000070828.10
ENSMUSG00000070837.5	0	ENSMUSG00000070837.5
ENSMUSG00000070841.5	0	ENSMUSG00000070841.5
ENSMUSG00000070844.11	0.019061	ENSMUSG00000070844.11
ENSMUSG00000070847.13	0.013821	ENSMUSG00000070847.13
ENSMUSG00000070852.2	0	ENSMUSG00000070852.2
ENSMUSG00000070853.5	0	ENSMUSG00000070853.5
ENSMUSG00000070855.8	0.018025	ENSMUSG00000070855.8
ENSMUSG00000070856.5	0	ENSMUSG00000070856.5
ENSMUSG00000070857.4	0	ENSMUSG00000070857.4
ENSMUSG00000070858.12	2.462542	ENSMUSG00000070858.12
ENSMUSG00000070866.4	0	ENSMUSG00000070866.4
ENSMUSG00000070867.4	0.156274	ENSMUSG00000070867.4
ENSMUSG00000070868.11	0.007363	ENSMUSG00000070868.11
ENSMUSG00000070870.6	0	ENSMUSG00000070870.6
ENSMUSG00000070871.10	7.935565	ENSMUSG00000070871.10
ENSMUSG00000070873.5	0	ENSMUSG00000070873.5
ENSMUSG00000070875.5	0	ENSMUSG00000070875.5
ENSMUSG00000070877.4	0	ENSMUSG00000070877.4
ENSMUSG00000070880.10	0	ENSMUSG00000070880.10
ENSMUSG00000070883.3	0.187122	ENSMUSG00000070883.3
ENSMUSG00000070890.3	0	ENSMUSG00000070890.3
ENSMUSG00000070891.2	0.067221	ENSMUSG00000070891.2
ENSMUSG00000070902.5	0	ENSMUSG00000070902.5
ENSMUSG00000070904.4	0	ENSMUSG00000070904.4
ENSMUSG00000070908.1	0	ENSMUSG00000070908.1
ENSMUSG00000070923.4	9.663518	ENSMUSG00000070923.4
ENSMUSG00000070933.10	0	ENSMUSG00000070933.10
ENSMUSG00000070934.6	17.295717	ENSMUSG00000070934.6
ENSMUSG00000070939.9	3.143361	ENSMUSG00000070939.9
ENSMUSG00000070942.8	0.413175	ENSMUSG00000070942.8
ENSMUSG00000070943.3	0	ENSMUSG00000070943.3
ENSMUSG00000070953.13	7.722742	ENSMUSG00000070953.13
ENSMUSG00000070972.13	7.736319	ENSMUSG00000070972.13
ENSMUSG00000070979.5	0	ENSMUSG00000070979.5
ENSMUSG00000070980.4	0	ENSMUSG00000070980.4
ENSMUSG00000070983.3	0	ENSMUSG00000070983.3
ENSMUSG00000070985.3	1.393402	ENSMUSG00000070985.3
ENSMUSG00000070990.2	0.009735	ENSMUSG00000070990.2
ENSMUSG00000070999.2	0	ENSMUSG00000070999.2
ENSMUSG00000071000.3	0	ENSMUSG00000071000.3
ENSMUSG00000071001.4	4.672485	ENSMUSG00000071001.4
ENSMUSG00000071005.7	0	ENSMUSG00000071005.7
ENSMUSG00000071014.10	67.958123	ENSMUSG00000071014.10
ENSMUSG00000071015.2	0	ENSMUSG00000071015.2
ENSMUSG00000071019.11	0	ENSMUSG00000071019.11
ENSMUSG00000071036.2	0.014164	ENSMUSG00000071036.2
ENSMUSG00000071037.6	1.681518	ENSMUSG00000071037.6
ENSMUSG00000071042.12	1.606877	ENSMUSG00000071042.12
ENSMUSG00000071047.5	0.517262	ENSMUSG00000071047.5
ENSMUSG00000071054.12	56.579037	ENSMUSG00000071054.12
ENSMUSG00000071064.15	0.710533	ENSMUSG00000071064.15
ENSMUSG00000071065.6	0	ENSMUSG00000071065.6
ENSMUSG00000071068.7	0.199826	ENSMUSG00000071068.7
ENSMUSG00000071072.12	53.737525	ENSMUSG00000071072.12
ENSMUSG00000071073.5	1.005858	ENSMUSG00000071073.5
ENSMUSG00000071074.9	74.473386	ENSMUSG00000071074.9
ENSMUSG00000071076.6	45.606839	ENSMUSG00000071076.6
ENSMUSG00000071078.6	9.574418	ENSMUSG00000071078.6
ENSMUSG00000071089.3	0.024674	ENSMUSG00000071089.3
ENSMUSG00000071103.9	0.528292	ENSMUSG00000071103.9
ENSMUSG00000071104.10	0.030999	ENSMUSG00000071104.10
ENSMUSG00000071112.12	0.189218	ENSMUSG00000071112.12
ENSMUSG00000071113.4	0.031344	ENSMUSG00000071113.4
ENSMUSG00000071138.4	0	ENSMUSG00000071138.4
ENSMUSG00000071147.2	0	ENSMUSG00000071147.2
ENSMUSG00000071149.3	0	ENSMUSG00000071149.3
ENSMUSG00000071150.1	0	ENSMUSG00000071150.1
ENSMUSG00000071158.9	0	ENSMUSG00000071158.9
ENSMUSG00000071165.3	0	ENSMUSG00000071165.3
ENSMUSG00000071169.1	0	ENSMUSG00000071169.1
ENSMUSG00000071172.13	225.602405	ENSMUSG00000071172.13
ENSMUSG00000071176.10	4.769457	ENSMUSG00000071176.10
ENSMUSG00000071177.4	7.629166	ENSMUSG00000071177.4
