abundance	gene
ENSMUSG00000051007.15	27.219016	ENSMUSG00000051007.15
ENSMUSG00000051022.7	16.924472	ENSMUSG00000051022.7
ENSMUSG00000051029.8	0.608496	ENSMUSG00000051029.8
ENSMUSG00000051034.7	0.328651	ENSMUSG00000051034.7
ENSMUSG00000051036.13	0.010253	ENSMUSG00000051036.13
ENSMUSG00000051037.15	0.716289	ENSMUSG00000051037.15
ENSMUSG00000051038.10	0	ENSMUSG00000051038.10
ENSMUSG00000051041.8	4.126631	ENSMUSG00000051041.8
ENSMUSG00000051043.16	14.33814	ENSMUSG00000051043.16
ENSMUSG00000051046.7	0	ENSMUSG00000051046.7
ENSMUSG00000051048.17	1.483237	ENSMUSG00000051048.17
ENSMUSG00000051050.10	0.007046	ENSMUSG00000051050.10
ENSMUSG00000051051.7	0.019267	ENSMUSG00000051051.7
ENSMUSG00000051054.4	0	ENSMUSG00000051054.4
ENSMUSG00000051056.5	0	ENSMUSG00000051056.5
ENSMUSG00000051062.6	0	ENSMUSG00000051062.6
ENSMUSG00000051065.9	7.476059	ENSMUSG00000051065.9
ENSMUSG00000051067.8	0.006435	ENSMUSG00000051067.8
ENSMUSG00000051076.8	2.378726	ENSMUSG00000051076.8
ENSMUSG00000051079.8	0.016278	ENSMUSG00000051079.8
ENSMUSG00000051081.7	0	ENSMUSG00000051081.7
ENSMUSG00000051095.7	1.35819	ENSMUSG00000051095.7
ENSMUSG00000051098.6	0.989605	ENSMUSG00000051098.6
ENSMUSG00000051111.16	0.009297	ENSMUSG00000051111.16
ENSMUSG00000051113.9	0.826279	ENSMUSG00000051113.9
ENSMUSG00000051118.9	0.094556	ENSMUSG00000051118.9
ENSMUSG00000051124.6	3.712123	ENSMUSG00000051124.6
ENSMUSG00000051136.1	0	ENSMUSG00000051136.1
ENSMUSG00000051146.2	1.319826	ENSMUSG00000051146.2
ENSMUSG00000051147.10	3.238966	ENSMUSG00000051147.10
ENSMUSG00000051149.15	4.602628	ENSMUSG00000051149.15
ENSMUSG00000051153.5	0	ENSMUSG00000051153.5
ENSMUSG00000051154.11	57.941738	ENSMUSG00000051154.11
ENSMUSG00000051156.2	0	ENSMUSG00000051156.2
ENSMUSG00000051159.16	592.762213	ENSMUSG00000051159.16
ENSMUSG00000051160.4	0.055775	ENSMUSG00000051160.4
ENSMUSG00000051166.10	0.291043	ENSMUSG00000051166.10
ENSMUSG00000051169.14	14.300131	ENSMUSG00000051169.14
ENSMUSG00000051172.7	0	ENSMUSG00000051172.7
ENSMUSG00000051176.6	6.663541	ENSMUSG00000051176.6
ENSMUSG00000051177.16	0.142677	ENSMUSG00000051177.16
ENSMUSG00000051180.7	0	ENSMUSG00000051180.7
ENSMUSG00000051182.5	0.10737	ENSMUSG00000051182.5
ENSMUSG00000051184.7	4.000657	ENSMUSG00000051184.7
ENSMUSG00000051185.9	6.721116	ENSMUSG00000051185.9
ENSMUSG00000051190.8	1.848587	ENSMUSG00000051190.8
ENSMUSG00000051200.3	0	ENSMUSG00000051200.3
ENSMUSG00000051207.7	0	ENSMUSG00000051207.7
ENSMUSG00000051209.3	0	ENSMUSG00000051209.3
ENSMUSG00000051212.8	0.140988	ENSMUSG00000051212.8
ENSMUSG00000051220.2	0.466349	ENSMUSG00000051220.2
ENSMUSG00000051223.14	71.345756	ENSMUSG00000051223.14
ENSMUSG00000051224.13	5.204139	ENSMUSG00000051224.13
ENSMUSG00000051225.9	0.285433	ENSMUSG00000051225.9
ENSMUSG00000051228.5	0.112325	ENSMUSG00000051228.5
ENSMUSG00000051232.13	14.76477	ENSMUSG00000051232.13
ENSMUSG00000051234.6	48.384599	ENSMUSG00000051234.6
ENSMUSG00000051235.10	0.567063	ENSMUSG00000051235.10
ENSMUSG00000051236.13	4.180637	ENSMUSG00000051236.13
ENSMUSG00000051238.6	2.092669	ENSMUSG00000051238.6
ENSMUSG00000051242.1	0.0339	ENSMUSG00000051242.1
ENSMUSG00000051243.14	2.165613	ENSMUSG00000051243.14
ENSMUSG00000051246.3	0.024205	ENSMUSG00000051246.3
ENSMUSG00000051251.3	0	ENSMUSG00000051251.3
ENSMUSG00000051256.10	21.45964	ENSMUSG00000051256.10
ENSMUSG00000051257.3	122.980703	ENSMUSG00000051257.3
ENSMUSG00000051258.5	0	ENSMUSG00000051258.5
ENSMUSG00000051262.9	0	ENSMUSG00000051262.9
ENSMUSG00000051276.4	0	ENSMUSG00000051276.4
ENSMUSG00000051278.12	0.381176	ENSMUSG00000051278.12
ENSMUSG00000051279.2	0.068775	ENSMUSG00000051279.2
ENSMUSG00000051285.17	4.332399	ENSMUSG00000051285.17
ENSMUSG00000051306.7	2.800684	ENSMUSG00000051306.7
ENSMUSG00000051313.12	0	ENSMUSG00000051313.12
ENSMUSG00000051314.11	0	ENSMUSG00000051314.11
ENSMUSG00000051316.8	20.721219	ENSMUSG00000051316.8
ENSMUSG00000051319.6	6.295708	ENSMUSG00000051319.6
ENSMUSG00000051323.16	2.126307	ENSMUSG00000051323.16
ENSMUSG00000051329.13	42.147895	ENSMUSG00000051329.13
ENSMUSG00000051331.15	0.342885	ENSMUSG00000051331.15
ENSMUSG00000051335.6	1.459072	ENSMUSG00000051335.6
ENSMUSG00000051339.10	5.586648	ENSMUSG00000051339.10
ENSMUSG00000051340.6	0	ENSMUSG00000051340.6
ENSMUSG00000051341.6	1.976267	ENSMUSG00000051341.6
ENSMUSG00000051343.11	13.959625	ENSMUSG00000051343.11
ENSMUSG00000051344.13	0.817471	ENSMUSG00000051344.13
ENSMUSG00000051346.9	5.400833	ENSMUSG00000051346.9
ENSMUSG00000051351.14	2.687464	ENSMUSG00000051351.14
ENSMUSG00000051354.14	0	ENSMUSG00000051354.14
ENSMUSG00000051355.18	55.292851	ENSMUSG00000051355.18
ENSMUSG00000051359.15	2.387881	ENSMUSG00000051359.15
ENSMUSG00000051361.7	0	ENSMUSG00000051361.7
ENSMUSG00000051362.2	0	ENSMUSG00000051362.2
ENSMUSG00000051367.8	0.013385	ENSMUSG00000051367.8
ENSMUSG00000051373.5	2.55972	ENSMUSG00000051373.5
ENSMUSG00000051375.15	25.292625	ENSMUSG00000051375.15
ENSMUSG00000051378.10	0.833858	ENSMUSG00000051378.10
ENSMUSG00000051379.12	1.583179	ENSMUSG00000051379.12
ENSMUSG00000051390.10	6.801544	ENSMUSG00000051390.10
ENSMUSG00000051391.9	48.630126	ENSMUSG00000051391.9
ENSMUSG00000051392.5	0	ENSMUSG00000051392.5
ENSMUSG00000051396.15	0.585031	ENSMUSG00000051396.15
ENSMUSG00000051397.5	2.500168	ENSMUSG00000051397.5
ENSMUSG00000051401.7	0	ENSMUSG00000051401.7
ENSMUSG00000051403.9	19.054277	ENSMUSG00000051403.9
ENSMUSG00000051413.17	4.410241	ENSMUSG00000051413.17
ENSMUSG00000051414.5	0	ENSMUSG00000051414.5
ENSMUSG00000051424.2	0	ENSMUSG00000051424.2
ENSMUSG00000051427.14	1.77854	ENSMUSG00000051427.14
ENSMUSG00000051431.7	0.394104	ENSMUSG00000051431.7
ENSMUSG00000051435.11	0.090027	ENSMUSG00000051435.11
ENSMUSG00000051437.4	0	ENSMUSG00000051437.4
ENSMUSG00000051439.7	4.473955	ENSMUSG00000051439.7
ENSMUSG00000051444.9	0.371604	ENSMUSG00000051444.9
ENSMUSG00000051451.6	14.657641	ENSMUSG00000051451.6
ENSMUSG00000051452.8	0	ENSMUSG00000051452.8
ENSMUSG00000051455.13	0	ENSMUSG00000051455.13
ENSMUSG00000051456.4	0	ENSMUSG00000051456.4
ENSMUSG00000051457.7	1.819553	ENSMUSG00000051457.7
ENSMUSG00000051469.14	5.710076	ENSMUSG00000051469.14
ENSMUSG00000051481.5	0	ENSMUSG00000051481.5
ENSMUSG00000051483.9	17.372434	ENSMUSG00000051483.9
ENSMUSG00000051486.5	0	ENSMUSG00000051486.5
ENSMUSG00000051490.3	0.023965	ENSMUSG00000051490.3
ENSMUSG00000051493.7	0.024701	ENSMUSG00000051493.7
ENSMUSG00000051495.7	4.057661	ENSMUSG00000051495.7
ENSMUSG00000051497.15	1.936447	ENSMUSG00000051497.15
ENSMUSG00000051498.6	0.071163	ENSMUSG00000051498.6
ENSMUSG00000051499.7	0.079592	ENSMUSG00000051499.7
ENSMUSG00000051502.7	5.489743	ENSMUSG00000051502.7
ENSMUSG00000051503.2	0	ENSMUSG00000051503.2
ENSMUSG00000051504.18	0.032979	ENSMUSG00000051504.18
ENSMUSG00000051506.17	0.107036	ENSMUSG00000051506.17
ENSMUSG00000051509.6	0	ENSMUSG00000051509.6
ENSMUSG00000051510.13	9.587067	ENSMUSG00000051510.13
ENSMUSG00000051515.9	0.058513	ENSMUSG00000051515.9
ENSMUSG00000051517.14	3.031931	ENSMUSG00000051517.14
ENSMUSG00000051518.8	20.254584	ENSMUSG00000051518.8
ENSMUSG00000051527.11	6.647703	ENSMUSG00000051527.11
ENSMUSG00000051528.4	0	ENSMUSG00000051528.4
ENSMUSG00000051550.10	1.152706	ENSMUSG00000051550.10
ENSMUSG00000051557.15	5.032957	ENSMUSG00000051557.15
ENSMUSG00000051579.10	68.795701	ENSMUSG00000051579.10
ENSMUSG00000051582.2	0	ENSMUSG00000051582.2
ENSMUSG00000051586.17	19.304458	ENSMUSG00000051586.17
ENSMUSG00000051590.10	0.006018	ENSMUSG00000051590.10
ENSMUSG00000051591.4	0	ENSMUSG00000051591.4
ENSMUSG00000051592.14	0	ENSMUSG00000051592.14
ENSMUSG00000051593.4	0	ENSMUSG00000051593.4
ENSMUSG00000051596.13	0.461344	ENSMUSG00000051596.13
ENSMUSG00000051599.4	0	ENSMUSG00000051599.4
ENSMUSG00000051611.9	0	ENSMUSG00000051611.9
ENSMUSG00000051615.14	4.272179	ENSMUSG00000051615.14
ENSMUSG00000051617.3	0	ENSMUSG00000051617.3
ENSMUSG00000051618.5	0	ENSMUSG00000051618.5
ENSMUSG00000051627.3	0.168584	ENSMUSG00000051627.3
ENSMUSG00000051648.13	0.007333	ENSMUSG00000051648.13
ENSMUSG00000051650.11	4.042532	ENSMUSG00000051650.11
ENSMUSG00000051652.4	3.218971	ENSMUSG00000051652.4
ENSMUSG00000051663.4	0	ENSMUSG00000051663.4
ENSMUSG00000051669.6	1.485814	ENSMUSG00000051669.6
ENSMUSG00000051671.7	15.208781	ENSMUSG00000051671.7
ENSMUSG00000051674.15	9.140298	ENSMUSG00000051674.15
ENSMUSG00000051675.13	3.809425	ENSMUSG00000051675.13
ENSMUSG00000051678.4	0.006185	ENSMUSG00000051678.4
ENSMUSG00000051680.3	0	ENSMUSG00000051680.3
ENSMUSG00000051682.15	0.05492	ENSMUSG00000051682.15
ENSMUSG00000051687.2	0.003416	ENSMUSG00000051687.2
ENSMUSG00000051695.6	109.732961	ENSMUSG00000051695.6
ENSMUSG00000051703.14	0.551325	ENSMUSG00000051703.14
ENSMUSG00000051705.13	4.177008	ENSMUSG00000051705.13
ENSMUSG00000051706.3	0	ENSMUSG00000051706.3
ENSMUSG00000051716.6	2.956327	ENSMUSG00000051716.6
ENSMUSG00000051721.6	1.101675	ENSMUSG00000051721.6
ENSMUSG00000051726.6	0.122072	ENSMUSG00000051726.6
ENSMUSG00000051727.14	0.115552	ENSMUSG00000051727.14
ENSMUSG00000051728.7	0	ENSMUSG00000051728.7
ENSMUSG00000051730.15	23.149229	ENSMUSG00000051730.15
ENSMUSG00000051732.2	0.026349	ENSMUSG00000051732.2
ENSMUSG00000051735.7	13.826858	ENSMUSG00000051735.7
ENSMUSG00000051736.8	0.594964	ENSMUSG00000051736.8
ENSMUSG00000051747.15	0.012827	ENSMUSG00000051747.15
ENSMUSG00000051748.2	0.776669	ENSMUSG00000051748.2
ENSMUSG00000051768.9	22.825444	ENSMUSG00000051768.9
ENSMUSG00000051769.2	0	ENSMUSG00000051769.2
ENSMUSG00000051777.6	0	ENSMUSG00000051777.6
ENSMUSG00000051786.15	4.056545	ENSMUSG00000051786.15
ENSMUSG00000051788.4	0	ENSMUSG00000051788.4
ENSMUSG00000051790.15	0.881359	ENSMUSG00000051790.15
ENSMUSG00000051793.4	0	ENSMUSG00000051793.4
ENSMUSG00000051802.3	0	ENSMUSG00000051802.3
ENSMUSG00000051804.3	0	ENSMUSG00000051804.3
ENSMUSG00000051811.14	4.047477	ENSMUSG00000051811.14
ENSMUSG00000051817.8	1.386644	ENSMUSG00000051817.8
ENSMUSG00000051827.11	0.548051	ENSMUSG00000051827.11
ENSMUSG00000051839.7	5.750943	ENSMUSG00000051839.7
ENSMUSG00000051851.5	19.024301	ENSMUSG00000051851.5
ENSMUSG00000051853.10	16.012157	ENSMUSG00000051853.10
ENSMUSG00000051855.15	42.711945	ENSMUSG00000051855.15
ENSMUSG00000051860.13	0	ENSMUSG00000051860.13
ENSMUSG00000051864.10	5.994695	ENSMUSG00000051864.10
ENSMUSG00000051877.8	0.019522	ENSMUSG00000051877.8
ENSMUSG00000051879.4	0	ENSMUSG00000051879.4
ENSMUSG00000051890.13	3.368668	ENSMUSG00000051890.13
ENSMUSG00000051896.4	0	ENSMUSG00000051896.4
ENSMUSG00000051900.12	0.004244	ENSMUSG00000051900.12
ENSMUSG00000051906.15	0.045014	ENSMUSG00000051906.15
ENSMUSG00000051910.13	3.632396	ENSMUSG00000051910.13
ENSMUSG00000051917.3	0	ENSMUSG00000051917.3
ENSMUSG00000051920.7	0	ENSMUSG00000051920.7
ENSMUSG00000051934.5	22.473199	ENSMUSG00000051934.5
ENSMUSG00000051936.4	0	ENSMUSG00000051936.4
ENSMUSG00000051940.2	0	ENSMUSG00000051940.2
ENSMUSG00000051950.10	2.090259	ENSMUSG00000051950.10
ENSMUSG00000051951.5	0.020465	ENSMUSG00000051951.5
ENSMUSG00000051952.5	0	ENSMUSG00000051952.5
ENSMUSG00000051956.4	0	ENSMUSG00000051956.4
ENSMUSG00000051965.8	0	ENSMUSG00000051965.8
ENSMUSG00000051969.7	0	ENSMUSG00000051969.7
ENSMUSG00000051977.16	1.251408	ENSMUSG00000051977.16
ENSMUSG00000051978.9	5.091805	ENSMUSG00000051978.9
ENSMUSG00000051980.13	0.030379	ENSMUSG00000051980.13
ENSMUSG00000051984.13	0.018666	ENSMUSG00000051984.13
ENSMUSG00000051985.12	0.006016	ENSMUSG00000051985.12
ENSMUSG00000051989.11	25.428033	ENSMUSG00000051989.11
ENSMUSG00000051998.14	0.30889	ENSMUSG00000051998.14
ENSMUSG00000052012.6	0.006215	ENSMUSG00000052012.6
ENSMUSG00000052013.15	0.08205	ENSMUSG00000052013.15
ENSMUSG00000052014.6	0	ENSMUSG00000052014.6
ENSMUSG00000052026.8	0	ENSMUSG00000052026.8
ENSMUSG00000052031.8	3.333664	ENSMUSG00000052031.8
ENSMUSG00000052033.13	28.651698	ENSMUSG00000052033.13
ENSMUSG00000052040.10	15.449916	ENSMUSG00000052040.10
ENSMUSG00000052056.14	2.870115	ENSMUSG00000052056.14
ENSMUSG00000052058.3	0	ENSMUSG00000052058.3
ENSMUSG00000052062.14	0.540982	ENSMUSG00000052062.14
ENSMUSG00000052075.7	0	ENSMUSG00000052075.7
ENSMUSG00000052085.7	8.118503	ENSMUSG00000052085.7
ENSMUSG00000052087.14	0.083598	ENSMUSG00000052087.14
ENSMUSG00000052099.14	0	ENSMUSG00000052099.14
ENSMUSG00000052102.15	231.301297	ENSMUSG00000052102.15
ENSMUSG00000052105.17	1.985142	ENSMUSG00000052105.17
ENSMUSG00000052117.5	0.05567	ENSMUSG00000052117.5
ENSMUSG00000052131.7	22.291011	ENSMUSG00000052131.7
ENSMUSG00000052133.16	0.093365	ENSMUSG00000052133.16
ENSMUSG00000052135.8	0.130133	ENSMUSG00000052135.8
ENSMUSG00000052137.11	1.937729	ENSMUSG00000052137.11
ENSMUSG00000052139.18	48.125411	ENSMUSG00000052139.18
ENSMUSG00000052142.15	0.337926	ENSMUSG00000052142.15
ENSMUSG00000052144.8	33.353514	ENSMUSG00000052144.8
ENSMUSG00000052146.16	844.018661	ENSMUSG00000052146.16
ENSMUSG00000052151.12	26.630434	ENSMUSG00000052151.12
ENSMUSG00000052155.5	3.08728	ENSMUSG00000052155.5
ENSMUSG00000052160.7	0.9539	ENSMUSG00000052160.7
ENSMUSG00000052180.15	1.734824	ENSMUSG00000052180.15
ENSMUSG00000052182.4	0	ENSMUSG00000052182.4
ENSMUSG00000052187.4	3002.176954	ENSMUSG00000052187.4
ENSMUSG00000052212.6	0.317673	ENSMUSG00000052212.6
ENSMUSG00000052214.9	10.247776	ENSMUSG00000052214.9
ENSMUSG00000052217.6	19.116474	ENSMUSG00000052217.6
ENSMUSG00000052221.8	0.145921	ENSMUSG00000052221.8
ENSMUSG00000052229.5	0.00415	ENSMUSG00000052229.5
ENSMUSG00000052234.2	0	ENSMUSG00000052234.2
ENSMUSG00000052253.6	27.509022	ENSMUSG00000052253.6
ENSMUSG00000052270.7	0.069659	ENSMUSG00000052270.7
ENSMUSG00000052271.7	7.133131	ENSMUSG00000052271.7
ENSMUSG00000052273.4	0.001709	ENSMUSG00000052273.4
ENSMUSG00000052276.8	0	ENSMUSG00000052276.8
ENSMUSG00000052293.14	0.882593	ENSMUSG00000052293.14
ENSMUSG00000052296.7	28.340208	ENSMUSG00000052296.7
ENSMUSG00000052298.12	43.676532	ENSMUSG00000052298.12
ENSMUSG00000052299.9	3.824952	ENSMUSG00000052299.9
ENSMUSG00000052301.14	0.2245	ENSMUSG00000052301.14
ENSMUSG00000052302.6	1.238447	ENSMUSG00000052302.6
ENSMUSG00000052303.6	0	ENSMUSG00000052303.6
ENSMUSG00000052305.6	41645.227084	ENSMUSG00000052305.6
ENSMUSG00000052310.9	40.32548	ENSMUSG00000052310.9
ENSMUSG00000052316.9	0.101394	ENSMUSG00000052316.9
ENSMUSG00000052331.14	4.546555	ENSMUSG00000052331.14
ENSMUSG00000052334.11	0.095077	ENSMUSG00000052334.11
ENSMUSG00000052336.7	0.373002	ENSMUSG00000052336.7
ENSMUSG00000052337.15	171.375307	ENSMUSG00000052337.15
ENSMUSG00000052353.13	0.83457	ENSMUSG00000052353.13
ENSMUSG00000052363.8	0.022024	ENSMUSG00000052363.8
ENSMUSG00000052364.4	0.322847	ENSMUSG00000052364.4
ENSMUSG00000052369.8	12.002609	ENSMUSG00000052369.8
ENSMUSG00000052372.10	0	ENSMUSG00000052372.10
ENSMUSG00000052373.14	0.063182	ENSMUSG00000052373.14
ENSMUSG00000052374.16	0.24436	ENSMUSG00000052374.16
ENSMUSG00000052382.5	0	ENSMUSG00000052382.5
ENSMUSG00000052384.14	1.444821	ENSMUSG00000052384.14
ENSMUSG00000052387.16	0.023018	ENSMUSG00000052387.16
ENSMUSG00000052392.5	1.513493	ENSMUSG00000052392.5
ENSMUSG00000052395.17	5.371703	ENSMUSG00000052395.17
ENSMUSG00000052396.7	15.364517	ENSMUSG00000052396.7
ENSMUSG00000052397.8	129.084452	ENSMUSG00000052397.8
ENSMUSG00000052406.14	16.548946	ENSMUSG00000052406.14
ENSMUSG00000052407.17	0.324605	ENSMUSG00000052407.17
ENSMUSG00000052414.9	0	ENSMUSG00000052414.9
ENSMUSG00000052415.5	3.542563	ENSMUSG00000052415.5
ENSMUSG00000052417.6	0	ENSMUSG00000052417.6
ENSMUSG00000052419.7	20.934253	ENSMUSG00000052419.7
ENSMUSG00000052423.14	23.689452	ENSMUSG00000052423.14
ENSMUSG00000052428.10	95.490985	ENSMUSG00000052428.10
ENSMUSG00000052430.15	0.024149	ENSMUSG00000052430.15
ENSMUSG00000052435.7	0.062075	ENSMUSG00000052435.7
ENSMUSG00000052446.17	3.179462	ENSMUSG00000052446.17
ENSMUSG00000052456.9	41.821508	ENSMUSG00000052456.9
ENSMUSG00000052459.13	30.162255	ENSMUSG00000052459.13
ENSMUSG00000052468.7	0.01771	ENSMUSG00000052468.7
ENSMUSG00000052469.9	0	ENSMUSG00000052469.9
ENSMUSG00000052477.15	0.229659	ENSMUSG00000052477.15
ENSMUSG00000052485.7	0.675205	ENSMUSG00000052485.7
ENSMUSG00000052488.7	29.80169	ENSMUSG00000052488.7
ENSMUSG00000052496.5	0.012046	ENSMUSG00000052496.5
ENSMUSG00000052504.7	0.04716	ENSMUSG00000052504.7
ENSMUSG00000052508.10	0	ENSMUSG00000052508.10
ENSMUSG00000052512.17	1.52769	ENSMUSG00000052512.17
ENSMUSG00000052516.19	0.711127	ENSMUSG00000052516.19
ENSMUSG00000052520.7	0	ENSMUSG00000052520.7
ENSMUSG00000052525.14	0.063041	ENSMUSG00000052525.14
ENSMUSG00000052533.14	7.047921	ENSMUSG00000052533.14
ENSMUSG00000052534.15	6.606373	ENSMUSG00000052534.15
ENSMUSG00000052537.4	0	ENSMUSG00000052537.4
ENSMUSG00000052539.15	6.293954	ENSMUSG00000052539.15
ENSMUSG00000052544.9	7.419548	ENSMUSG00000052544.9
ENSMUSG00000052549.4	0	ENSMUSG00000052549.4
ENSMUSG00000052551.16	0.166744	ENSMUSG00000052551.16
ENSMUSG00000052554.3	0	ENSMUSG00000052554.3
ENSMUSG00000052557.11	0.498643	ENSMUSG00000052557.11
ENSMUSG00000052560.15	19.091777	ENSMUSG00000052560.15
ENSMUSG00000052562.15	0	ENSMUSG00000052562.15
ENSMUSG00000052563.13	0.562097	ENSMUSG00000052563.13
ENSMUSG00000052565.7	0.142453	ENSMUSG00000052565.7
ENSMUSG00000052566.8	18.136928	ENSMUSG00000052566.8
ENSMUSG00000052572.19	0.415566	ENSMUSG00000052572.19
ENSMUSG00000052581.13	0	ENSMUSG00000052581.13
ENSMUSG00000052584.10	1.399517	ENSMUSG00000052584.10
ENSMUSG00000052593.16	24.784306	ENSMUSG00000052593.16
ENSMUSG00000052595.8	0.948256	ENSMUSG00000052595.8
ENSMUSG00000052605.12	5.207716	ENSMUSG00000052605.12
ENSMUSG00000052609.9	4.907767	ENSMUSG00000052609.9
ENSMUSG00000052613.16	0	ENSMUSG00000052613.16
ENSMUSG00000052616.10	0.165802	ENSMUSG00000052616.10
ENSMUSG00000052625.8	0.002896	ENSMUSG00000052625.8
ENSMUSG00000052631.15	0	ENSMUSG00000052631.15
ENSMUSG00000052632.16	1.820722	ENSMUSG00000052632.16
ENSMUSG00000052642.3	0	ENSMUSG00000052642.3
ENSMUSG00000052656.12	12.080783	ENSMUSG00000052656.12
ENSMUSG00000052675.11	0.211909	ENSMUSG00000052675.11
ENSMUSG00000052676.16	2.998506	ENSMUSG00000052676.16
ENSMUSG00000052681.8	119.902392	ENSMUSG00000052681.8
ENSMUSG00000052684.4	17.698649	ENSMUSG00000052684.4
ENSMUSG00000052688.12	2.44849	ENSMUSG00000052688.12
ENSMUSG00000052698.15	1.260745	ENSMUSG00000052698.15
ENSMUSG00000052707.8	12.750908	ENSMUSG00000052707.8
ENSMUSG00000052712.17	65.70986	ENSMUSG00000052712.17
ENSMUSG00000052713.9	0.885562	ENSMUSG00000052713.9
ENSMUSG00000052726.15	0.003704	ENSMUSG00000052726.15
ENSMUSG00000052727.6	2.49088	ENSMUSG00000052727.6
ENSMUSG00000052736.15	0	ENSMUSG00000052736.15
ENSMUSG00000052738.14	107.704736	ENSMUSG00000052738.14
ENSMUSG00000052748.14	51.119307	ENSMUSG00000052748.14
ENSMUSG00000052749.9	0.050685	ENSMUSG00000052749.9
ENSMUSG00000052751.16	3.992807	ENSMUSG00000052751.16
ENSMUSG00000052752.15	26.966789	ENSMUSG00000052752.15
ENSMUSG00000052759.7	0	ENSMUSG00000052759.7
ENSMUSG00000052760.16	0.157926	ENSMUSG00000052760.16
ENSMUSG00000052763.7	3.627483	ENSMUSG00000052763.7
ENSMUSG00000052776.10	9.68428	ENSMUSG00000052776.10
ENSMUSG00000052783.16	2.335263	ENSMUSG00000052783.16
ENSMUSG00000052785.6	0	ENSMUSG00000052785.6
ENSMUSG00000052794.13	5.464588	ENSMUSG00000052794.13
ENSMUSG00000052798.13	14.208354	ENSMUSG00000052798.13
ENSMUSG00000052812.5	1.254832	ENSMUSG00000052812.5
ENSMUSG00000052818.5	0	ENSMUSG00000052818.5
ENSMUSG00000052819.6	0.01211	ENSMUSG00000052819.6
ENSMUSG00000052821.3	0.957318	ENSMUSG00000052821.3
ENSMUSG00000052833.9	50.542453	ENSMUSG00000052833.9
ENSMUSG00000052837.6	11.88706	ENSMUSG00000052837.6
ENSMUSG00000052850.5	0	ENSMUSG00000052850.5
ENSMUSG00000052852.8	0.368635	ENSMUSG00000052852.8
ENSMUSG00000052854.15	92.476333	ENSMUSG00000052854.15
ENSMUSG00000052861.13	0.238311	ENSMUSG00000052861.13
ENSMUSG00000052889.11	0.120219	ENSMUSG00000052889.11
ENSMUSG00000052906.7	21.581121	ENSMUSG00000052906.7
ENSMUSG00000052911.9	37.103444	ENSMUSG00000052911.9
ENSMUSG00000052914.4	0.318047	ENSMUSG00000052914.4
ENSMUSG00000052915.14	23.663559	ENSMUSG00000052915.14
ENSMUSG00000052917.15	2.301521	ENSMUSG00000052917.15
ENSMUSG00000052920.16	0.43939	ENSMUSG00000052920.16
ENSMUSG00000052921.13	0.468173	ENSMUSG00000052921.13
ENSMUSG00000052922.9	0	ENSMUSG00000052922.9
ENSMUSG00000052926.16	42.360073	ENSMUSG00000052926.16
ENSMUSG00000052928.9	2.601562	ENSMUSG00000052928.9
ENSMUSG00000052934.14	5.418503	ENSMUSG00000052934.14
ENSMUSG00000052942.13	0.332341	ENSMUSG00000052942.13
ENSMUSG00000052949.14	29.791561	ENSMUSG00000052949.14
ENSMUSG00000052955.5	0.033134	ENSMUSG00000052955.5
ENSMUSG00000052957.8	2.762566	ENSMUSG00000052957.8
ENSMUSG00000052962.3	7.722238	ENSMUSG00000052962.3
ENSMUSG00000052974.8	0	ENSMUSG00000052974.8
ENSMUSG00000052981.6	0.685619	ENSMUSG00000052981.6
ENSMUSG00000052997.15	49.716654	ENSMUSG00000052997.15
ENSMUSG00000053004.9	0	ENSMUSG00000053004.9
ENSMUSG00000053007.9	1.137753	ENSMUSG00000053007.9
ENSMUSG00000053012.17	31.562936	ENSMUSG00000053012.17
ENSMUSG00000053024.14	0.102666	ENSMUSG00000053024.14
ENSMUSG00000053025.13	0.060873	ENSMUSG00000053025.13
ENSMUSG00000053030.11	0.322402	ENSMUSG00000053030.11
ENSMUSG00000053040.13	7.389556	ENSMUSG00000053040.13
ENSMUSG00000053044.8	0.017005	ENSMUSG00000053044.8
ENSMUSG00000053046.16	0	ENSMUSG00000053046.16
ENSMUSG00000053054.13	0	ENSMUSG00000053054.13
ENSMUSG00000053062.16	11.796034	ENSMUSG00000053062.16
ENSMUSG00000053063.11	1.874094	ENSMUSG00000053063.11
ENSMUSG00000053070.5	1.310343	ENSMUSG00000053070.5
ENSMUSG00000053080.10	2.178295	ENSMUSG00000053080.10
ENSMUSG00000053091.16	2.397653	ENSMUSG00000053091.16
ENSMUSG00000053093.16	0.029925	ENSMUSG00000053093.16
ENSMUSG00000053094.15	40.842013	ENSMUSG00000053094.15
ENSMUSG00000053101.3	0.380354	ENSMUSG00000053101.3
ENSMUSG00000053110.13	19.979885	ENSMUSG00000053110.13
ENSMUSG00000053111.13	1.186015	ENSMUSG00000053111.13
ENSMUSG00000053113.3	5.057709	ENSMUSG00000053113.3
ENSMUSG00000053119.11	137.236444	ENSMUSG00000053119.11
ENSMUSG00000053128.15	8.196058	ENSMUSG00000053128.15
ENSMUSG00000053129.5	0	ENSMUSG00000053129.5
ENSMUSG00000053134.13	4.198229	ENSMUSG00000053134.13
ENSMUSG00000053137.7	0.881741	ENSMUSG00000053137.7
ENSMUSG00000053141.16	0.117904	ENSMUSG00000053141.16
ENSMUSG00000053146.2	0.006654	ENSMUSG00000053146.2
ENSMUSG00000053153.14	0	ENSMUSG00000053153.14
